"true_model","true_slope","true_nknots","bic_true_model","adaflasso","slope_OLS_adaflasso","nknots_adaflasso","bic_adaflasso","best_iter","changepoints","nknots_best_iter","slope_best_iter","min_bic_best_iter","distance_adaflasso","slope_adaflasso","distance_best_iter_flasso"
"282,531,854",-0.005,3,7060.35580810301,"280,533,854",-0.00450980248224148,3,7062.08174669195,2,"280,533,854",3,-0.00450980248224148,7052.65043,0.004,-0.00450980248224148,0.004
"215,520,799",-0.005,3,6913.61329494356,"214,520,800",-0.00621591486527389,3,6893.80053533721,2,"214,520,800",3,-0.00621591486527389,6893.69407,0.002,-0.00621591486527389,0.002
"114,265,416,544,651,752,883",-0.005,7,6931.51802713814,"113,265,417,544,648,753,883",-0.00449331693862262,7,6936.4261611368,2,"113,265,417,544,648,753,883",7,-0.00449331693862262,6919.72411,0.006,-0.00449331693862262,0.006
"131,263,407,557,710,857",-0.005,6,7007.05036285977,"131,261,407,557,712,857",-0.00324313124154189,6,7008.92596914514,2,"131,261,407,557,712,857",6,-0.00324313124154189,6987.35238,0.004,-0.00324313124154189,0.004
"204,326,672",-0.005,3,6920.76639064716,"203,323,672",-0.00488511064202251,3,6908.03130284646,2,"203,323,672",3,-0.00488511064202251,6906.80953,0.004,-0.00488511064202251,0.004
"118,244,359,472,612,738,851",-0.005,7,7016.40022861172,"116,120,244,359,472,612,737,848,851",-0.00537060191755233,9,7012.40013164283,3,"120,244,359,472,612,737,851",7,-0.00504069333937119,6991.00146,2.003,-0.00537060191755233,0.003
"291,404,514,750",-0.005,4,6962.25911082648,"291,404,516,750",-0.00545577678830345,4,6952.80874328865,2,"291,404,516,750",4,-0.00545577678830345,6952.11669,0.002,-0.00545577678830345,0.002
"289,686,819",-0.005,3,7011.34702544023,"289,686,818",-0.00534783822486348,3,7016.5053036623,2,"289,686,818",3,-0.00534783822486348,7009.68293,0.001,-0.00534783822486348,0.001
"158,391,698",-0.005,3,6989.49458236512,"158,389,393,698",-0.00474918184838747,4,6995.81968696341,4,"158,389,698",3,-0.00486241122801655,6986.44249,1.002,-0.00474918184838747,0.002
"677",-0.005,1,6964.68367226854,"677",-0.00522110173723222,1,6956.39830108783,2,"677",1,-0.00522110173723222,6956.2362,0,-0.00522110173723222,0
"114,230,359,492,596,737,882",-0.005,7,7033.71285033621,"114,230,359,492,596,699,737,888",-0.00638558345451927,8,7055.88980357932,3,"114,230,359,492,596,737,888",7,-0.00584634068481941,7021.19908,1.006,-0.00638558345451927,0.006
"153,280,435,569,742,882",-0.005,6,7022.23838203357,"85,153,281,435,569,740,881",-0.00619856862529079,7,7021.22066527382,4,"153,281,435,569,740,881",6,-0.0052082423657318,7013.72078,1.004,-0.00619856862529079,0.004
"285,534,726",-0.005,3,6888.50483235544,"284,285,533,726",-0.00481887853566078,4,6898.18731459944,4,"284,533,726",3,-0.00483720619586793,6883.40754,1.001,-0.00481887853566078,0.002
"275,559,684",-0.005,3,6934.06967487741,"275,559,677,685",-0.00592155723702912,4,6930.27540775907,4,"275,559,685",3,-0.00597956115076864,6921.10397,1.001,-0.00592155723702912,0.001
"116,273,414,559,710,851",-0.005,6,7033.39817299526,"117,273,414,559,710,849",-0.0052257658401955,6,7027.38363799835,2,"117,273,414,559,710,849",6,-0.0052257658401955,7025.67035,0.003,-0.0052257658401955,0.003
"433",-0.005,1,6953.21090824344,"433",-0.00526964016418482,1,6951.12636573237,2,"433",1,-0.00526964016418482,6950.59722,0,-0.00526964016418482,0
"167,384,495,609,793",-0.005,5,6970.77230249375,"167,384,498,609,793",-0.00447797727291493,5,6957.74498417816,2,"167,384,498,609,793",5,-0.00447797727291493,6956.65574,0.003,-0.00447797727291493,0.003
"498",-0.005,1,7007.43843445708,"498",-0.00527298543316426,1,7005.00369514936,2,"498",1,-0.00527298543316426,7005.00231,0,-0.00527298543316426,0
"120,278,475,677,875",-0.005,5,7066.33153675115,"116,277,278,411,475,678,875",-0.00594891296569762,7,7076.22609214515,3,"116,278,475,678,875",5,-0.00539197150823495,7052.15074,2.005,-0.00594891296569762,0.005
"146,283,394,519,625,725,846",-0.005,7,7043.91013521358,"146,283,394,519,627,725,846,852",-0.00321365667698172,8,7046.5558728607,3,"146,283,394,519,627,725,846",7,-0.00347274185429868,7029.20231,1.002,-0.00321365667698172,0.002
"480,718",-0.005,2,6981.30397553078,"480,718",-0.00527178365796108,2,6976.8516929421,2,"480,718",2,-0.00527178365796108,6976.21349,0,-0.00527178365796108,0
"122,235,374,520,644,790,894",-0.005,7,7008.12494221051,"122,235,374,520,644,790,892,896",-0.0046895273684418,8,7009.05343338003,3,"122,235,374,520,644,790,892",7,-0.00449502845948143,6995.66054,1.002,-0.0046895273684418,0.002
"149,252,427,561,850",-0.005,5,7022.62631419173,"149,252,427,562,850",-0.00490554789215211,5,7015.2571472358,2,"149,252,427,562,850",5,-0.00490554789215211,7015.1306,0.001,-0.00490554789215211,0.001
"155,274,397,498,617,729,864",-0.005,7,7074.4002536592,"158,273,498,729,862",-0.0135804544358886,5,7196.44500581033,10,"158,160,273,274,397,490,498,619,718,727,729,862,864",13,-0.00583146050637346,7144.71887,2.006,-0.0135804544358886,6.005
"110,249,377,536,690,860",-0.005,6,7019.45031117837,"110,249,377,536,688,859",-0.00600209537282915,6,7016.85026558482,2,"110,249,377,536,688,859",6,-0.00600209537282915,7009.88329,0.003,-0.00600209537282915,0.003
"752",-0.005,1,6951.88262326007,"753",-0.00515815443138889,1,6948.500847163,2,"753",1,-0.00515815443138889,6948.309,0.001,-0.00515815443138889,0.001
"118,294,403,590,710,881",-0.005,6,6987.05182929073,"118,294,401,407,590,710,722,881",-0.00520337552821573,8,7000.20250850302,3,"118,294,407,590,710,881",6,-0.00462677642890796,6978.37737,2.002,-0.00520337552821573,0.004
"353,506",-0.005,2,6982.00237166428,"350,353,505",-0.00527725180538804,3,6989.53765195514,3,"353,505",2,-0.00524627457175964,6975.41349,1.001,-0.00527725180538804,0.001
"566",-0.005,1,6899.62721039001,"566",-0.00492136255447432,1,6899.17910864617,2,"566",1,-0.00492136255447432,6899.1747,0,-0.00492136255447432,0
"649",-0.005,1,6913.99186698172,"649",-0.00473748743459057,1,6910.32154062067,2,"649",1,-0.00473748743459057,6910.31626,0,-0.00473748743459057,0
"203,400,571,740,872",-0.005,5,6984.5735976525,"205,400,561,575,739,872",-0.00511481222157383,6,6989.49621541502,3,"205,400,561,739,872",5,-0.00544377953295842,6972.3573,1.007,-0.00511481222157383,0.013
"164,327,448,622,812",-0.005,5,6983.06676138828,"165,325,368,449,622,811",-0.00542987731229683,6,6978.69837126162,3,"165,325,449,622,811",5,-0.00499105649376924,6971.62403,1.005,-0.00542987731229683,0.005
"213,378,610,812",-0.005,4,6964.39840430472,"213,378,609,812,815",-0.00567382369864904,5,6964.70538388708,3,"213,378,609,815",4,-0.00557029480553753,6953.4419,1.001,-0.00567382369864904,0.004
"158,316,475,611,767,873",-0.005,6,7042.60165412148,"157,316,473,611,767,873",-0.0047521909046673,6,7031.06670321248,2,"157,316,473,611,767,873",6,-0.0047521909046673,7028.37598,0.003,-0.0047521909046673,0.003
"133,244,345,455,591,727,864",-0.005,7,6980.56518956865,"132,244,345,455,591,727,862",-0.00411026240285761,7,6971.99247294945,2,"132,244,345,455,591,727,862",7,-0.00411026240285761,6971.25874,0.003,-0.00411026240285761,0.003
"235,435,666,795",-0.005,4,6909.08035154768,"235,435,666,795",-0.00529387394711346,4,6902.93228848089,2,"235,435,666,795",4,-0.00529387394711346,6902.45986,0,-0.00529387394711346,0
"325,682",-0.005,2,6869.30747438115,"325,680",-0.00509808544759087,2,6867.45831442817,2,"325,680",2,-0.00509808544759087,6866.35564,0.002,-0.00509808544759087,0.002
"107,232,343,454,608,738,845",-0.005,7,6995.96258003114,"107,233,343,443,455,608,738,845",-0.00599293217499913,8,6995.77946680881,4,"107,233,343,455,608,738,845",7,-0.00559917324946736,6980.64852,1.002,-0.00599293217499913,0.002
"185,329,489,664,770,888",-0.005,6,7115.78021537158,"185,326,493,665,770,885",-0.00536633999461669,6,7110.69104770682,2,"185,326,493,665,770,885",6,-0.00536633999461669,7099.48453,0.011,-0.00536633999461669,0.011
"288,453,655,888",-0.005,4,7000.01510911688,"288,453,655,890",-0.00517608136416383,4,6995.91090654847,2,"288,453,655,890",4,-0.00517608136416383,6995.46563,0.002,-0.00517608136416383,0.002
"112,224,357,495,617,764,876",-0.005,7,7075.51748743,"108,112,225,228,256,356,357,498,618,764,876",-0.0060785424974606,11,7103.46292019589,4,"112,225,357,498,618,764,876",7,-0.00583112887518438,7057.08659,4.005,-0.0060785424974606,0.005
"120,223,338,476,607,727,887",-0.005,7,6961.53012972457,"118,121,223,338,476,607,614,727,883,887",-0.00630023077202695,10,6985.36052885401,3,"121,223,338,476,614,727,887",7,-0.00585357135915268,6953.79889,3.001,-0.00630023077202695,0.008
"237,433,658,789",-0.005,4,7037.26504265125,"232,433,656,789",-0.00427748410402984,4,7020.77220480296,2,"232,433,656,789",4,-0.00427748410402984,7020.33134,0.007,-0.00427748410402984,0.007
"147,316,481,697,852",-0.005,5,6900.79561258275,"146,315,481,694,852",-0.00523605125313027,5,6914.86286099543,2,"146,315,481,694,852",5,-0.00523605125313027,6892.44904,0.005,-0.00523605125313027,0.005
"115,263,365,484,677,864",-0.005,6,6953.57309051668,"115,263,365,484,677,863",-0.004918991856792,6,6950.93705984222,2,"115,263,365,484,677,863",6,-0.004918991856792,6947.43205,0.001,-0.004918991856792,0.001
"176,290,628",-0.005,3,7016.40577927349,"177,290,628",-0.0048865715819695,3,7020.1648492419,2,"177,290,628",3,-0.0048865715819695,7016.18369,0.001,-0.0048865715819695,0.001
"187,417,604,731",-0.005,4,7009.2738966669,"187,417,604,731",-0.00515453748871786,4,7008.59535318186,2,"187,417,604,731",4,-0.00515453748871786,7008.4993,0,-0.00515453748871786,0
"141,577",-0.005,2,6858.99988173743,"142,577",-0.00474413880847158,2,6853.97298761324,2,"142,577",2,-0.00474413880847158,6852.25453,0.001,-0.00474413880847158,0.001
"407",-0.005,1,6914.65843074729,"407",-0.00487812642987255,1,6914.23481125491,2,"407",1,-0.00487812642987255,6914.23462,0,-0.00487812642987255,0
"103,480,580",-0.005,3,6942.09559173416,"103,480,580",-0.00523923770614073,3,6940.40314642282,2,"103,480,580",3,-0.00523923770614073,6939.72378,0,-0.00523923770614073,0
"146,247,396,513,721,825",-0.005,6,6987.43799492497,"143,246,395,515,719,824,832",-0.0050579031734105,7,6984.67433682948,3,"143,246,395,515,719,824",6,-0.00521427709958918,6969.61083,1.01,-0.0050579031734105,0.01
"170,333,493,640,744,845",-0.005,6,6973.76468968969,"170,333,493,640,743,845",-0.00517960800325749,6,6968.22519018902,2,"170,333,493,640,743,845",6,-0.00517960800325749,6966.97404,0.001,-0.00517960800325749,0.001
"394,756",-0.005,2,6944.45023962037,"394,756",-0.00542364204659501,2,6943.5831370555,2,"394,756",2,-0.00542364204659501,6942.21298,0,-0.00542364204659501,0
"250,490,690",-0.005,3,7024.10918085773,"250,489,690",-0.00497256374971961,3,7023.12636967572,2,"250,489,690",3,-0.00497256374971961,7021.98255,0.001,-0.00497256374971961,0.001
"230,491,762",-0.005,3,6999.71613287427,"232,491,764",-0.00491388879065657,3,6996.2252046686,2,"232,491,764",3,-0.00491388879065657,6995.18763,0.004,-0.00491388879065657,0.004
"226,351,488,690,841",-0.005,5,6964.12515363424,"226,352,488,492,689,841",-0.00409341313436592,6,6959.26906053192,4,"226,352,488,689,841",5,-0.00425162481064825,6949.22907,1.002,-0.00409341313436592,0.002
"198,334,464,596,706,848",-0.005,6,7019.42173710226,"199,334,357,464,596,706,847",-0.006436965107138,7,7010.13774062769,8,"199,334,464,596,706,847",6,-0.0069443757048548,7004.16565,1.002,-0.006436965107138,0.002
"104,290,425,551,711,854",-0.005,6,6942.86776110188,"104,290,424,552,711,853",-0.00500214325388417,6,6926.97399440998,2,"104,290,424,552,711,853",6,-0.00500214325388417,6920.75857,0.003,-0.00500214325388417,0.003
"161,505,854",-0.005,3,6968.68789581258,"161,505,854",-0.00446892598494147,3,6970.03672718227,2,"161,505,854",3,-0.00446892598494147,6965.62642,0,-0.00446892598494147,0
"540",-0.005,1,6879.23235563801,"540",-0.00504402657449401,1,6876.45388274262,2,"540",1,-0.00504402657449401,6875.29287,0,-0.00504402657449401,0
"148,335,556,752,894",-0.005,5,7018.27909300959,"148,335,557,752,887,893",-0.00575712815768026,6,7022.46128472518,3,"148,335,557,752,887",5,-0.00562716297790445,7011.52898,1.002,-0.00575712815768026,0.008
"230,604",-0.005,2,6980.63708083308,"230,603",-0.00489202489171335,2,6977.71511117137,2,"230,603",2,-0.00489202489171335,6976.61854,0.001,-0.00489202489171335,0.001
"193,322,438,644,852",-0.005,5,7010.40808471961,"193,322,438,645,850",-0.00448743155939154,5,7001.10652179022,2,"193,322,438,645,850",5,-0.00448743155939154,6999.63282,0.003,-0.00448743155939154,0.003
"147,328,432,606,803",-0.005,5,6970.91821440394,"147,328,430,606,807",-0.00549836872674392,5,6986.28500798601,2,"147,328,430,606,807",5,-0.00549836872674392,6967.38596,0.006,-0.00549836872674392,0.006
"413,652,884",-0.005,3,6964.09431265634,"413,652,884",-0.0051151226905766,3,6964.23673713497,2,"413,652,884",3,-0.0051151226905766,6963.08396,0,-0.0051151226905766,0
"137,261,373,498,618,730,867",-0.005,7,7060.95725256095,"137,262,373,498,617,731,867",-0.00494772003087962,7,7073.82648575783,2,"137,262,373,498,617,731,867",7,-0.00494772003087962,7050.75542,0.003,-0.00494772003087962,0.003
"297,515,810",-0.005,3,7021.58241439015,"298,517,810",-0.0052391582949976,3,7015.87057397781,2,"298,517,810",3,-0.0052391582949976,7014.37008,0.003,-0.0052391582949976,0.003
"637",-0.005,1,6869.12064141653,"637",-0.00526180338255636,1,6863.60202742392,2,"637",1,-0.00526180338255636,6861.3619,0,-0.00526180338255636,0
"356,572",-0.005,2,6977.50607742145,"356,572",-0.00522384280336989,2,6975.70237979784,2,"356,572",2,-0.00522384280336989,6975.6488,0,-0.00522384280336989,0
"104,297,432,629,827",-0.005,5,7059.50696479961,"104,108,299,433,628,827",-0.00446624344222952,6,7066.25714540618,2,"104,108,299,433,628,827",6,-0.00446624344222952,7059.38045,1.004,-0.00446624344222952,1.004
"220,366,467,720,869",-0.005,5,6938.40114125298,"221,366,470,724,869",-0.0056938610072482,5,6928.93989103429,2,"221,366,470,724,869",5,-0.0056938610072482,6920.97125,0.008,-0.0056938610072482,0.008
"256,356,511,827",-0.005,4,7010.39465664344,"256,356,511,827",-0.00490238488986586,4,7008.56118708305,2,"256,356,511,827",4,-0.00490238488986586,7007.22544,0,-0.00490238488986586,0
"183,342,445,596,734,885",-0.005,6,7036.82424357994,"186,342,349,445,596,736,884",-0.00591397358196098,7,7038.61097996528,3,"186,342,445,596,736,884",6,-0.00574982254736264,7027.34404,1.006,-0.00591397358196098,0.006
"132,234,374,509,640,744,882",-0.005,7,7018.65539971058,"132,233,369,374,508,640,738,882",-0.0053323260200872,8,7039.02856835531,3,"132,233,374,508,640,738,882",7,-0.00510858216678545,7009.73724,1.008,-0.0053323260200872,0.008
"371,567",-0.005,2,7001.62588834252,"371,567",-0.00485233521717255,2,6990.91362291322,2,"371,567",2,-0.00485233521717255,6990.85887,0,-0.00485233521717255,0
"145,254,394,516,646,767,878",-0.005,7,7035.11497413491,"139,146,254,256,394,516,646,767,878",-0.00544423017653574,9,7060.72775158712,3,"146,254,394,516,646,767,878",7,-0.00561870515673351,7030.40264,2.001,-0.00544423017653574,0.001
"464,829",-0.005,2,6939.45285540071,"464,822",-0.00508827512893563,2,6928.99011224286,2,"464,822",2,-0.00508827512893563,6928.59441,0.007,-0.00508827512893563,0.007
"206,507,698",-0.005,3,6953.20968050217,"205,506,698",-0.00533237072101197,3,6949.96707071297,2,"205,506,698",3,-0.00533237072101197,6948.88756,0.002,-0.00533237072101197,0.002
"121,273,381,517,653,768,882",-0.005,7,7002.69158693518,"121,273,383,393,528,653,767,772,882",-0.00671919545697221,9,6987.74191444981,9,"121,273,383,528,653,767,882",7,-0.00692879955443864,6969.80416,2.014,-0.00671919545697221,0.014
"440,769",-0.005,2,6952.39266464266,"440,769",-0.0046465031044784,2,6948.18828602762,2,"440,769",2,-0.0046465031044784,6948.168,0,-0.0046465031044784,0
"581",-0.005,1,6899.79963851646,"581",-0.00519612474407779,1,6897.04391737894,2,"581",1,-0.00519612474407779,6897.03043,0,-0.00519612474407779,0
"131,257,359,488,588,719,870",-0.005,7,6928.55839439848,"131,257,361,488,587,719,869,878,889",-0.00396239776377114,9,6943.54017148386,4,"131,257,361,488,587,719,869",7,-0.00447488982152791,6915.42677,2.004,-0.00396239776377114,0.004
"534",-0.005,1,6828.11915639158,"534",-0.00496826610631411,1,6827.67970589998,2,"534",1,-0.00496826610631411,6827.66379,0,-0.00496826610631411,0
"146,378,631,774",-0.005,4,6994.36953142346,"146,378,631,773",-0.00510187405091909,4,6983.24418179092,2,"146,378,631,773",4,-0.00510187405091909,6982.27972,0.001,-0.00510187405091909,0.001
"257,864",-0.005,2,6971.12506676647,"255,864,873",-0.00542233859780099,3,6971.54808269938,5,"255,873",2,-0.00532215778820726,6962.7251,1.002,-0.00542233859780099,0.011
"621",-0.005,1,7007.53082185676,"621",-0.0049391698565264,1,7007.28643493123,2,"621",1,-0.0049391698565264,7007.27145,0,-0.0049391698565264,0
"125,258,400,530,631,748,871",-0.005,7,7020.28962127178,"125,258,400,531,632,747,754,871",-0.00592744933738054,8,7017.87341985627,3,"125,258,400,531,632,747,871",7,-0.00565320576530177,7008.87597,1.003,-0.00592744933738054,0.003
"536",-0.005,1,6859.90516664131,"538",-0.00507832060240074,1,6859.05950637568,2,"538",1,-0.00507832060240074,6857.51782,0.002,-0.00507832060240074,0.002
"171,470",-0.005,2,7002.4163440796,"171,470,760",-0.00379095767219699,3,7001.1234330661,3,"171,470",2,-0.00482277076612123,6996.53312,1,-0.00379095767219699,0
"139,269,396,497,690,822",-0.005,6,6956.94890258516,"137,269,396,497,688,690,821",-0.00414696656257222,7,6957.52316639196,3,"137,269,396,497,688,821",6,-0.00421079996611578,6942.37266,1.003,-0.00414696656257222,0.005
"113,246,377,511,648,759,878",-0.005,7,7092.00322864392,"112,247,376,507,511,532,649,757,878",-0.00468555116567782,9,7093.30284070785,3,"112,247,376,507,649,757,878",7,-0.00539181467411206,7072.33217,2.006,-0.00468555116567782,0.01
"193,325,488,594,781",-0.005,5,7044.38207038438,"194,329,487,778",-0.00877699409282984,4,7118.71644674789,2,"194,329,487,778",4,-0.00877699409282984,7117.45991,1.115,-0.00877699409282984,1.115
"175,371,478,644,822",-0.005,5,6923.26317880961,"175,371,478,639,822",-0.00528102857789012,5,6920.07380007496,2,"175,371,478,639,822",5,-0.00528102857789012,6917.39867,0.005,-0.00528102857789012,0.005
"331,705",-0.005,2,6910.05401851071,"331,704",-0.00542985613816206,2,6908.22624644444,2,"331,704",2,-0.00542985613816206,6907.41574,0.001,-0.00542985613816206,0.001
"169,318,462,646,809",-0.005,5,7030.77764786453,"169,318,462,645,809",-0.00553139095382069,5,7021.79940059646,2,"169,318,462,645,809",5,-0.00553139095382069,7021.39315,0.001,-0.00553139095382069,0.001
"154,286,397,542,699,850",-0.005,6,6984.85147938507,"154,286,397,543,699,850",-0.0032589047277387,6,6985.64384250664,2,"154,286,397,543,699,850",6,-0.0032589047277387,6970.17999,0.001,-0.0032589047277387,0.001
"123,235,343,465,628,754,872",-0.005,7,6964.36163058432,"123,235,343,465,627,754,872",-0.00375192942643496,7,6952.23422558192,2,"123,235,343,465,627,754,872",7,-0.00375192942643496,6946.65105,0.001,-0.00375192942643496,0.001
"187,329,584,705,838",-0.005,5,6995.5922592345,"188,330,584,704,838",-0.00487711706542908,5,6998.25009819597,2,"188,330,584,704,838",5,-0.00487711706542908,6985.24744,0.003,-0.00487711706542908,0.003
"143,870",-0.005,2,6988.69107516518,"143,870",-0.00524408039121198,2,6988.29551638308,2,"143,870",2,-0.00524408039121198,6986.10839,0,-0.00524408039121198,0
"127,250,361,480,610,780,882",-0.005,7,7122.13925431508,"127,250,360,480,610,616,780,882,886",-0.00512670615815761,9,7132.89853613888,3,"127,250,360,480,616,780,882",7,-0.00493758741937313,7114.79883,2.001,-0.00512670615815761,0.007
"636",-0.005,1,6989.00999386979,"634",-0.00525834915745071,1,6979.37786480164,1,"634",1,-0.00525834915745071,6979.37786,0.002,-0.00525834915745071,0.002
"182,321,464,577,679,858",-0.005,6,7039.19660637995,"181,319,328,465,576,679,858,868",-0.00605520516220739,8,7051.33443430536,8,"181,328,465,576,679,858",6,-0.00536123572728859,7030.83652,2.005,-0.00605520516220739,0.01
"272,665",-0.005,2,6891.38606908457,"272,666",-0.00479692753726702,2,6883.04690487506,2,"272,666",2,-0.00479692753726702,6881.34873,0.001,-0.00479692753726702,0.001
"148,264,366,539,685,855",-0.005,6,7054.23370047507,"143,146,264,365,539,688,855",-0.00507689012591594,7,7053.64149400814,3,"146,264,365,539,688,855",6,-0.00497191977171237,7036.22166,1.006,-0.00507689012591594,0.006
"370,503,874",-0.005,3,6912.15940333099,"367,503,874",-0.00438588539789726,3,6892.91538980552,2,"367,503,874",3,-0.00438588539789726,6892.49555,0.003,-0.00438588539789726,0.003
"170",-0.005,1,6919.03201066897,"170",-0.00498436434961699,1,6918.10156620232,2,"170",1,-0.00498436434961699,6918.09861,0,-0.00498436434961699,0
"146,490,773,898",-0.005,4,7000.83766781552,"146,490,773,897",-0.00507079733492491,4,6992.04481438531,2,"146,490,773,897",4,-0.00507079733492491,6991.07647,0.001,-0.00507079733492491,0.001
"385,613",-0.005,2,6835.01610535553,"385,613",-0.00435143270693535,2,6828.17431290633,2,"385,613",2,-0.00435143270693535,6828.12435,0,-0.00435143270693535,0
"114,340,465,580,847",-0.005,5,6909.16659287781,"114,115,340,348,465,468,584,847",-0.00493680243355645,8,6941.90574010658,4,"114,340,468,584,847",5,-0.00504980815162953,6903.18715,3.004,-0.00493680243355645,0.007
"222,336,642,743",-0.005,4,7037.68420315158,"222,336,641,743",-0.00480507982514559,4,7032.64921590588,2,"222,336,641,743",4,-0.00480507982514559,7031.82583,0.001,-0.00480507982514559,0.001
"237,566,711,861",-0.005,4,6948.03674194601,"239,566,711,859",-0.00493130532116877,4,6940.05847738755,2,"239,566,711,859",4,-0.00493130532116877,6939.50439,0.004,-0.00493130532116877,0.004
"335,617",-0.005,2,6993.38305478946,"335,617",-0.00475928730767698,2,6990.8221365852,2,"335,617",2,-0.00475928730767698,6990.78248,0,-0.00475928730767698,0
"261,553,759",-0.005,3,7007.91670634177,"259,262,553,759",-0.00490148295497905,4,7015.29506507289,4,"259,553,759",3,-0.00480474778922824,7005.55319,1.001,-0.00490148295497905,0.002
"171,289,738",-0.005,3,6960.05159846552,"172,289,735",-0.00467309768588935,3,6951.80051552362,2,"172,289,735",3,-0.00467309768588935,6949.4639,0.004,-0.00467309768588935,0.004
"158,261,375,529,650,780,892",-0.005,7,7040.58960102865,"158,261,344,375,524,529,650,780,892",-0.0048583078220703,9,7079.57690913823,3,"158,261,375,529,650,780,892",7,-0.00476350227136786,7032.54807,2,-0.0048583078220703,0
"824",-0.005,1,6845.31114924235,"825",-0.00471624861629078,1,6839.93537893221,2,"825",1,-0.00471624861629078,6839.9158,0.001,-0.00471624861629078,0.001
"245,444,703",-0.005,3,7067.41214508503,"245,251,439,699,705",-0.00546893694963481,5,7085.55988982338,3,"251,439,705",3,-0.00546883673495961,7065.68853,2.007,-0.00546893694963481,0.013
"353,680",-0.005,2,6916.64476840153,"353,681",-0.00568217579182702,2,6909.93893797656,2,"353,681",2,-0.00568217579182702,6909.18785,0.001,-0.00568217579182702,0.001
"170,345,466,680,796",-0.005,5,7096.98891311155,"170,345,466,679,796",-0.0052581652672374,5,7087.87652708483,2,"170,345,466,679,796",5,-0.0052581652672374,7084.09268,0.001,-0.0052581652672374,0.001
"113,233,351,480,620,756,880",-0.005,7,7088.71625102583,"113,232,350,481,620,756,880",-0.00370773047562441,7,7066.14869131884,2,"113,232,350,481,620,756,880",7,-0.00370773047562441,7063.5904,0.003,-0.00370773047562441,0.003
"132,254,372,527,641,751,874",-0.005,7,7013.61078506153,"132,255,373,528,638,641,751,871",-0.00334043594114512,8,7004.31469738165,3,"132,255,373,528,638,751,871",7,-0.00349774869907934,6992.87329,1.006,-0.00334043594114512,0.009
"104,229,384,622,775",-0.005,5,7014.74069645442,"102,199,227,235,385,622,775",-0.00488017826022389,7,7038.57395427588,3,"102,235,385,622,775",5,-0.00525061281865289,7007.73246,2.005,-0.00488017826022389,0.009
"229,439,617,776",-0.005,4,6981.50409427408,"229,439,617,774,779",-0.00518180625873641,5,6993.00482439773,5,"229,439,617,774",4,-0.00532152246169317,6977.92223,1.002,-0.00518180625873641,0.002
"115,258,387,508,700,848",-0.005,6,6959.39530234841,"116,257,387,506,700,845",-0.00567647667679391,6,6957.02593294122,2,"116,257,387,506,700,845",6,-0.00567647667679391,6954.22216,0.007,-0.00567647667679391,0.007
"300,753",-0.005,2,6974.12933565357,"301,753",-0.00461039089222099,2,6967.50519157756,2,"301,753",2,-0.00461039089222099,6967.50278,0.001,-0.00461039089222099,0.001
"218,378,547,658,796",-0.005,5,7002.40936325413,"86,102,218,369,377,380,547,548,649,655,796",-0.00413839410320563,11,7098.06602201451,4,"86,102,218,380,547,548,649,655,796",9,-0.00386497421110465,7039.45367,6.004,-0.00413839410320563,4.005
"489",-0.005,1,6969.68693199713,"489",-0.00500515516650244,1,6962.48071262691,2,"489",1,-0.00500515516650244,6962.47894,0,-0.00500515516650244,0
"175,328,506,621,849",-0.005,5,6963.74224844217,"175,328,504,624,849",-0.00484551082202751,5,6956.48853064546,2,"175,328,504,624,849",5,-0.00484551082202751,6947.3085,0.005,-0.00484551082202751,0.005
"112,256,387,536,683,795,900",-0.005,7,7014.55369215163,"111,256,387,540,683,756,795,899",-0.00821646129988196,8,7008.06780697197,3,"111,256,387,540,683,795,899",7,-0.00756276357182247,6991.99931,1.006,-0.00821646129988196,0.006
"352,629,853",-0.005,3,7020.92999101979,"353,629,850",-0.00505058035571239,3,7015.91021422097,2,"353,629,850",3,-0.00505058035571239,7015.62755,0.004,-0.00505058035571239,0.004
"721",-0.005,1,6921.97464397511,"720",-0.00494009823566334,1,6918.01851383858,2,"720",1,-0.00494009823566334,6917.53067,0.001,-0.00494009823566334,0.001
"258,507,698,872",-0.005,4,6992.63193329558,"259,507,698,872",-0.00588178378661688,4,6978.37298379269,2,"259,507,698,872",4,-0.00588178378661688,6977.46727,0.001,-0.00588178378661688,0.001
"115,390,671",-0.005,3,6936.52428297079,"115,390,671",-0.00555427851219801,3,6933.64550828493,2,"115,390,671",3,-0.00555427851219801,6933.54156,0,-0.00555427851219801,0
"178,334,497,690,833",-0.005,5,7089.12571737668,"178,334,495,498,690,834",-0.00539014139598543,6,7090.21690871348,7,"178,334,495,690,834",5,-0.00524708660058755,7072.00557,1.002,-0.00539014139598543,0.003
"156,262,387,529,675,842",-0.005,6,7026.78345491265,"156,263,388,529,675,841",-0.00503938209676962,6,7012.22258770473,2,"156,263,388,529,675,841",6,-0.00503938209676962,7010.66279,0.003,-0.00503938209676962,0.003
"668",-0.005,1,6907.60496178349,"668",-0.00488618194167194,1,6907.16059333184,2,"668",1,-0.00488618194167194,6907.12177,0,-0.00488618194167194,0
"151,333,476,591,727,881",-0.005,6,7059.44715776813,"151,333,476,591,727,881",-0.00354430731543914,6,7055.27340648044,2,"151,333,476,591,727,881",6,-0.00354430731543914,7046.64834,0,-0.00354430731543914,0
