"true_model","true_nknots","bic_true_model","flasso","nknots_flasso","bic_flasso","adaflasso","nknots_adaflasso","bic_adaflasso","iter2flasso","nknots_iter2flasso","bic_iter2flasso","iter3flasso","nknots_iter3flasso","bic_iter3flasso","iter4flasso","nknots_iter4flasso","bic_iter4flasso","iter5flasso","nknots_iter5flasso","bic_iter5flasso","iter6flasso","nknots_iter6flasso","bic_iter6flasso","iter7flasso","nknots_iter7flasso","bic_iter7flasso","iter8flasso","nknots_iter8flasso","bic_iter8flasso","iter9flasso","nknots_iter9flasso","bic_iter9flasso","iter10flasso","nknots_iter10flasso","bic_iter10flasso","PELT","nknots_PELT","bic_PELT","knots_BS","nknots_BS","bic_BS","knots_WBS","nknots_WBS","bic_WBS"
"151,201,501,751,801","5","57.2954041000567","144,210,216,416,462,500,501,503,504,508,514,746,747,750,751,752,761,799,800,801,802","21","421.346258154168","144,210,503,752,801","5","75.8284293237641","144,210,503,752,801","5","68.8384063373265","144,210,503,752,801","5","68.8384063373259","144,210,503,752,801","5","68.8384063373259","144,210,503,752,801","5","68.838406337326","144,210,503,752,801","5","68.8384063373253","144,210,503,752,801","5","68.838406337325","144,210,503,752,801","5","68.8384063373253","144,210,503,752,801","5","68.8384063373255","144,210,503,752,801","5","68.8384063373256","151,201,503,751,801","5","47.8342832167378","151,210,501,751,801","5","61.7262471985245","151,201,503,750,800","5","51.2013545457502"
"151,201,501,751,801","5","141.510097706706","151,201,202,218,223,287,288,501,502,509,750,751,764,768,800,801,802,803,820","19","337.70671762962","151,201,501,750,803","5","133.709901371132","151,201,501,750,803","5","133.074954200983","151,201,501,750,803","5","133.074954200983","151,201,501,750,803","5","133.074954200983","151,201,501,750,803","5","133.074954200983","151,201,501,750,803","5","133.074954200983","151,201,501,750,803","5","133.074954200983","151,201,501,750,803","5","133.074954200983","151,201,501,750,803","5","133.074954200983","151,201,501,750,803","5","133.074954200983","151,201,501,750,802","5","132.78218503445","151,201,501,750,802","5","132.78218503445","151,201,501,750,800","5","135.70674680073"
"151,201,501,751,801","5","43.4690497870893","143,147,149,151,202,203,205,297,344,487,501,513,751,757,761,790,801","17","250.237425097208","143,151,202,501,751,801","6","52.7798491405945","151,202,501,751,801","5","38.8535168282977","151,202,501,751,801","5","38.2050964302521","151,202,501,751,801","5","38.205096430251","151,202,501,751,801","5","38.2050964302513","151,202,501,751,801","5","38.2050964302514","151,202,501,751,801","5","38.2050964302516","151,202,501,751,801","5","38.205096430252","151,202,501,751,801","5","38.2050964302516","151,202,501,751,801","5","38.2050964302513","151,202,501,751,801","5","38.2050964302517","143,202,501,751,801","5","50.1766160969825","151,202,501,751,790,801","6","51.0853691190778"
"151,201,501,751,801","5","127.985514771438","151,201,207,219,460,480,498,501,707,744,751,753,758,760,801,806","16","318.12762867741","151,201,498,751,801","5","124.325137471659","151,201,498,751,801","5","120.630559478435","151,201,498,751,801","5","120.630559478436","151,201,498,751,801","5","120.630559478435","151,201,498,751,801","5","120.630559478436","151,201,498,751,801","5","120.630559478435","151,201,498,751,801","5","120.630559478435","151,201,498,751,801","5","120.630559478435","151,201,498,751,801","5","120.630559478435","151,201,498,751,801","5","120.630559478435","151,201,498,751,801","5","120.630559478435","151,207,498,751,801","5","131.355623407411","151,201,498,753,801","5","125.183337464259"
"151,201,501,751,801","5","91.4032797072923","149,200,208,219,390,428,500,520,749,751,754,759,786,790,801","15","270.045795651198","149,200,500,749,751,801","6","93.3697725141886","149,200,500,751,801","5","79.4491147453853","149,200,500,751,801","5","79.1990331537567","149,200,500,751,801","5","79.1990331537564","149,200,500,751,801","5","79.1990331537569","149,200,500,751,801","5","79.1990331537569","149,200,500,751,801","5","79.1990331537562","149,200,500,751,801","5","79.1990331537571","149,200,500,751,801","5","79.1990331537564","149,200,500,751,801","5","79.1990331537564","151,200,500,751,801","5","79.0464904802621","149,208,500,751,801","5","96.7153676683985","151,200,500,754,801","5","88.3230745104922"
"151,201,501,751,801","5","109.374583971421","209,244,252,301,400,437,443,491,496,499,500,501,507,751,772,784,795,796,798,799,800,801","22","495.758997908396","244,500,751,801","4","215.574425781209","99,121,151,201,244,500,751,801,919","9","151.866733180422","151,201,500,751,801","5","109.927053542929","151,201,500,751,801","5","102.582734251371","151,201,500,751,801","5","102.582734251372","151,201,500,751,801","5","102.582734251371","151,201,500,751,801","5","102.582734251371","151,201,500,751,801","5","102.582734251372","151,201,500,751,801","5","102.582734251371","151,201,500,751,801","5","102.582734251371","151,201,500,751,801","5","102.582734251372","151,209,500,751,800","5","111.150347158172","151,201,500,751,795","5","114.56989649759"
"151,201,501,751,801","5","154.010566791006","138,151,202,203,207,213,308,309,351,363,473,486,487,489,501,506,510,699,751,761,766,798,801,803","24","414.379342150028","151,202,501,751,801","5","156.993913168194","151,202,501,751,801","5","145.703706481237","151,202,501,751,801","5","145.703706481238","151,202,501,751,801","5","145.703706481237","151,202,501,751,801","5","145.703706481237","151,202,501,751,801","5","145.703706481237","151,202,501,751,801","5","145.703706481237","151,202,501,751,801","5","145.703706481237","151,202,501,751,801","5","145.703706481236","151,202,501,751,801","5","145.703706481237","151,202,501,751,801","5","145.703706481237","151,213,501,751,801","5","168.59324675727","151,202,501,751,794,798","6","147.977524189184"
"151,201,501,751,801","5","26.1191718304091","115,147,150,152,153,201,299,410,477,486,492,501,509,724,750,751,756,792,801,816","20","252.178124723779","147,152,201,501,750,792,801","7","38.4687521367708","152,201,501,750,801","5","12.7536398623149","152,201,501,750,801","5","12.2905534764234","152,201,501,750,801","5","12.2905534764232","152,201,501,750,801","5","12.2905534764225","152,201,501,750,801","5","12.2905534764235","152,201,501,750,801","5","12.290553476422","152,201,501,750,801","5","12.2905534764232","152,201,501,750,801","5","12.2905534764229","152,201,501,750,801","5","12.2905534764226","153,201,501,750,801","5","12.1941655956023","153,201,501,750,801","5","12.1941655956023","153,201,501,750,756,801","6","23.5317219487856"
