"true_model","true_phi","true_nknots","bic_true_model","adaflasso","phi_adaflasso","phi_yw_adaflasso","nknots_adaflasso","bic_adaflasso","knots_WCM","nknots_WCM","bic_WCM","phi_WCM","knots_AR1seg","nknots_AR1seg","bic_AR1seg","phi_AR1seg","best_iter","changepoints","nknots_best_iter","phi_best_iter","phi_yw_best_iter","min_bic_best_iter","distance_adaflasso","distance_WCM","distance_AR1seg","distance_best_iter_flasso"
"251,501,751",-0.7,3,351.935532364623,"251,501,752",-0.719870390916702,-0.724603924499004,3,378.171007013428,"251,501,752",3,372.843997473533,-0.724603924499004,"251,502,752",3,346.555171906962,-0.68691637771652,1,"251,501,752",3,-0.719870390916702,-0.724603924499004,378.17101,0.001,0.001,0.002,0.001
"251,501,751",-0.7,3,354.504570795493,"251,502,752",-0.691236369550638,-0.694004576478798,3,346.561463211171,"251,502,752",3,341.844444001656,-0.694004576478798,"252,502,752",3,340.968224275634,-0.692224771501535,1,"251,502,752",3,-0.691236369550638,-0.694004576478798,346.56146,0.002,0.002,0.003,0.002
"251,501,751",-0.7,3,391.200574625008,"250,503,752",-0.68793338196534,-0.694516246149041,3,376.944691374843,"250,503,751",3,376.381183450961,-0.694671357850812,"251,503,752",3,387.015619784269,-0.711068851730983,1,"250,503,752",3,-0.68793338196534,-0.694516246149041,376.94469,0.004,0.003,0.003,0.004
"251,501,751",-0.7,3,364.906597718561,"251,501,752",-0.673237972481415,-0.679779311182039,3,336.175414872044,"251,501,751",3,336.810043073359,-0.679422250220041,"252,501,752",3,326.938091284456,-0.667344922806635,1,"251,501,752",3,-0.673237972481415,-0.679779311182039,336.17541,0.001,0,0.002,0.001
"251,501,751",-0.7,3,379.449658287813,"251,502,752",-0.684931002490977,-0.686739672077383,3,363.020460527642,"251,502,751",3,357.972382474092,-0.685199695126401,"252,502,752",3,335.038841671109,-0.653328952955418,1,"251,502,752",3,-0.684931002490977,-0.686739672077383,363.02046,0.002,0.001,0.003,0.002
"251,501,751",-0.7,3,365.563939721009,"251,502,751",-0.681310939138376,-0.684791627230143,3,358.099770623847,"251,502,750",3,355.36232062426,-0.68354440363471,"251,502,751",3,346.275882703652,-0.671700557930091,1,"251,502,751",3,-0.681310939138376,-0.684791627230143,358.09977,0.001,0.002,0.001,0.001
"251,501,751",-0.7,3,363.763871533904,"250,501,751",-0.715964785166254,-0.720273657756596,3,380.869849080707,"250,501,750",3,376.891684950699,-0.720309692455945,"251,501,751",3,385.932143645773,-0.73386594027111,1,"250,501,751",3,-0.715964785166254,-0.720273657756596,380.86985,0.001,0.002,0,0.001
"251,501,751",-0.7,3,375.467301578199,"251,501,752",-0.66597390828826,-0.695960180879898,3,347.359969419266,"251,503,750",3,364.163495812969,-0.69917754755492,"251,501,751",3,396.286311355271,-0.742137966891778,1,"251,501,752",3,-0.66597390828826,-0.695960180879898,347.35997,0.001,0.003,0,0.001
"251,501,751",-0.7,3,333.931652272563,"251,501,752",-0.637914972465073,-0.659637010836379,3,307.76713265621,"251,501,750",3,315.859078476889,-0.661763744651715,"251,501,750",3,339.219136685618,-0.693551235482038,1,"251,501,752",3,-0.637914972465073,-0.659637010836379,307.76713,0.001,0.001,0.001,0.001
"251,501,751",-0.7,3,431.570819781285,"252,501,750",-0.70044224442109,-0.714067699723706,3,428.663807743194,"252,501,750",3,425.514339093478,-0.714067699723706,"252,501,750",3,429.695307454161,-0.720323803725808,1,"252,501,750",3,-0.70044224442109,-0.714067699723706,428.66381,0.002,0.002,0.002,0.002
"251,501,751",-0.7,3,373.684359732701,"251,501,752",-0.700568546172683,-0.702202986788125,3,378.14853403347,"251,501,750",3,374.631532670641,-0.702305162344263,"252,501,751",3,366.726687219703,-0.691995900804724,1,"251,501,752",3,-0.700568546172683,-0.702202986788125,378.14853,0.001,0.001,0.001,0.001
"251,501,751",-0.7,3,351.320957052266,"251,501,751",-0.683428674670063,-0.686734875548586,3,353.487643070751,"250,501,751",3,345.535760020385,-0.685035712695498,"251,501,752",3,341.918748874923,-0.68113847718995,1,"251,501,751",3,-0.683428674670063,-0.686734875548586,353.48764,0,0.001,0.001,0
"251,501,751",-0.7,3,354.710683564212,"252,501,751",-0.725155821885124,-0.729935905219951,3,381.673296378095,"252,501,751",3,379.604347071389,-0.729935905219951,"252,502,751",3,374.7079564706,-0.722517701261469,1,"252,501,751",3,-0.725155821885124,-0.729935905219951,381.6733,0.001,0.001,0.002,0.001
"251,501,751",-0.7,3,416.280756727074,"251,500,751",-0.733433898756044,-0.738868937127783,3,427.089910759616,"251,500,751",3,421.181665699902,-0.738868937127783,"251,500,751",3,371.259161770072,-0.664170162746723,1,"251,500,751",3,-0.733433898756044,-0.738868937127783,427.08991,0.001,0.001,0.001,0.001
"251,501,751",-0.7,3,373.736233177775,"251,501,752",-0.686402481948041,-0.691141813069735,3,369.405087636204,"251,501,752",3,363.345478181126,-0.691141813069735,"251,501,752",3,305.805609597314,-0.60307036788163,1,"251,501,752",3,-0.686402481948041,-0.691141813069735,369.40509,0.001,0.001,0.001,0.001
"251,501,751",-0.7,3,378.781088652564,"251,500,750",-0.713632226451155,-0.72136500255262,3,391.925700661511,"251,500,749",3,392.114515520357,-0.720557794751993,"251,501,750",3,390.881874206879,-0.719500440710683,1,"251,500,750",3,-0.713632226451155,-0.72136500255262,391.9257,0.002,0.003,0.001,0.002
"251,501,751",-0.7,3,335.479080504422,"252,501,750",-0.648010927510854,-0.67791783834325,3,318.5016957286,"252,501,750",3,332.250790081518,-0.67791783834325,"252,501,750",3,311.033146392377,-0.647114474512792,1,"252,501,750",3,-0.648010927510854,-0.67791783834325,318.5017,0.002,0.002,0.002,0.002
"251,501,751",-0.7,3,395.052141251543,"251,500,752",-0.712330451368626,-0.712920147667754,3,405.324813220319,"251,499,751",3,401.408331046485,-0.710188080382093,"251,500,752",3,395.685971309384,-0.704096154184218,1,"251,500,752",3,-0.712330451368626,-0.712920147667754,405.32481,0.002,0.002,0.002,0.002
"251,501,751",-0.7,3,346.622654043689,"251,501,751",-0.64840510364845,-0.667447549703146,3,329.37609436612,"251,501,751",3,332.153480850617,-0.667447549703146,"251,502,504,752",4,340.503560778208,-0.672662265164233,1,"251,501,751",3,-0.64840510364845,-0.667447549703146,329.37609,0,0,1.002,0
"251,501,751",-0.7,3,407.996869866312,"251,501,751",-0.700236503121279,-0.707573966682479,3,405.887381703733,"251,501,751",3,397.471052729819,-0.707573966682479,"251,502,751",3,376.168435519778,-0.67461399545403,1,"251,501,751",3,-0.700236503121279,-0.707573966682479,405.88738,0,0,0.001,0
"251,501,751",-0.7,3,381.934325029881,"251,501,752",-0.67790654529869,-0.703797593961363,3,361.384496460693,"251,501,752",3,374.03320950202,-0.703797593961363,"251,501,752",3,368.700175991467,-0.696351906958102,1,"251,501,752",3,-0.67790654529869,-0.703797593961363,361.3845,0.001,0.001,0.001,0.001
"251,501,751",-0.7,3,376.339905629735,"250,501,751",-0.63837502525148,-0.740624526519154,3,336.158152581297,"250,501,751",3,394.104646805442,-0.740624526519154,"251,501,752",3,383.594298966219,-0.726341138688318,1,"250,501,751",3,-0.63837502525148,-0.740624526519154,336.15815,0.001,0.001,0.001,0.001
