"true_model","true_phi","true_nknots","bic_true_model","adaflasso","phi_adaflasso","phi_yw_adaflasso","nknots_adaflasso","bic_adaflasso","knots_WCM","nknots_WCM","bic_WCM","phi_WCM","knots_AR1seg","nknots_AR1seg","bic_AR1seg","phi_AR1seg","best_iter","changepoints","nknots_best_iter","phi_best_iter","phi_yw_best_iter","min_bic_best_iter","distance_adaflasso","distance_WCM","distance_AR1seg","distance_best_iter_flasso"
"251,501,751",0.7,3,353.229075682844,NA,0.772590190006213,0.772677109348375,0,211.913855458143,"251,473,754",3,273.622584565332,0.666291877648308,"251,501,754",3,206.623333483406,0.564102065561271,1,NA,0,0.772590190006213,0.772677109348375,211.91386,3,0.031,0.003,3
"251,501,751",0.7,3,357.081875442512,NA,0.772474557433381,0.772452275613755,0,305.755860553284,"296,501,757",3,349.04485616535,0.675031553803872,"",0,348.758300560123,0.840870519029725,1,NA,0,0.772474557433381,0.772452275613755,305.75586,3,0.051,3,3
"251,501,751",0.7,3,348.727585906447,NA,0.801967632691139,0.80210541677756,0,309.331676541666,"255,503,754",3,390.169758653269,0.689658828286189,"254,501,754",3,253.099993595865,0.471455039098506,1,NA,0,0.801967632691139,0.80210541677756,309.33168,3,0.009,0.006,3
"251,501,751",0.7,3,354.133531282454,NA,0.829391048999198,0.829112896530128,0,234.505853341247,"250,500,748",3,383.871562824608,0.699167958724441,"250,492,498,746",4,275.431578990508,0.530208629333577,1,NA,0,0.829391048999198,0.829112896530128,234.50585,3,0.005,1.009,3
"251,501,751",0.7,3,358.262125531909,NA,0.825488644053328,0.825535647075506,0,290.513154829521,"270,501,717",3,421.308837990346,0.707987054048046,"",0,430.242692517095,1.04278430641592,1,NA,0,0.825488644053328,0.825535647075506,290.51315,3,0.053,3,3
"251,501,751",0.7,3,344.99983399809,NA,0.827154099299469,0.827650253194848,0,336.01576980991,"251,502,751",3,458.179029510197,0.713954049042312,"243",1,415.137222370795,0.811283999626474,1,NA,0,0.827154099299469,0.827650253194848,336.01577,3,0.001,2.008,3
"251,501,751",0.7,3,361.313011362825,NA,0.80165972342249,0.802062814038385,0,208.133227022087,"245,502,752",3,313.896029570479,0.690909461551026,"245,501,751",3,240.087455590476,0.575310602593161,1,NA,0,0.80165972342249,0.802062814038385,208.13323,3,0.008,0.006,3
"251,501,751",0.7,3,374.049301298931,NA,0.805402657335782,0.805283808680554,0,251.482370731239,"245,503,757",3,365.288706868293,0.692267733458332,"",0,391.502720061457,1.03788487474979,1,NA,0,0.805402657335782,0.805283808680554,251.48237,3,0.014,3,3
"251,501,751",0.7,3,372.823015144275,NA,0.799744706786277,0.799675935435919,0,289.898834770809,"252,499,748",3,381.73417708465,0.702769359730105,"251,498,747",3,344.907373382926,0.654426206667136,1,NA,0,0.799744706786277,0.799675935435919,289.89883,3,0.006,0.007,3
"251,501,751",0.7,3,370.32695520222,NA,0.799258017413581,0.799184521362352,0,308.325349353961,"257,495,751",3,397.391159464438,0.695793968006699,"250",1,366.910781697601,0.766621133191794,9,NA,0,0.799257965360019,0.799184521362352,308.32532,3,0.012,2.001,3
"251,501,751",0.7,3,390.707668399081,NA,0.760167891735331,0.759980357387658,0,285.773395226104,"252,497,750",3,340.088772765768,0.668046672428009,"251,496,749",3,232.932388355078,0.461982472805752,1,NA,0,0.760167891735331,0.759980357387658,285.7734,3,0.006,0.007,3
"251,501,751",0.7,3,372.876195283708,NA,0.807441619481654,0.807682048874902,0,194.960068727553,"252,501,751",3,325.009717458829,0.675405581359887,"233",1,306.177788129465,0.795765912543878,1,NA,0,0.807441619481654,0.807682048874902,194.96007,3,0.001,2.018,3
"251,501,751",0.7,3,377.93731339652,NA,0.799442085786815,0.799311021595257,0,278.103137362508,"251,509,787",3,374.02597698845,0.698480645891458,"",0,275.513048632257,0.792904000624264,1,NA,0,0.799442085786815,0.799311021595257,278.10314,3,0.044,3,3
"251,501,751",0.7,3,322.027805058004,NA,0.811481965404533,0.811752042259493,0,342.934380068386,"251,501,749",3,407.180206124069,0.639097086102652,"249,501,746",3,377.464234842157,0.608591363141879,1,NA,0,0.811481965404533,0.811752042259493,342.93438,3,0.002,0.007,3
"251,501,751",0.7,3,348.447513448771,NA,0.809858339049252,0.809721432136467,0,295.843966817057,"233,504,762",3,390.692522399431,0.682955745012694,"232,500,762",3,409.371479475618,0.712614490158043,1,NA,0,0.809858339049252,0.809721432136467,295.84397,3,0.032,0.031,3
"251,501,751",0.7,3,360.744736307046,NA,0.803087754493618,0.803207851248529,0,262.023526336303,"251,488,751",3,362.127799292204,0.693672542533118,"",0,266.071524045109,0.8116843899454,1,NA,0,0.803087754493618,0.803207851248529,262.02353,3,0.013,3,3
"251,501,751",0.7,3,360.864056165442,NA,0.796453785993932,0.795927388097307,0,277.92615992084,"251,501,740",3,363.719935734695,0.68385748537347,"262,474,733",3,403.221088856297,0.74857071909791,1,NA,0,0.796453785993932,0.795927388097307,277.92616,3,0.011,0.056,3
"251,501,751",0.7,3,384.957180587405,NA,0.795677202491242,0.795578680239685,0,345.225620371728,"250,501,766",3,428.529786306083,0.699240603315405,"250,448,765",3,379.619807747326,0.634095572823701,1,NA,0,0.795677202491242,0.795578680239685,345.22562,3,0.016,0.068,3
"251,501,751",0.7,3,344.414198710673,NA,0.813644411786818,0.813099926817649,0,316.537500728973,"271,541,752",3,405.033642478192,0.661933501638949,"271,540,741",3,321.258755179823,0.553248398965544,1,NA,0,0.813644411786818,0.813099926817649,316.5375,3,0.061,0.069,3
"251,501,751",0.7,3,361.985676014149,NA,0.834668925491614,0.834797841994349,0,292.091023892786,"246,530,708",3,445.985024680033,0.71357597908927,"245,498,707",3,498.968159474706,0.790703097519461,1,NA,0,0.834668925491614,0.834797841994349,292.09102,3,0.077,0.053,3
"251,501,751",0.7,3,371.617568741244,NA,0.797295251770166,0.797499969734559,0,262.963027538584,"270,497,739",3,344.539417490369,0.721967378086883,"",0,490.050255694679,1.12296800021175,1,NA,0,0.797295251770166,0.797499969734559,262.96303,3,0.035,3,3
"251,501,751",0.7,3,382.759959778227,NA,0.788418928224177,0.788175535008137,0,176.436733409533,"256,507,735",3,278.353443766969,0.665877772710123,"250,506,735",3,333.425732640483,0.751867051879087,1,NA,0,0.788418928224177,0.788175535008137,176.43673,3,0.027,0.022,3
"251,501,751",0.7,3,386.662578198508,NA,0.791124883552516,0.791102769773336,0,284.19004475081,"232,509,743",3,371.819632038424,0.677076689472623,"230,501,742",3,391.960172644509,0.713466935494269,1,NA,0,0.791124883552516,0.791102769773336,284.19004,3,0.035,0.03,3
"251,501,751",0.7,3,381.588397113774,NA,0.808439367509842,0.808461840680196,0,292.199781496004,"258,557,758",3,401.943365690342,0.708872255460545,"255,501,504,756",4,383.42873253621,0.682903953438156,1,NA,0,0.808439367509842,0.808461840680196,292.19978,3,0.07,1.009,3
"251,501,751",0.7,3,356.919287123337,NA,0.819581072156204,0.819653413199409,0,268.60489505731,"218,490,765",3,386.343660350777,0.704511710666848,"218,487,765",3,376.202797695391,0.692942124496707,1,NA,0,0.819581072156204,0.819653413199409,268.6049,3,0.058,0.061,3
"251,501,751",0.7,3,356.89575639629,NA,0.803544189667857,0.803763077328107,0,314.903074335999,"286,495,730",3,395.425439762599,0.679832248743277,"283,494,730",3,450.683267187109,0.753750467282481,1,NA,0,0.803544189667857,0.803763077328107,314.90307,3,0.062,0.06,3
"251,501,751",0.7,3,389.968082449983,NA,0.787450301171418,0.787498151444194,0,244.860948851993,"251,501,745",3,337.966967787845,0.695129922878401,"",0,292.140908140804,0.881677752258386,1,NA,0,0.787450301171418,0.787498151444194,244.86095,3,0.006,3,3
"251,501,751",0.7,3,367.28855707177,NA,0.807462689365088,0.807444834948447,0,239.626763313942,"248,506,785",3,351.85071488476,0.706685394055013,"248,506,752,843",4,218.025135504268,0.421001145954683,1,NA,0,0.807462689365088,0.807444834948447,239.62676,3,0.042,1.009,3
"251,501,751",0.7,3,367.929142914575,NA,0.774908103731223,0.774916022974782,0,344.201243806621,"247,504,751",3,394.28695495837,0.667672810395343,"246,504,751,992",4,310.802198715508,0.538842675480917,1,NA,0,0.774908103731223,0.774916022974782,344.20124,3,0.007,1.008,3
"251,501,751",0.7,3,380.981691360549,NA,0.816346850542612,0.816250256664394,0,241.796667854153,"247,501,761",3,381.140532056445,0.708420881975268,"",0,358.617234095672,1.02002924032828,1,NA,0,0.816346850542612,0.816250256664394,241.79667,3,0.014,3,3
"251,501,751",0.7,3,421.099513673034,NA,0.785235543583703,0.785186034522319,0,210.394843476614,"251,501,759",3,316.416991317432,0.703243298971653,"251,501,758",3,280.83411881085,0.637940717582414,1,NA,0,0.785235543583703,0.785186034522319,210.39484,3,0.008,0.007,3
"251,501,751",0.7,3,362.802588010218,NA,0.801545949912267,0.801041454621003,0,293.89311016188,"255,501,751",3,387.705587732771,0.685303077655508,"255,501,749",3,360.558038340838,0.649838828299417,1,NA,0,0.801545949912267,0.801041454621003,293.89311,3,0.004,0.006,3
"251,501,751",0.7,3,384.146030896399,NA,0.785491088397424,0.785899422449457,0,251.176733495126,"251,491,751",3,335.281658091594,0.685188014301355,"250,490,751",3,336.48141400068,0.691427258551365,1,NA,0,0.785491088397424,0.785899422449457,251.17673,3,0.01,0.012,3
"251,501,751",0.7,3,355.094954763517,NA,0.811772260658446,0.811782621661048,0,284.970390757439,"258,500,752",3,388.349324100529,0.699022885629544,"",0,325.284228386411,0.884239459534777,1,NA,0,0.811772260658446,0.811782621661048,284.97039,3,0.009,3,3
"251,501,751",0.7,3,403.692536434949,NA,0.762533974898929,0.762285709850703,0,163.055027183062,"250,501,726",3,237.506627536598,0.687728488028921,"",0,196.804937137853,0.838456795142418,1,NA,0,0.762533974898929,0.762285709850703,163.05503,3,0.026,3,3
"251,501,751",0.7,3,356.89263124351,NA,0.802210674089677,0.801924914589528,0,224.281922365322,"254,511,749",3,328.688878951704,0.671388902487455,"17,254,501,748",4,230.733807912248,0.510975428039747,1,NA,0,0.802210674089677,0.801924914589528,224.28192,3,0.015,1.006,3
"251,501,751",0.7,3,363.412631262667,NA,0.803475796328137,0.803075419606564,0,243.163482546866,"253,501,738",3,346.758464837273,0.700661739304908,"",0,247.497176319473,0.81127593516795,1,NA,0,0.803475796328137,0.803075419606564,243.16348,3,0.015,3,3
"251,501,751",0.7,3,379.782730249935,NA,0.783282717208299,0.783195510924401,0,289.319093318722,"236,501,745",3,359.832960650083,0.686383130538741,"",0,381.950242607864,0.937314189224026,1,NA,0,0.783282717208299,0.783195510924401,289.31909,3,0.021,3,3
"251,501,751",0.7,3,366.402604202604,NA,0.791162475415161,0.790792115125418,0,277.549101613416,"251,492,751",3,358.061003514175,0.700140383356729,"248,492,751",3,337.329878658652,0.672760956400139,1,NA,0,0.791162475415161,0.790792115125418,277.5491,3,0.009,0.012,3
"251,501,751",0.7,3,377.359123206308,NA,0.772043553182402,0.771812185815124,0,289.121058767121,"249,520,708",3,342.532468290356,0.69378777126914,"",0,308.832347474384,0.805179682019018,1,NA,0,0.772043553182402,0.771812185815124,289.12106,3,0.064,3,3
