"true_model","true_nknots","bic_true_model","flasso","nknots_flasso","bic_flasso","adaflasso","nknots_adaflasso","bic_adaflasso","iter2flasso","nknots_iter2flasso","bic_iter2flasso","iter3flasso","nknots_iter3flasso","bic_iter3flasso","iter4flasso","nknots_iter4flasso","bic_iter4flasso","iter5flasso","nknots_iter5flasso","bic_iter5flasso","iter6flasso","nknots_iter6flasso","bic_iter6flasso","iter7flasso","nknots_iter7flasso","bic_iter7flasso","iter8flasso","nknots_iter8flasso","bic_iter8flasso","iter9flasso","nknots_iter9flasso","bic_iter9flasso","iter10flasso","nknots_iter10flasso","bic_iter10flasso","cpop","nknots_cpop","bic_cpop"
"384,633,821",3,38.3462591172373,"319,384,392,630,812",5,46.4980087784223,"392,630,812",3,31.4737734250721,"392,630,812",3,31.4361743972202,"392,630,812",3,31.4361743971364,"392,630,812",3,31.3901203108455,"392,630,812",3,31.4361790985822,"392,630,812",3,31.4281997313052,"392,630,812",3,31.4361747760255,"392,630,812",3,31.4361743972685,"392,630,812",3,31.4361743971773,"392,630,812",3,31.4361743972901,"392,631,813",3,31.4048661653159
"159,284,405,732,861",5,53.8081394130146,"98,201,287,405,604,678,743,746,845,925",10,65.1993026844278,"98,201,287,405,743,845",6,45.1647405377975,"98,201,287,405,743,845",6,40.9668502947983,"98,201,287,405,743,845",6,40.9668502948772,"98,201,287,405,743,845",6,40.9668502947826,"98,201,287,405,743,845",6,40.966850294904,"98,201,287,405,743,845",6,40.9668502948362,"98,201,287,405,743,845",6,40.9668502949114,"98,201,287,405,743,845",6,40.9668502949563,"98,201,287,405,743,845",6,40.9668502948092,"98,201,287,405,743,845",6,40.9668502948533,"197,286,406,750,846",5,38.3850865024831
"114,509",2,25.3524474611149,"125,501,526",3,35.3705489689032,"125,501",2,23.8658141805324,"125,501",2,23.8537640800399,"125,501",2,23.8537640798322,"125,501",2,23.8537640802464,"125,501",2,23.8537640801451,"125,501",2,23.8537640798749,"125,501",2,23.8537640800232,"125,501",2,23.8537640799588,"125,501",2,23.8537640801767,"125,501",2,23.8537640800436,"115,504",2,22.1687210376953
"240,472,610,738,899",5,26.6642187153934,"115,237,425,466,577,631,747,898",8,31.602224313964,"237,466,631,747,898",5,10.969138056455,"237,466,631,747,898",5,10.9165210343605,"237,466,631,747,898",5,10.9165210342571,"237,466,631,747,898",5,10.9165210344317,"237,466,631,747,898",5,10.916521034397,"237,466,631,747,898",5,10.9165210342972,"237,466,631,747,898",5,10.9165210343739,"237,466,631,747,898",5,10.916521034484,"237,466,631,747,898",5,10.9165210344397,"237,466,631,747,898",5,10.9165210343675,"238,467,632,748,899",5,10.9165210343831
"124,491",2,77.9373811849365,"145,427,488,567",4,79.2283089976539,"145,427,567",3,66.9326444940359,"145,427,567",3,66.888456906921,"145,427,567",3,66.9326764155694,"145,427,567",3,66.9326696727918,"145,427,567",3,66.9326696726628,"145,427,567",3,66.9326696726738,"145,427,567",3,66.9326696727376,"145,427,567",3,66.9326696726065,"145,427,567",3,66.932669672769,"145,427,567",3,66.9326696726981,"142,427,568",3,66.6470768992085
"177,352,459,609,823",5,74.0937418401705,"164,342,454,612,771,843",6,77.454753105623,"164,342,454,612,771,843",6,64.8808457632282,"164,342,454,612,771,843",6,64.8808457632477,"164,342,454,612,771,843",6,64.880845763218,"164,342,454,612,771,843",6,64.8808457632275,"164,342,454,612,771,843",6,64.8808457632321,"164,342,454,612,771,843",6,64.8808457632436,"164,342,454,612,771,843",6,64.8808457632856,"164,342,454,612,771,843",6,64.8808457632117,"164,342,454,612,771,843",6,64.8808457632702,"164,342,454,612,771,843",6,64.8808457632231,"165,386,387,616,812",5,59.9483838439201
"109,233,356,586,734",5,45.6398826315976,"109,235,376,583,732,762",6,73.1772987853454,"109,235,376,583,732,762",6,48.6189869591982,"109,235,376,583,732",5,41.9712751688414,"109,235,376,583,732",5,41.9568431855679,"109,235,376,583,732",5,41.9568431855891,"109,235,376,583,732",5,41.956843185599,"109,235,376,583,732",5,41.9477754397319,"109,235,376,583,732",5,41.9568461606453,"109,235,376,583,732",5,41.9568431855707,"109,235,376,583,732",5,41.9568431856095,"109,235,376,583,732",5,41.9568431855888,"186,214,349,592,733",5,35.8868294828984
"457,658,792",3,48.5727621617936,"166,410,462,656,801",5,65.1337591081423,"462,656,801",3,45.3140949641325,"462,656,801",3,45.2945518252449,"462,656,801",3,45.2945518250957,"462,656,801",3,45.294551825418,"462,656,801",3,45.2945518253035,"462,656,801",3,45.2945518257853,"462,656,801",3,45.2945518252743,"462,656,801",3,45.294551825907,"462,656,801",3,45.2945518252552,"462,656,801",3,45.2945518257249,"467,663,790",3,43.2023993477942
"135,418,654",3,48.2910650310426,"153,418,658",3,50.3533033867725,"153,418,658",3,40.0690185898734,"153,418,658",3,40.0690185899571,"153,418,658",3,40.0690185900339,"153,418,658",3,40.0690185894783,"153,418,658",3,40.0690185897954,"153,418,658",3,40.0690185896954,"153,418,658",3,40.0690185897193,"153,418,658",3,40.0690185899043,"153,418,658",3,40.0690185899288,"153,418,658",3,40.0690185895918,"153,419,652",3,39.130464704463
"768",1,6.17503385071492,"754",1,9.56486660203137,"754",1,5.66171950986585,"754",1,5.66171950700546,"754",1,5.66171951041316,"754",1,5.66171951448234,"754",1,5.66171950701414,"754",1,5.66171950561961,"754",1,5.66171951395284,"754",1,5.66171950890683,"754",1,5.66171950796325,"754",1,5.66171951077754,"776",1,1.92896443754839
