"true_model","true_nknots","bic_true_model","true.season","flasso","nknots_flasso","bic_flasso","season_flasso","adaflasso","nknots_adaflasso","bic_adaflasso","season_adaflasso","iter2flasso","nknots_iter2flasso","bic_iter2flasso","season_iter2flasso","iter3flasso","nknots_iter3flasso","bic_iter3flasso","season_iter3flasso","iter4flasso","nknots_iter4flasso","bic_iter4flasso","season_iter4flasso","iter5flasso","nknots_iter5flasso","bic_iter5flasso","season_iter5flasso","iter6flasso","nknots_iter6flasso","bic_iter6flasso","season_iter6flasso"
"301,601,901",3,215.458994526552,"-1.32935527372464,-0.890643755406423,-0.433047317410132,0.415508492441274,0.619823181250104,0.21134584204122,0.516873850831744,1.09541759099684,-0.0277019931961895,-0.451129845740467,0.0327132232796081,0.240196004637063","297,299,300,601,605,875,896,899,900,901,906,911",12,348.18384895228,"-1.31217164243524,-0.857363326216777,-0.368557210490558,0.368374018441966,0.28654248243918,0.238883605912682,0.446295766969731,1.34827679940646,0.0120699822492535,-0.583801197865957,0.136742511348613","297,299,601,901",4,204.180025857836,"-1.3123926587773,-0.857584342558833,-0.368778226832601,0.36815300209995,0.28409020696381,0.239666955607828,0.447079116664916,1.34952149776868,0.0115079988547559,-0.584363181260265,0.133782794759337","299,601,901",3,191.211052258934,"-1.31376911451582,-0.858960798297283,-0.370154682571083,0.366776546361575,0.282713751225333,0.23829049986934,0.445702660926447,1.34814504203025,0.0181496794756459,-0.577721500639383,0.132646937092287","299,601,901",3,190.89026133996,"-1.31370413244004,-0.858895816221504,-0.370089700495353,0.366841528437274,0.282778733301113,0.23835548194504,0.445767643002199,1.34821002410595,0.0182146615513576,-0.577656518563655,0.132322026713645","299,601,901",3,190.890261339962,"-1.31370413244007,-0.858895816221507,-0.370089700495357,0.366841528437271,0.282778733301121,0.238355481945075,0.4457676430022,1.34821002410596,0.0182146615513108,-0.577656518563626,0.132322026713619","299,601,901",3,190.89026133996,"-1.31370413244005,-0.858895816221512,-0.37008970049534,0.366841528437236,0.282778733301087,0.238355481945037,0.445767643002226,1.34821002410597,0.018214661551285,-0.577656518563636,0.132322026713638","299,601,901",3,190.890261339961,"-1.31370413244006,-0.858895816221528,-0.370089700495276,0.366841528437242,0.282778733301104,0.238355481945047,0.445767643002266,1.34821002410591,0.0182146615513769,-0.57765651856369,0.1323220267136"
"301,601,901",3,44.5306505188251,"0.194861823369992,0.552261628351001,-0.461271400018297,0.249744810249031,-0.270556674908373,-0.500591431390057,-0.270050409248204,0.0876069544353217,-0.36327699957829,-0.0213028356441896,0.23715191669637,0.565422617685696","288,290,300,301,601,602,604,606,901",9,178.408373904899,"0.266859136357091,0.622288748724633,-0.510106082784367,0.362043081663394,-0.10763845468819,-0.669194418398197,-0.259187381341572,-0.0648466434039604,-0.453452715908366,0.0893279221188919,0.192744918257262","300,601,901",3,32.5861220528024,"0.271101255139043,0.626150750502252,-0.506244081006847,0.364199579261346,-0.105481957090243,-0.670131868616587,-0.260124831559812,-0.0657840936223844,-0.454390166127154,0.0883904719005417,0.191807468038885","300,601,901",3,32.4657051099423,"0.271118891014361,0.626168386377612,-0.506226445131471,0.364217215136697,-0.105464321214845,-0.670114232741289,-0.260107195684432,-0.0657664577470607,-0.454372530251794,0.0884081077758652,0.191825103914198","300,601,901",3,32.4657051099436,"0.271118891014358,0.62616838637762,-0.50622644513147,0.364217215136695,-0.105464321214894,-0.670114232741272,-0.260107195684471,-0.0657664577470365,-0.454372530251791,0.0884081077758824,0.191825103914194","300,601,901",3,32.4657051099428,"0.271118891014354,0.626168386377626,-0.506226445131497,0.36421721513669,-0.105464321214859,-0.670114232741262,-0.260107195684483,-0.0657664577470822,-0.454372530251769,0.0884081077758597,0.191825103914232","300,601,901",3,32.4657051099436,"0.27111889101436,0.626168386377609,-0.506226445131493,0.364217215136672,-0.105464321214895,-0.670114232741263,-0.260107195684438,-0.06576645774705,-0.454372530251758,0.0884081077758972,0.191825103914201","300,601,901",3,32.465705109943,"0.271118891014371,0.626168386377606,-0.506226445131506,0.364217215136715,-0.105464321214897,-0.670114232741254,-0.260107195684449,-0.0657664577470481,-0.454372530251801,0.0884081077758895,0.191825103914203"
"301,601,901",3,200.954737352887,"0.503580545345134,0.092282976666095,-0.911892393411792,-0.849216955933186,0.659757071263073,1.76659704168657,1.08453597586461,0.260371614826856,-0.218913887950182,-1.82485562508283,-0.932213418689779,0.369967055415436","292,298,304,307,600,606,889,901",8,283.144063623726,"0.462142174888971,0.0514660961053994,-0.781245317906458,-0.762964027009611,0.588701521397359,1.71986179542547,1.02117214381532,0.359898115816139,-0.173681993605101,-1.96689024112401,-0.889273033174782","292,600,901",3,196.012624339098,"0.46734880406162,0.0566727252782354,-0.776038688733845,-0.766788568783705,0.584876979623501,1.7134672346379,1.0176438256281,0.356369797628784,-0.177210311792565,-1.96550428967583,-0.887887081726586","292,600,901",3,190.088698361436,"0.468509496801636,0.0578334180181751,-0.774877995993776,-0.767362774374138,0.58430277403299,1.7128930290474,1.01706962003767,0.355795592038319,-0.177784517383072,-1.96607849526634,-0.8884612873171","292,600,901",3,190.088698361435,"0.468509496801633,0.0578334180181711,-0.774877995993748,-0.767362774374148,0.584302774032962,1.71289302904739,1.01706962003766,0.35579559203834,-0.177784517383049,-1.96607849526633,-0.888461287317102","292,600,901",3,190.088698361436,"0.468509496801661,0.057833418018153,-0.774877995993752,-0.767362774374133,0.584302774032946,1.71289302904742,1.01706962003767,0.355795592038305,-0.177784517383045,-1.96607849526636,-0.888461287317092","292,600,901",3,190.088698361435,"0.468509496801649,0.0578334180181657,-0.774877995993735,-0.767362774374109,0.584302774032965,1.71289302904742,1.01706962003768,0.355795592038312,-0.177784517383069,-1.96607849526637,-0.888461287317109","292,600,901",3,190.088698361435,"0.468509496801634,0.0578334180181697,-0.774877995993766,-0.767362774374116,0.584302774032956,1.71289302904738,1.01706962003766,0.355795592038312,-0.17778451738305,-1.96607849526636,-0.888461287317079"
"301,601,901",3,168.208061654375,"1.50366593670191,0.0110146196476848,-1.6301879084266,-1.92653574899304,-0.866851201354417,-0.579379796161703,-0.950731805801155,0.333073929556615,0.949362234837261,0.407575989239083,1.31988116908169,1.42911258167268","289,301,302,595,599,600,606,901,904,970",10,299.550711562875,"1.42283173635849,0.0274727583554975,-1.56985846779565,-2.01658793604446,-0.884431580215592,-0.510399620024885,-1.06594639580162,0.468872206873428,0.914979112325371,0.379227478450516,1.41288036592602","301,600,901",3,163.835551878484,"1.41690754692523,0.0281147291057571,-1.5692164970453,-2.0149028796179,-0.882746523788971,-0.510840246150775,-1.0671255284671,0.467693074207718,0.913799979659459,0.379026340264712,1.4114548752591","301,600,901",3,163.306199426994,"1.41686334985404,0.0280705320346006,-1.5692606941165,-2.01494707668906,-0.882790720860164,-0.510884443221984,-1.06716972553826,0.46764887713646,0.913755782588257,0.378982143193542,1.41141067818801","301,600,901",3,163.306199426992,"1.41686334985405,0.0280705320346084,-1.5692606941165,-2.01494707668906,-0.882790720860179,-0.510884443221947,-1.06716972553827,0.467648877136494,0.913755782588299,0.378982143193536,1.41141067818792","301,600,901",3,163.306199426994,"1.41686334985409,0.0280705320346024,-1.56926069411648,-2.01494707668905,-0.88279072086017,-0.510884443222009,-1.06716972553828,0.467648877136506,0.91375578258829,0.378982143193516,1.41141067818792","301,600,901",3,163.306199426994,"1.41686334985404,0.0280705320345833,-1.56926069411653,-2.01494707668908,-0.882790720860172,-0.510884443221984,-1.0671697255383,0.467648877136511,0.913755782588372,0.378982143193553,1.41141067818793","301,600,901",3,163.306199426996,"1.41686334985402,0.0280705320346118,-1.56926069411654,-2.01494707668904,-0.882790720860181,-0.510884443222012,-1.06716972553828,0.467648877136455,0.913755782588325,0.37898214319357,1.41141067818794"
"301,601,901",3,116.484893261949,"-0.978512585519166,-1.33854259368236,-1.08884223366397,1.84245810549086,1.25631400310256,0.259878794054988,0.913856760962996,-0.311557282455846,-0.334501669090842,0.231269961635353,0.117244646670167,-0.56906590750474","290,291,297,298,300,301,306,598,599,601,901,902,903,920,930",15,307.38145187508,"-0.99330073041445,-1.31320684725141,-0.857158401127568,1.55357042140083,1.27844320607873,0.220484045429954,0.897120867286329,-0.356621686293743,-0.301211141520018,0.299369153455222,0.183437060779411","300,601,901",3,105.774279832397,"-1.00041015366269,-1.31892205026119,-0.857637032626088,1.55309178990227,1.27796457458035,0.224551572479106,0.901188394335512,-0.352105023869215,-0.295624512907502,0.302392057998297,0.185917726393497","300,601,901",3,97.6065445339187,"-1.00023849005296,-1.31875038665142,-0.857465369016323,1.55326345351207,1.27813623819006,0.224723236088844,0.901360057945221,-0.351933360259522,-0.295452849297734,0.302563721607991,0.186089390003142","300,601,901",3,97.6065445339169,"-1.00023849005294,-1.31875038665143,-0.857465369016297,1.55326345351208,1.27813623819008,0.224723236088815,0.901360057945148,-0.351933360259512,-0.29545284929774,0.302563721607997,0.186089390003148","300,601,901",3,97.6065445339187,"-1.00023849005295,-1.31875038665147,-0.85746536901631,1.55326345351207,1.27813623819006,0.224723236088803,0.901360057945165,-0.351933360259535,-0.29545284929773,0.302563721608023,0.186089390003202","300,601,901",3,97.6065445339209,"-1.00023849005291,-1.31875038665144,-0.857465369016337,1.55326345351205,1.27813623819012,0.224723236088789,0.901360057945193,-0.351933360259531,-0.295452849297769,0.302563721607986,0.186089390003168","300,601,901",3,97.606544533918,"-1.00023849005295,-1.31875038665145,-0.857465369016328,1.55326345351207,1.2781362381901,0.224723236088809,0.901360057945251,-0.351933360259521,-0.295452849297753,0.302563721607972,0.186089390003149"
"301,601,901",3,79.4269731188287,"-0.124616855689245,-2.07939277403017,-1.22366707075653,-0.0948381294368868,0.104473563516271,0.622402631774508,1.0256324084238,0.893625091575897,0.620666519147552,0.267777254553733,0.45969432934617,-0.471756968425101","301,303,305,601,901,903",6,136.57242877029,"-0.0883068270355865,-2.2615901462714,-1.28014410544989,0.0438642547416914,0.00642146174804034,0.47745942661629,0.997470211177418,0.967489962124488,0.655958626614529,0.296498172979923,0.491060115183972","301,601,901",3,73.376680505193,"-0.0967764960854993,-2.27005981532129,-1.28418138813886,0.039826972052729,0.00954819968284653,0.480586164550999,1.00059694911221,0.970616700059214,0.659085364549113,0.299624910914666,0.494186853118718","301,601,901",3,71.9532391078234,"-0.0967764960855096,-2.27005981532128,-1.2841813881389,0.0398269720527106,0.00954819968289028,0.480586164551024,1.00059694911222,0.97061670005921,0.659085364549111,0.299624910914674,0.494186853118685","301,601,901",3,71.9532391078244,"-0.0967764960855107,-2.2700598153213,-1.28418138813888,0.0398269720527183,0.00954819968285718,0.480586164551006,1.00059694911222,0.97061670005924,0.659085364549094,0.299624910914651,0.494186853118699","301,601,901",3,71.9532391078237,"-0.0967764960854976,-2.2700598153213,-1.28418138813887,0.039826972052687,0.00954819968286725,0.480586164551014,1.00059694911223,0.970616700059221,0.659085364549114,0.299624910914661,0.494186853118687","301,601,901",3,71.953239107824,"-0.0967764960854814,-2.2700598153213,-1.28418138813887,0.039826972052698,0.00954819968286874,0.480586164550987,1.00059694911218,0.970616700059239,0.65908536454912,0.299624910914643,0.494186853118709","301,601,901",3,71.9532391078226,"-0.0967764960855187,-2.27005981532129,-1.28418138813886,0.0398269720527131,0.00954819968285054,0.480586164550984,1.00059694911222,0.970616700059203,0.659085364549092,0.299624910914703,0.494186853118697"
"301,601,901",3,175.659808441616,"-0.332152010675378,-0.171874358758859,0.531195373965807,0.0770321001305728,-1.13308219362692,-0.648188812240692,0.889090131940477,2.13830957669013,0.962810456644986,-0.760212376945975,-0.747236384118329,-0.80569150300582","301,306,598,601,607,901,902",7,271.011630731793,"-0.419692841326946,-0.348755157321181,0.416506825969943,0.104004855139188,-1.1102426273786,-0.489578569944825,0.885901960714218,2.2441662529309,1.01824774332553,-0.7463849881848,-0.710456834290159","301,601,901",3,166.661232924929,"-0.424770774344027,-0.347394296583839,0.417867686707269,0.105365715876538,-1.10888176664116,-0.487802624102917,0.885927072315903,2.24419136453245,1.01827285492683,-0.747123918377717,-0.711195764483038","301,601,901",3,166.611145395779,"-0.424770774344048,-0.347394296583855,0.417867686707219,0.10536571587649,-1.10888176664113,-0.487802624102845,0.885927072315898,2.24419136453243,1.01827285492684,-0.747123918377661,-0.711195764482996","301,601,901",3,166.61114539578,"-0.424770774344061,-0.347394296583891,0.417867686707198,0.105365715876547,-1.10888176664114,-0.487802624102848,0.885927072315919,2.24419136453247,1.01827285492683,-0.74712391837767,-0.711195764483015","301,601,901",3,166.61114539578,"-0.42477077434404,-0.347394296583859,0.417867686707208,0.105365715876515,-1.10888176664114,-0.487802624102902,0.885927072315904,2.24419136453245,1.01827285492688,-0.747123918377665,-0.711195764483018","301,601,901",3,166.611145395778,"-0.424770774344052,-0.347394296583859,0.417867686707247,0.105365715876528,-1.10888176664116,-0.487802624102899,0.885927072315896,2.24419136453243,1.01827285492687,-0.747123918377686,-0.711195764483019","301,601,901",3,166.611145395778,"-0.424770774344084,-0.347394296583855,0.417867686707246,0.10536571587651,-1.10888176664117,-0.487802624102846,0.885927072315873,2.24419136453245,1.01827285492687,-0.747123918377653,-0.711195764483028"
"301,601,901",3,145.555624450622,"-0.451677064601929,-0.324975870971346,-0.729506270311653,-0.867566117860384,0.909252120920807,0.741197576692615,-0.699235654169356,0.152016028183254,0.870190912433519,0.721352206424758,-0.361676261516945,0.040628394776659","301,323,601,603,604,610,900,901",8,230.463348981672,"-0.280984014129191,-0.525997282432091,-0.800036622164758,-0.807061629132268,0.984059863583211,0.741860714413577,-0.629436849520165,0.131212244162389,0.81460885458184,0.62453235868434,-0.239751130926194","301,601,900",3,138.486562878643,"-0.27518967083133,-0.520202939134132,-0.798840381191337,-0.806986156060183,0.984135336655303,0.741936187485593,-0.629361376448045,0.1312877172344,0.814684327653777,0.621674404349857,-0.240268241857037","301,601,900",3,138.201939864463,"-0.275164560208294,-0.520177828511121,-0.798815270568348,-0.806961045437281,0.984160447278343,0.74196129810856,-0.629336265825112,0.131312827857333,0.814709438276743,0.621699514972771,-0.240243131234031","301,601,900",3,138.201939864463,"-0.275164560208316,-0.520177828511153,-0.798815270568317,-0.806961045437204,0.984160447278289,0.741961298108548,-0.629336265825104,0.131312827857354,0.814709438276735,0.621699514972791,-0.240243131234036","301,601,900",3,138.20193986446,"-0.275164560208305,-0.520177828511156,-0.798815270568348,-0.806961045437218,0.98416044727831,0.741961298108579,-0.629336265825109,0.131312827857416,0.814709438276756,0.621699514972748,-0.240243131234073","301,601,900",3,138.201939864461,"-0.275164560208333,-0.520177828511079,-0.798815270568318,-0.806961045437215,0.984160447278328,0.741961298108531,-0.629336265825125,0.131312827857391,0.814709438276726,0.621699514972744,-0.240243131234072","301,601,900",3,138.201939864462,"-0.275164560208322,-0.520177828511173,-0.798815270568353,-0.80696104543724,0.984160447278295,0.741961298108565,-0.629336265825089,0.131312827857407,0.814709438276735,0.621699514972834,-0.240243131234049"
"301,601,901",3,193.037698126849,"1.23867188756876,0.25987957831954,0.893992062983916,-0.44377134416964,-1.26038661590886,-1.13773106265856,-0.951506817653637,-0.288118240156936,0.287212268734346,-0.00372293424257908,0.778795218731712,0.626685998451938","295,296,297,298,300,301,599,600,601,603,607,616,901",13,362.587677908612,"1.26686988010103,0.306924404545298,0.833842167386803,-0.499009753070054,-1.20706391182278,-1.08709102788242,-0.925349018589585,-0.395454890639619,0.22094770947049,-0.0190698599834806,0.778913846251188","298,600,901",3,189.819640859913,"1.27038910134964,0.310443625793978,0.835241037123943,-0.49938573296922,-1.20743989172182,-1.08746700778163,-0.923711467250189,-0.393631055577887,0.225788529824491,-0.0289846374335391,0.767328375394747","298,600,901",3,189.568483149877,"1.2704432312335,0.310497755677864,0.835295167007842,-0.499331603085354,-1.20738576183797,-1.08741287789775,-0.923657337366314,-0.393576925694005,0.225842659708335,-0.0292718240365977,0.767041188791696","298,600,901",3,189.568483149877,"1.27044323123345,0.310497755677879,0.835295167007839,-0.499331603085336,-1.20738576183795,-1.08741287789774,-0.92365733736633,-0.393576925693999,0.225842659708333,-0.0292718240365747,0.76704118879168","298,600,901",3,189.568483149878,"1.27044323123349,0.310497755677906,0.835295167007818,-0.499331603085336,-1.20738576183794,-1.08741287789776,-0.923657337366307,-0.393576925694025,0.225842659708322,-0.029271824036594,0.767041188791708","298,600,901",3,189.568483149875,"1.27044323123347,0.310497755677884,0.835295167007845,-0.499331603085371,-1.20738576183793,-1.08741287789781,-0.923657337366317,-0.393576925693974,0.225842659708365,-0.0292718240366008,0.767041188791691","298,600,901",3,189.568483149878,"1.27044323123348,0.310497755677859,0.83529516700782,-0.499331603085356,-1.20738576183794,-1.08741287789777,-0.923657337366298,-0.393576925694013,0.22584265970836,-0.0292718240365497,0.767041188791692"
"301,601,901",3,53.146002212473,"1.10037213184037,1.20354907795886,1.4793226372042,-0.850494445134222,-1.62729800444109,-1.78265357048865,-0.824077954475486,-0.0122058719860938,-0.192964400755059,-0.66381283579963,0.601766032029027,1.56849720404777","243,298,301,601,882,898,900,901,903,905",10,156.822028358221,"1.14291889314477,1.12476666863218,1.59751771493924,-0.972640263105784,-1.64537280087272,-1.7654911874821,-0.813717314071356,0.00828339924301193,-0.261766960983804,-0.693691207457024,0.741311982793627","301,601,901",3,51.2658200695546,"1.13844485710028,1.12029263258766,1.59549548714019,-0.974662490904907,-1.64618590688062,-1.76495480844751,-0.813180935036735,0.00881977827758134,-0.261230581949228,-0.690444158564589,0.744559031686055","301,601,901",3,51.2548807754189,"1.13844485710029,1.12029263258768,1.59549548714023,-0.974662490904862,-1.64618590688064,-1.76495480844749,-0.813180935036782,0.00881977827759049,-0.261230581949248,-0.690444158564588,0.744559031686053","301,601,901",3,51.2548807754181,"1.13844485710027,1.12029263258767,1.59549548714021,-0.974662490904877,-1.64618590688064,-1.7649548084475,-0.813180935036772,0.00881977827760634,-0.261230581949229,-0.690444158564601,0.744559031686065","301,601,901",3,51.2548807754178,"1.13844485710028,1.12029263258763,1.59549548714019,-0.974662490904907,-1.64618590688062,-1.76495480844749,-0.813180935036771,0.00881977827761616,-0.261230581949214,-0.690444158564584,0.744559031686077","301,601,901",3,51.2548807754197,"1.13844485710027,1.12029263258766,1.59549548714018,-0.974662490904878,-1.64618590688063,-1.7649548084475,-0.813180935036759,0.00881977827761517,-0.261230581949235,-0.690444158564576,0.744559031686057","301,601,901",3,51.2548807754185,"1.13844485710026,1.12029263258768,1.59549548714019,-0.974662490904895,-1.64618590688061,-1.7649548084475,-0.813180935036777,0.00881977827760335,-0.261230581949231,-0.690444158564584,0.744559031686062"
"301,601,901",3,167.842735537884,"-0.0822271224987743,0.103466163989222,0.908671228949606,0.282077820376049,-0.331749066179421,0.0756157702010659,-0.827865181021081,-0.484259670756431,-0.864759380805291,-0.156443668420144,1.01267124904218,0.364801857123023","301,302,599,600,601,602,892,900,901,902,903,941",12,283.983273006935,"-0.096132740229057,0.107968877389563,0.786039363990233,0.276781083970092,-0.286521988425971,0.0854156337145909,-0.688573449434646,-0.441913779038106,-0.870063745504314,-0.0850936484017375,0.946144590626491","302,600,903",3,168.901240433293,"-0.0793784754944912,0.113113514719117,0.779121813888249,0.272642881849638,-0.289224602600513,0.0827130195400129,-0.691276063609141,-0.444616393212751,-0.872766359679032,-0.0877962625764263,0.942263107816052","302,600,903",3,158.321821973079,"-0.0765436388341105,0.114474764490851,0.778457324903608,0.271978392864949,-0.289889091585109,0.0820485305553998,-0.691940552593784,-0.445280882197316,-0.873430848663608,-0.0884607515609445,0.94159861883149","302,600,903",3,158.321821973079,"-0.0765436388341452,0.11447476449087,0.778457324903592,0.271978392864978,-0.289889091585111,0.0820485305553992,-0.691940552593819,-0.445280882197319,-0.873430848663575,-0.0884607515609352,0.941598618831473","302,600,903",3,158.321821973079,"-0.0765436388341159,0.114474764490879,0.778457324903586,0.271978392864984,-0.289889091585122,0.0820485305553935,-0.691940552593809,-0.445280882197325,-0.873430848663588,-0.0884607515609583,0.941598618831465","302,600,903",3,158.321821973079,"-0.0765436388341182,0.114474764490856,0.778457324903599,0.27197839286496,-0.289889091585159,0.0820485305553979,-0.69194055259384,-0.445280882197312,-0.873430848663568,-0.0884607515608952,0.941598618831486","302,600,903",3,158.321821973079,"-0.0765436388341351,0.114474764490893,0.778457324903578,0.271978392864992,-0.289889091585155,0.0820485305554191,-0.691940552593824,-0.445280882197327,-0.873430848663576,-0.0884607515609597,0.941598618831468"
"301,601,901",3,201.547664216055,"-0.187834280627483,-0.130229723039651,-0.665179111144579,-0.626415858374663,-1.10076799660588,-0.628559039899481,0.632745168399327,1.15354746087332,0.240045644390426,-0.158282775500172,0.848196065811564,0.622734445717276","301,601,603,876,901,905",6,300.168360286224,"-0.167980458094989,-0.288860466947179,-0.629882697577759,-0.445590849436205,-1.14759614503882,-0.579072053395327,0.506164022733505,1.14480481284135,0.330024045068541,-0.199475535134646,0.905492831552139","301,601,901",3,198.604815720624,"-0.164934304484957,-0.285814313337013,-0.630880290027416,-0.446588441885892,-1.14817973679341,-0.579655645150273,0.505580430978847,1.14422122108648,0.329440453313463,-0.200059126889421,0.904909239797251","301,601,901",3,198.590675480605,"-0.164934304484919,-0.285814313336987,-0.630880290027438,-0.446588441885933,-1.14817973679336,-0.579655645150283,0.505580430978842,1.14422122108642,0.329440453313437,-0.200059126889365,0.904909239797271","301,601,901",3,198.590675480606,"-0.164934304484982,-0.285814313336988,-0.63088029002748,-0.446588441885851,-1.14817973679338,-0.57965564515028,0.505580430978921,1.14422122108644,0.329440453313461,-0.200059126889406,0.904909239797235","301,601,901",3,198.590675480607,"-0.164934304484972,-0.285814313337008,-0.630880290027491,-0.446588441885851,-1.14817973679338,-0.579655645150217,0.505580430978842,1.14422122108649,0.329440453313396,-0.200059126889405,0.904909239797222","301,601,901",3,198.590675480608,"-0.164934304484995,-0.285814313336958,-0.630880290027441,-0.446588441885883,-1.14817973679339,-0.57965564515024,0.505580430978756,1.14422122108651,0.329440453313458,-0.200059126889386,0.904909239797257","301,601,901",3,198.590675480606,"-0.164934304484931,-0.285814313337005,-0.63088029002744,-0.446588441885834,-1.14817973679341,-0.579655645150349,0.505580430978875,1.14422122108647,0.329440453313465,-0.200059126889421,0.904909239797251"
"301,601,901",3,97.0350359046605,"0.907388528552562,1.31821040993137,-0.682258227360811,-0.89969328980425,0.0368584760201824,-1.18973663617178,-1.48358313409012,-1.80440219624922,-0.261378776392655,0.360962582783431,1.06734067219343,2.63029159058786","297,298,301,601,901,904,905,917",8,213.903149736802,"0.815689834350792,1.30321431622563,-0.774958874261097,-0.766914972409489,0.097756429634479,-1.21179354570469,-1.37065721929493,-1.92518381006929,-0.209860807072254,0.350121349778785,1.15764344625146","301,601,901",3,93.8926283055428,"0.810072342224618,1.29759682409955,-0.780576366387234,-0.770278691901191,0.0966815971927049,-1.21286837814663,-1.37173205173673,-1.92625864251117,-0.205309837322016,0.356776201741306,1.16429829821392","301,601,901",3,93.0413971198928,"0.810072342224625,1.29759682409951,-0.780576366387237,-0.770278691901192,0.0966815971927121,-1.21286837814661,-1.37173205173671,-1.92625864251109,-0.205309837322048,0.356776201741228,1.16429829821396","301,601,901",3,93.0413971198941,"0.810072342224588,1.29759682409954,-0.78057636638722,-0.770278691901222,0.096681597192705,-1.21286837814663,-1.37173205173669,-1.9262586425111,-0.205309837322064,0.356776201741293,1.16429829821391","301,601,901",3,93.0413971198945,"0.810072342224587,1.29759682409953,-0.78057636638721,-0.770278691901215,0.0966815971927273,-1.2128683781466,-1.3717320517367,-1.92625864251113,-0.205309837322066,0.356776201741266,1.16429829821391","301,601,901",3,93.0413971198944,"0.810072342224591,1.29759682409954,-0.780576366387203,-0.770278691901226,0.0966815971927174,-1.21286837814666,-1.37173205173667,-1.92625864251116,-0.205309837322083,0.356776201741296,1.16429829821393","301,601,901",3,93.0413971198948,"0.8100723422246,1.29759682409954,-0.780576366387232,-0.770278691901179,0.0966815971926966,-1.21286837814661,-1.3717320517367,-1.92625864251114,-0.205309837322068,0.356776201741257,1.16429829821394"
"301,601,901",3,109.696848567836,"1.24991034143545,2.2292150995895,2.51263807471762,2.53643307101057,2.24651690297044,0.0802591733303559,-2.61446286107376,-1.80205053539617,-2.15777597866455,-3.06328256351347,-1.06536686693272,-0.152033857473257","272,292,301,302,332,350,600,601,606,901",10,205.327657551113,"1.20304925128612,2.1072703033913,2.62820678876796,2.5778518966707,2.28537792844421,-0.0187658370874025,-2.51919487447049,-1.95925928932311,-2.08622442478164,-2.98007370666324,-1.11765375538411","301,600,901",3,108.124465340365,"1.19669190179378,2.10513582321495,2.62607230859162,2.57755595425278,2.28508198602635,-0.0224371753021492,-2.52286621268528,-1.95733077948214,-2.08429591494074,-2.97814519682215,-1.11572524554314","301,600,901",3,106.522070054704,"1.19661796277942,2.10506188420062,2.62599836957729,2.57748201523841,2.28500804701197,-0.0225111143165161,-2.5229401516996,-1.95740471849646,-2.08436985395515,-2.97821913583659,-1.11579918455746","301,600,901",3,106.522070054702,"1.19661796277942,2.1050618842006,2.62599836957726,2.57748201523843,2.28500804701199,-0.0225111143165286,-2.52294015169964,-1.95740471849647,-2.0843698539551,-2.97821913583656,-1.11579918455746","301,600,901",3,106.522070054703,"1.19661796277945,2.10506188420061,2.62599836957726,2.57748201523841,2.28500804701197,-0.022511114316537,-2.52294015169958,-1.95740471849647,-2.08436985395518,-2.97821913583655,-1.11579918455746","301,600,901",3,106.522070054701,"1.19661796277945,2.10506188420062,2.62599836957727,2.5774820152384,2.28500804701199,-0.0225111143165477,-2.52294015169955,-1.95740471849647,-2.08436985395514,-2.9782191358366,-1.11579918455746","301,600,901",3,106.522070054704,"1.19661796277946,2.10506188420059,2.6259983695773,2.57748201523842,2.28500804701203,-0.0225111143165565,-2.5229401516996,-1.95740471849649,-2.08436985395518,-2.97821913583656,-1.11579918455749"
"301,601,901",3,70.5569485600833,"-1.02219890845943,0.46735606893842,0.0919652077173597,-0.239379358808906,-1.02977830546207,0.755293355763912,0.80570375022835,1.29192553067302,0.860862695353965,-0.95675587473879,-0.303561369917378,-0.721432791288452","294,298,301,306,599,601,890,900,901,914",10,179.944726852527,"-1.06833128910386,0.517655906940661,0.15542399999851,-0.0829847903619229,-1.07825634142941,0.625928861119219,0.93119626996064,1.19861542044341,0.834217289765065,-0.978850328397566,-0.464874087691549","306,601,901",3,64.4655448762267,"-1.06807156495399,0.522794538817211,0.160562631875001,-0.0778461584853293,-1.0731177095529,0.621272158032825,0.926539566874254,1.193958717357,0.829560586678497,-0.979766332646641,-0.466631289047578","306,601,901",3,63.8275345025071,"-1.06779399626825,0.523072107502963,0.160840200560766,-0.0775685897995886,-1.07284014086712,0.621073894685904,0.926341303527299,1.19376045401002,0.829362323331457,-0.979964595993592,-0.466829552394559","306,601,901",3,63.8275345025071,"-1.06779399626829,0.523072107502955,0.160840200560731,-0.077568589799562,-1.07284014086711,0.621073894685875,0.926341303527287,1.19376045401,0.829362323331563,-0.979964595993604,-0.4668295523946","306,601,901",3,63.8275345025077,"-1.06779399626822,0.523072107502913,0.160840200560728,-0.0775685897995731,-1.07284014086711,0.621073894685801,0.926341303527302,1.19376045400996,0.829362323331558,-0.97996459599357,-0.466829552394535","306,601,901",3,63.8275345025088,"-1.06779399626825,0.52307210750301,0.160840200560774,-0.077568589799592,-1.07284014086714,0.62107389468583,0.92634130352729,1.19376045401002,0.829362323331494,-0.979964595993626,-0.466829552394519","306,601,901",3,63.8275345025088,"-1.06779399626825,0.523072107502928,0.160840200560765,-0.0775685897995728,-1.07284014086711,0.621073894685843,0.926341303527261,1.19376045401001,0.829362323331523,-0.979964595993644,-0.466829552394494"
