"true_model","true_slope","true_nknots","bic_true_model","adaflasso","slope_OLS_adaflasso","nknots_adaflasso","bic_adaflasso","best_iter","changepoints","nknots_best_iter","slope_best_iter","min_bic_best_iter","distance_adaflasso","slope_adaflasso","distance_best_iter_flasso"
"158,339,485,600,737,856",-0.01,6,6947.86429327123,"157,339,474,485,600,737,842,859",-0.00956751933123135,8,6952.32068645632,4,"157,339,485,600,737,859",6,-0.0088532741062452,6939.03533,2.004,-0.00956751933123135,0.004
"245,625,775",-0.01,3,7020.67225901474,"245,627,773,775",-0.0101351305334007,4,7018.78966857021,3,"245,627,773",3,-0.0101670531240112,7006.42513,1.002,-0.0101351305334007,0.004
"113,301,483,704,851",-0.01,5,7015.66332089211,"113,301,483,704,850",-0.00950317768685177,5,7011.34523361512,2,"113,301,483,704,850",5,-0.00950317768685177,7009.20928,0.001,-0.00950317768685177,0.001
"117,234,362,479,621,761,882",-0.01,7,6960.57348159985,"117,234,367,480,620,761,882",-0.0110072488805375,7,6965.63396063643,2,"117,234,367,480,620,761,882",7,-0.0110072488805375,6943.42545,0.007,-0.0110072488805375,0.007
"160,298,486,589,690,855",-0.01,6,7049.42851939687,"160,296,487,588,690,854,855",-0.00938859803757165,7,7053.3406838934,3,"160,296,487,588,690,854",6,-0.0094190739220243,7034.17582,1.004,-0.00938859803757165,0.005
"197,415,594,803",-0.01,4,6895.54997416134,"197,198,415,593,594,803",-0.0101216252655256,6,6911.84466709765,3,"198,415,593,803",4,-0.0101211108361718,6887.44438,2,-0.0101216252655256,0.002
"177,320,539,655,866",-0.01,5,6982.30362594529,"178,320,540,655,866",-0.0101716550043095,5,6970.85768420235,2,"178,320,540,655,866",5,-0.0101716550043095,6970.69916,0.002,-0.0101716550043095,0.002
"119,222,346,482,617,757,901",-0.01,7,6977.23400699786,"119,217,221,224,345,475,617,758,901",-0.0112225884198916,9,6993.83727440591,3,"119,221,345,475,617,758,901",7,-0.0110392490094802,6963.7854,2.01,-0.0112225884198916,0.01
"252",-0.01,1,6883.9229048821,"252",-0.0100109914748888,1,6883.58147263789,2,"252",1,-0.0100109914748888,6883.54256,0,-0.0100109914748888,0
"151,277,406,517,622,744,889",-0.01,7,7075.2612965914,"151,277,404,518,618,745,889",-0.00895142504301684,7,7071.58033519802,2,"151,277,404,518,618,745,889",7,-0.00895142504301684,7059.00759,0.008,-0.00895142504301684,0.008
"431,794",-0.01,2,6960.49298823549,"431,794",-0.00977796084921414,2,6959.54447028571,2,"431,794",2,-0.00977796084921414,6959.3729,0,-0.00977796084921414,0
"129,252,369,495,621,740,867",-0.01,7,7027.89850946298,"129,251,367,493,496,621,740,867",-0.0107390675697013,8,7038.88886886149,3,"129,251,367,496,621,740,867",7,-0.0108495530938766,7019.45142,1.004,-0.0107390675697013,0.004
"166,329,441,658,806",-0.01,5,6989.86974737796,"166,329,441,658,805",-0.00968575834698828,5,6984.51704627324,2,"166,329,441,658,805",5,-0.00968575834698828,6980.44943,0.001,-0.00968575834698828,0.001
"132,391,695",-0.01,3,6929.01638447179,"132,391,695",-0.0107337760213078,3,6930.34216301325,2,"132,391,695",3,-0.0107337760213078,6923.6656,0,-0.0107337760213078,0
"271,401,510,641",-0.01,4,7007.65639338099,"271,275,401,510,640",-0.009944354240138,5,7014.369201692,3,"271,401,510,640",4,-0.00987495405595754,6999.95503,1.001,-0.009944354240138,0.001
"376,613",-0.01,2,6969.786837397,"375,377,615",-0.0101237347111305,3,6976.68698670547,3,"375,615",2,-0.0100965830587855,6965.52493,1.003,-0.0101237347111305,0.003
"229,430,676,801",-0.01,4,6933.59844804789,"230,429,676,801",-0.0111811806945628,4,6915.16870062928,2,"230,429,676,801",4,-0.0111811806945628,6914.16517,0.002,-0.0111811806945628,0.002
"205,487,774",-0.01,3,6983.18479690074,"204,488,774",-0.0106678473468878,3,6983.17248221905,2,"204,488,774",3,-0.0106678473468878,6974.30932,0.002,-0.0106678473468878,0.002
"108,716",-0.01,2,6907.19917834321,"107,717",-0.0101183747054316,2,6898.77791557211,2,"107,717",2,-0.0101183747054316,6898.70339,0.002,-0.0101183747054316,0.002
"214,388,493,666,826",-0.01,5,6996.76742326159,"214,388,495,666,671,824",-0.0105515843492976,6,6988.24541012239,3,"214,388,495,666,824",5,-0.0106999578999046,6978.69491,1.004,-0.0105515843492976,0.004
"233",-0.01,1,6912.81837567777,"233",-0.0103130774552365,1,6908.70652789182,2,"233",1,-0.0103130774552365,6908.70094,0,-0.0103130774552365,0
"111,313,445,646,796",-0.01,5,6984.68284193719,"111,314,444,648,796",-0.0105399008176743,5,6971.90673456414,2,"111,314,444,648,796",5,-0.0105399008176743,6970.74288,0.004,-0.0105399008176743,0.004
"264,509,644,810",-0.01,4,7030.17917301939,"264,508,644,810",-0.0100152176506841,4,7025.29612177917,2,"264,508,644,810",4,-0.0100152176506841,7024.67877,0.001,-0.0100152176506841,0.001
"449,653",-0.01,2,7056.70568147179,"448,655",-0.010349701296672,2,7051.42388816412,2,"448,655",2,-0.010349701296672,7051.07612,0.003,-0.010349701296672,0.003
"125,457,581",-0.01,3,6929.26401683713,"125,460,581",-0.0100566640949266,3,6927.36144109431,2,"125,460,581",3,-0.0100566640949266,6926.22029,0.003,-0.0100566640949266,0.003
"396,805",-0.01,2,6878.98648633476,"396,802,808",-0.0101962095239461,3,6883.62436983263,3,"396,802",2,-0.0101460239186259,6871.58288,1.003,-0.0101962095239461,0.003
"699",-0.01,1,7030.8866974413,"689,699",-0.00987948591394536,2,7034.30897333187,3,"689",1,-0.00992862989546301,7028.19972,1,-0.00987948591394536,0.01
"218,483,806",-0.01,3,6970.26357970576,"217,483,806",-0.00946908692431528,3,6966.34075638382,2,"217,483,806",3,-0.00946908692431528,6966.27491,0.001,-0.00946908692431528,0.001
"319,504,742",-0.01,3,7012.68157393775,"319,504,742",-0.0103410068968787,3,7011.83643240606,2,"319,504,742",3,-0.0103410068968787,7010.50718,0,-0.0103410068968787,0
"177,483,729",-0.01,3,7026.2356838103,"177,482,727",-0.0100871660651309,3,7015.09441517671,2,"177,482,727",3,-0.0100871660651309,7014.99606,0.003,-0.0100871660651309,0.003
"148,270,415,543,653,754,876",-0.01,7,7012.58726617523,"149,268,416,543,653,754,827,875",-0.0108840920164307,8,7002.63287013921,3,"149,268,416,543,653,754,875",7,-0.0102024106011964,6992.24918,1.005,-0.0108840920164307,0.005
"118,433,657",-0.01,3,6895.52426046421,"118,432,655",-0.0103461385239217,3,6895.2582634015,2,"118,432,655",3,-0.0103461385239217,6891.43288,0.003,-0.0103461385239217,0.003
"123,224,401,571,714,843",-0.01,6,7055.67689166578,"120,224,401,571,714,843",-0.00993661739038638,6,7038.37015974332,2,"120,224,401,571,714,843",6,-0.00993661739038638,7036.27016,0.003,-0.00993661739038638,0.003
"288,487,740",-0.01,3,6929.99202457136,"289,486,739",-0.00990363843941588,3,6919.34835316953,2,"289,486,739",3,-0.00990363843941588,6919.12489,0.003,-0.00990363843941588,0.003
"148,281,403,507,631,743,872",-0.01,7,6992.56781382939,"150,270,278,288,403,508,629,635,742,872",-0.0111692682902955,10,7010.54677742895,5,"150,278,403,508,629,742,872",7,-0.0108775336601288,6975.11272,3.009,-0.0111692682902955,0.009
"132,262,377,493,606,755,879",-0.01,7,7072.11176024175,"133,262,377,493,606,754,878",-0.0109463897835756,7,7055.61213645782,2,"133,262,377,493,606,754,878",7,-0.0109463897835756,7045.20208,0.003,-0.0109463897835756,0.003
"102,241,370,485,630,756,900",-0.01,7,6915.93984583159,"102,241,370,485,630,756,765,899",-0.0103122946556343,8,6912.35408825211,3,"102,241,370,485,630,765,899",7,-0.00992367196278168,6903.04246,1.001,-0.0103122946556343,0.01
