"true_model","true_slope","true_nknots","true_means","bic_true_model","flasso","slope_flasso","slope_OLS_flasso","nknots_flasso","bic_flasso","adaflasso","slope_adaflasso","slope_OLS_adaflasso","nknots_adaflasso","bic_adaflasso","iter2flasso","slope_iter2flasso","slope_OLS_iter2flasso","nknots_iter2flasso","bic_iter2flasso","iter3flasso","slope_iter3flasso","slope_OLS_iter3flasso","nknots_iter3flasso","bic_iter3flasso","iter4flasso","slope_iter4flasso","slope_OLS_iter4flasso","nknots_iter4flasso","bic_iter4flasso","iter5flasso","slope_iter5flasso","slope_OLS_iter5flasso","nknots_iter5flasso","bic_iter5flasso","iter6flasso","slope_iter6flasso","slope_OLS_iter6flasso","nknots_iter6flasso","bic_iter6flasso","iter7flasso","slope_iter7flasso","slope_OLS_iter7flasso","nknots_iter7flasso","bic_iter7flasso","iter8flasso","slope_iter8flasso","slope_OLS_iter8flasso","nknots_iter8flasso","bic_iter8flasso","iter9flasso","slope_iter9flasso","slope_OLS_iter9flasso","nknots_iter9flasso","bic_iter9flasso","iter10flasso","slope_iter10flasso","slope_OLS_iter10flasso","nknots_iter10flasso","bic_iter10flasso"
"171,340,530,658,842",-0.01,5,"0,-1.906,-3.7851,-1.5178,-3.7117,-1.2599",6930.38619577954,"165,171,172,182,200,277,337,340,342,525,532,658,841,842,843,853,865,879",-0.0104772924643411,-0.00919205342382116,18,7099.06869958548,"172,200,340,532,658,842",-0.00977407305190473,-0.00909004106587852,6,6922.72020674537,"172,340,532,658,842",-0.00977549543606604,-0.00959568775316447,5,6914.62338152015,"172,340,532,658,842",-0.00959568775232951,-0.00959568775316447,5,6914.42112230922,"172,340,532,658,842",-0.00959568775187477,-0.00959568775316447,5,6914.42112230922,"172,340,532,658,842",-0.00959568775298321,-0.00959568775316447,5,6914.42112230922,"172,340,532,658,842",-0.00959568775394955,-0.00959568775316447,5,6914.42112230922,"172,340,532,658,842",-0.00959568775218741,-0.00959568775316447,5,6914.42112230921,"172,340,532,658,842",-0.00959568775210214,-0.00959568775316447,5,6914.42112230921,"172,340,532,658,842",-0.00959568775497273,-0.00959568775316447,5,6914.42112230922,"172,340,532,658,842",-0.00959568775187477,-0.00959568775316447,5,6914.42112230922
"424,642",-0.01,2,"0,-2.327,-0.4258",7051.10506897571,"424,426,639,642,643,646,665,677,750",-0.00986517960413449,-0.00992254794962301,9,7147.18820275995,"424,642",-0.00962466729129847,-0.00965082779645113,2,7044.21335034792,"424,642",-0.00965082779544148,-0.00965082779645113,2,7044.17767203434,"424,642",-0.00965082779669204,-0.00965082779645113,2,7044.17767203435,"424,642",-0.00965082779475936,-0.00965082779645113,2,7044.17767203433,"424,642",-0.00965082779521411,-0.00965082779645113,2,7044.17767203434,"424,642",-0.00965082779589623,-0.00965082779645113,2,7044.17767203434,"424,642",-0.00965082779566885,-0.00965082779645113,2,7044.17767203434,"424,642",-0.00965082779646466,-0.00965082779645113,2,7044.17767203435,"424,642",-0.00965082779294037,-0.00965082779645113,2,7044.17767203434,"424,642",-0.00965082779430461,-0.00965082779645113,2,7044.17767203434
"330,684,837",-0.01,3,"0,-2.3647,-0.1619,-2.1263",6968.7018420373,"329,330,643,684,826,837,843,852",-0.010236457826838,-0.00951854333643904,8,7030.08844352685,"330,684,826,837",-0.00951177381380192,-0.00948111817560403,4,6955.3876197445,"330,684,826",-0.00978761677400218,-0.00960765083923877,3,6953.81008380561,"330,684,826",-0.00960765083894737,-0.00960765083923877,3,6952.53075746224,"330,684,826",-0.00960765083917475,-0.00960765083923877,3,6952.53075746224,"330,684,826",-0.00960765084031162,-0.00960765083923877,3,6952.53075746224,"330,684,826",-0.00960765084326747,-0.00960765083923877,3,6952.53075746225,"330,684,826",-0.00960765084167586,-0.00960765083923877,3,6952.53075746225,"330,684,826",-0.00960765083894737,-0.00960765083923877,3,6952.53075746225,"330,684,826",-0.00960765084576858,-0.00960765083923877,3,6952.53075746225,"330,684,826",-0.00960765083940212,-0.00960765083923877,3,6952.53075746224
"130,263,390,518,636,743,870",-0.01,7,"0,-1.5424,-3.7146,-5.3231,-3.6481,-1.396,0.6986,-1.289",7010.24406892782,"130,131,218,219,235,261,263,265,386,389,518,519,521,538,550,628,634,636,637,651,704,705,720,742,743,744,751,783,872,882",-0.0125235435436865,-0.0104575474744534,30,7309.82270372593,"130,263,389,518,636,743,872",-0.0109907080649972,-0.0104341836820188,7,6997.75372074415,"130,263,389,518,636,743,872",-0.0104341836801559,-0.0104341836820188,7,6995.44445786885,"130,263,389,518,636,743,872",-0.0104341836811223,-0.0104341836820188,7,6995.44445786885,"130,263,389,518,636,743,872",-0.0104341836827707,-0.0104341836820188,7,6995.44445786885,"130,263,389,518,636,743,872",-0.0104341836805538,-0.0104341836820188,7,6995.44445786885,"130,263,389,518,636,743,872",-0.0104341836818044,-0.0104341836820188,7,6995.44445786885,"130,263,389,518,636,743,872",-0.0104341836808381,-0.0104341836820188,7,6995.44445786885,"130,263,389,518,636,743,872",-0.0104341836826002,-0.0104341836820188,7,6995.44445786885,"130,263,389,518,636,743,872",-0.010434183682316,-0.0104341836820188,7,6995.44445786885,"130,263,389,518,636,743,872",-0.0104341836831686,-0.0104341836820188,7,6995.44445786885
"182,305,406,531,691,893",-0.01,6,"0,2.2672,4.404,2.3013,0.5032,2.8101,0.3637",7003.78324335889,"163,174,178,182,184,190,205,302,305,308,399,407,414,417,526,527,529,531,686,691,693,892,893",-0.00798599373601258,-0.00863928129540045,23,7264.99074735185,"178,305,407,531,691,693,893",-0.00747501889642611,-0.00830703840720443,7,7005.06095804304,"178,305,407,531,693,893",-0.00766879207099067,-0.008221088501623,6,6990.03375327607,"178,305,407,531,693,893",-0.00822108850264062,-0.008221088501623,6,6988.80671484728,"178,305,407,531,693,893",-0.0082210885012977,-0.008221088501623,6,6988.80671484728,"178,305,407,531,693,893",-0.00822108850242746,-0.008221088501623,6,6988.80671484729,"178,305,407,531,693,893",-0.00822108850205087,-0.008221088501623,6,6988.80671484729,"178,305,407,531,693,893",-0.00822108850266194,-0.008221088501623,6,6988.8067148473,"178,305,407,531,693,893",-0.00822108850321616,-0.008221088501623,6,6988.80671484729,"178,305,407,531,693,893",-0.00822108850270457,-0.008221088501623,6,6988.80671484728,"178,305,407,531,693,893",-0.00822108850364249,-0.008221088501623,6,6988.80671484729
"623",-0.01,1,"0,1.6189",6944.93496830759,"612,623,625",-0.00968348705763233,-0.0102948379835987,3,6980.60568178161,"623",-0.0101187926242828,-0.0102269931413014,1,6944.05530370436,"623",-0.0102269931412298,-0.0102269931413014,1,6943.65118930052,"623",-0.0102269931421393,-0.0102269931413014,1,6943.65118930052,"623",-0.010226993144413,-0.0102269931413014,1,6943.65118930052,"623",-0.0102269931412866,-0.0102269931413014,1,6943.65118930052,"623",-0.0102269931423098,-0.0102269931413014,1,6943.65118930053,"623",-0.0102269931435604,-0.0102269931413014,1,6943.65118930052,"623",-0.0102269931418551,-0.0102269931413014,1,6943.65118930052,"623",-0.0102269931428783,-0.0102269931413014,1,6943.65118930053,"623",-0.0102269931405477,-0.0102269931413014,1,6943.65118930053
"114,244,387,519,653,770,874",-0.01,7,"0,1.8008,3.4012,5.1495,7.554,9.17,10.905,8.792",6954.60336996676,"112,245,519,653,846,869,871,874,880,885,888,902,936",0.00128829070524634,-0.00240580527348241,13,7189.58143572697,"112,245,519,653,871,874,880,936",-0.00108298645826306,-0.00250783205770237,8,7077.87477428038,"112,245,519,653,871,880",-0.00200977989551528,-0.0027092600838489,6,7043.99987747714,"112,245,519,653,871,880",-0.00270926008284223,-0.0027092600838489,6,7040.27815228321,"112,245,519,653,871,880",-0.00270926008534334,-0.0027092600838489,6,7040.27815228324,"112,245,519,653,871,880",-0.00270926009534778,-0.0027092600838489,6,7040.27815228323,"112,245,519,653,871,880",-0.00270926008875394,-0.0027092600838489,6,7040.27815228325,"112,245,519,653,871,880",-0.00270926008534334,-0.0027092600838489,6,7040.27815228323,"112,245,519,653,871,880",-0.00270926007943162,-0.0027092600838489,6,7040.27815228324,"112,245,519,653,871,880",-0.00270926007988637,-0.0027092600838489,6,7040.27815228325,"112,245,519,653,871,880",-0.00270926008352435,-0.0027092600838489,6,7040.27815228323
"111,274,485,624,726,850",-0.01,6,"0,-1.8196,-3.5211,-5.5612,-7.3195,-9.6857,-7.4911",7012.81862540142,"110,486,623,624,726,844,848,850,851,872,874,877,887",-0.018322035794099,-0.0153239185678826,13,7234.30598378115,"110,486,623,726,850",-0.0159619542727038,-0.0150847165951872,5,7061.9720737611,"110,486,623,726,850",-0.0150847165998793,-0.0150847165951872,5,7057.00984198961,"110,486,623,726,850",-0.015084716590557,-0.0150847165951872,5,7057.00984198957,"110,486,623,726,850",-0.0150847165955592,-0.0150847165951872,5,7057.0098419896,"110,486,623,726,850",-0.0150847165973782,-0.0150847165951872,5,7057.00984198958,"110,486,623,726,850",-0.0150847165962413,-0.0150847165951872,5,7057.00984198959,"110,486,623,726,850",-0.0150847165951044,-0.0150847165951872,5,7057.00984198958,"110,486,623,726,850",-0.0150847165994245,-0.0150847165951872,5,7057.00984198961,"110,486,623,726,850",-0.0150847165971508,-0.0150847165951872,5,7057.0098419896,"110,486,623,726,850",-0.0150847165980603,-0.0150847165951872,5,7057.0098419896
"218,442,613,773",-0.01,4,"0,2.3389,0.7707,2.4384,0.6824",6963.59374749834,"201,204,218,432,434,440,441,613,615,766,773,788,792,826",-0.0100823288484155,-0.00989874543478615,14,7091.79332454761,"218,441,613,773",-0.0113728033389525,-0.0103812596200272,4,6972.45990492081,"218,441,613,773",-0.0103812596184914,-0.0103812596200272,4,6958.07799822594,"218,441,613,773",-0.0103812596203104,-0.0103812596200272,4,6958.07799822595,"218,441,613,773",-0.0103812596192872,-0.0103812596200272,4,6958.07799822595,"218,441,613,773",-0.0103812596220157,-0.0103812596200272,4,6958.07799822595,"218,441,613,773",-0.0103812596211062,-0.0103812596200272,4,6958.07799822595,"218,441,613,773",-0.0103812596180367,-0.0103812596200272,4,6958.07799822595,"218,441,613,773",-0.0103812596206515,-0.0103812596200272,4,6958.07799822595,"218,441,613,773",-0.0103812596223568,-0.0103812596200272,4,6958.07799822595,"218,441,613,773",-0.0103812596173545,-0.0103812596200272,4,6958.07799822595
"130,308,435,558,746,878",-0.01,6,"0,2.3457,4.138,5.6981,3.1994,5.0519,7.3097",7080.17240068717,"130,308,309,550,555,558,561,562,579,589,592,600,601,614,642,643,645,646,745,746,879,880,881",-0.00166156878069319,-0.00515647570997081,23,7403.58387145643,"130,309,558,746,879",-0.00395898840482282,-0.00620068041948245,5,7132.42462997958,"130,309,558,746,879",-0.00620068041918342,-0.00620068041948245,5,7116.11686419257,"130,309,558,746,879",-0.00620068041372645,-0.00620068041948245,5,7116.11686419257,"130,309,558,746,879",-0.00620068042600463,-0.00620068041948245,5,7116.11686419257,"130,309,558,746,879",-0.00620068040940635,-0.00620068041948245,5,7116.11686419256,"130,309,558,746,879",-0.00620068042122978,-0.00620068041948245,5,7116.11686419257,"130,309,558,746,879",-0.0062006804141812,-0.00620068041948245,5,7116.11686419257,"130,309,558,746,879",-0.00620068041963817,-0.00620068041948245,5,7116.11686419256,"130,309,558,746,879",-0.00620068040622312,-0.00620068041948245,5,7116.11686419256,"130,309,558,746,879",-0.0062006804175918,-0.00620068041948245,5,7116.11686419257
"414",-0.01,1,"0,1.917",6979.96622164255,"414,415,417,420",-0.00943787946207751,-0.0099628770411654,4,7023.15090985166,"415",-0.00983976327529539,-0.00992747284685748,1,6975.3903507545,"415",-0.00992747285066244,-0.00992747284685748,1,6975.15997488841,"415",-0.00992747284475072,-0.00992747284685748,1,6975.15997488846,"415",-0.00992747284975294,-0.00992747284685748,1,6975.15997488843,"415",-0.00992747284702446,-0.00992747284685748,1,6975.15997488841,"415",-0.0099274728570289,-0.00992747284685748,1,6975.1599748884,"415",-0.00992747284202224,-0.00992747284685748,1,6975.15997488843,"415",-0.00992747285066244,-0.00992747284685748,1,6975.15997488841,"415",-0.00992747284702446,-0.00992747284685748,1,6975.15997488843,"415",-0.00992747284293173,-0.00992747284685748,1,6975.15997488842
"162,355",-0.01,2,"0,2.46,4.806",6900.43244097372,"161,162,163,177,243,345,355,356,357,832",-0.00983202133131895,-0.0101956175336462,10,7003.81032148077,"161,355",-0.0101834898285499,-0.0103323254816214,2,6897.32640361196,"161,355",-0.0103323254815702,-0.0103323254816214,2,6896.56372289854,"161,355",-0.010332325483787,-0.0103323254816214,2,6896.56372289854,"161,355",-0.0103323254837302,-0.0103323254816214,2,6896.56372289854,"161,355",-0.0103323254822523,-0.0103323254816214,2,6896.56372289854,"161,355",-0.0103323254806038,-0.0103323254816214,2,6896.56372289853,"161,355",-0.0103323254812859,-0.0103323254816214,2,6896.56372289853,"161,355",-0.010332325480888,-0.0103323254816214,2,6896.56372289854,"161,355",-0.0103323254815133,-0.0103323254816214,2,6896.56372289854,"161,355",-0.0103323254804901,-0.0103323254816214,2,6896.56372289853
"266,639",-0.01,2,"0,1.7755,3.3149",6902.16104621445,"266,639,641",-0.00820403487403871,-0.00988436678577749,3,6943.85046840681,"266,641",-0.00969513779606188,-0.0098592088675667,2,6898.84830812768,"266,641",-0.00985920886602487,-0.0098592088675667,2,6898.52632171866,"266,641",-0.0098592088710271,-0.0098592088675667,2,6898.52632171865,"266,641",-0.00985920886306902,-0.0098592088675667,2,6898.52632171867,"266,641",-0.0098592088657975,-0.0098592088675667,2,6898.52632171866,"266,641",-0.00985920886443326,-0.0098592088675667,2,6898.52632171867,"266,641",-0.0098592088710271,-0.0098592088675667,2,6898.52632171865,"266,641",-0.0098592088657975,-0.0098592088675667,2,6898.52632171866,"266,641",-0.00985920886807124,-0.0098592088675667,2,6898.52632171865,"266,641",-0.00985920886647962,-0.0098592088675667,2,6898.52632171866
"473,732",-0.01,2,"0,2.1149,4.0074",6902.13247946514,"322,356,473,475,480,718,727,733,743,745",-0.00956817442224488,-0.00994899388602725,10,6987.77017547047,"473,733",-0.00955332355628719,-0.0103092570108857,2,6899.63644473343,"473,733",-0.0103092570110977,-0.0103092570108857,2,6889.77564090893,"473,733",-0.0103092570138262,-0.0103092570108857,2,6889.77564090892,"473,733",-0.0103092570108703,-0.0103092570108857,2,6889.77564090894,"473,733",-0.0103092570135988,-0.0103092570108857,2,6889.77564090893,"473,733",-0.0103092570130303,-0.0103092570108857,2,6889.77564090893,"473,733",-0.0103092570112114,-0.0103092570108857,2,6889.77564090893,"473,733",-0.0103092570097334,-0.0103092570108857,2,6889.77564090893,"473,733",-0.0103092570067776,-0.0103092570108857,2,6889.77564090893,"473,733",-0.0103092570130303,-0.0103092570108857,2,6889.77564090893
"171,284,498,645,831",-0.01,5,"0,-1.9969,-4.3762,-2.2333,0.1087,1.9639",7027.96757617174,"165,171,172,174,249,270,279,280,284,294,314,497,498,638,643,644,645,666,821,830,831",-0.00744590307561952,-0.00973202908800243,21,7245.11931298675,"174,284,498,643,831",-0.00869343239568075,-0.00976586221288204,5,7020.74043352894,"174,284,498,643,831",-0.009765862215156,-0.00976586221288204,5,7015.20802080429,"174,284,498,643,831",-0.00976586221509916,-0.00976586221288204,5,7015.2080208043,"174,284,498,643,831",-0.0097658622121433,-0.00976586221288204,5,7015.2080208043,"174,284,498,643,831",-0.00976586221225699,-0.00976586221288204,5,7015.2080208043,"174,284,498,643,831",-0.00976586221276858,-0.00976586221288204,5,7015.2080208043,"174,284,498,643,831",-0.00976586221146118,-0.00976586221288204,5,7015.2080208043,"174,284,498,643,831",-0.00976586221191593,-0.00976586221288204,5,7015.2080208043,"174,284,498,643,831",-0.00976586221333701,-0.00976586221288204,5,7015.20802080429,"174,284,498,643,831",-0.00976586221032431,-0.00976586221288204,5,7015.2080208043
"256,589,790",-0.01,3,"0,-2.4836,-0.4091,1.6416",6876.09038853919,"247,256,257,286,589,783,788,789,790",-0.00905451793101866,-0.0100045217163029,9,6981.02551491448,"256,589,788",-0.0100800209871422,-0.010158840343096,3,6872.65481628923,"256,589,788",-0.0101588403434465,-0.010158840343096,3,6872.55972461841,"256,589,788",-0.0101588403423096,-0.010158840343096,3,6872.55972461841,"256,589,788",-0.0101588403454928,-0.010158840343096,3,6872.55972461841,"256,589,788",-0.0101588403432191,-0.010158840343096,3,6872.55972461842,"256,589,788",-0.0101588403445833,-0.010158840343096,3,6872.55972461842,"256,589,788",-0.010158840342537,-0.010158840343096,3,6872.55972461841,"256,589,788",-0.0101588403395811,-0.010158840343096,3,6872.55972461841,"256,589,788",-0.0101588403445833,-0.010158840343096,3,6872.55972461841,"256,589,788",-0.010158840344356,-0.010158840343096,3,6872.5597246184
"370,827",-0.01,2,"0,1.8154,-0.3744",6944.03566151345,"370,383,815,827,833",-0.0100627640427068,-0.0103173255521687,5,6996.67945791063,"370,827",-0.0102840509061146,-0.0102894053641024,2,6940.4954070289,"370,827",-0.0102894053617184,-0.0102894053641024,2,6940.49148779115,"370,827",-0.010289405364859,-0.0102894053641024,2,6940.49148779116,"370,827",-0.010289405365868,-0.0102894053641024,2,6940.49148779116,"370,827",-0.0102894053628695,-0.0102894053641024,2,6940.49148779115,"370,827",-0.0102894053659106,-0.0102894053641024,2,6940.49148779116,"370,827",-0.0102894053658822,-0.0102894053641024,2,6940.49148779116,"370,827",-0.0102894053640206,-0.0102894053641024,2,6940.49148779115,"370,827",-0.0102894053630969,-0.0102894053641024,2,6940.49148779115,"370,827",-0.0102894053601268,-0.0102894053641024,2,6940.49148779114
"156",-0.01,1,"0,-2.2379",6997.00113017443,"156,157",-0.0106881493806918,-0.010258298594936,2,7026.31789227358,"157",-0.0102727795742856,-0.0102597090077983,1,6991.19623307933,"157",-0.0102597090106754,-0.0102597090077983,1,6991.17561036788,"157",-0.0102597090079185,-0.0102597090077983,1,6991.17561036788,"157",-0.0102597090088991,-0.0102597090077983,1,6991.17561036786,"157",-0.0102597090144555,-0.0102597090077983,1,6991.17561036789,"157",-0.0102597090082027,-0.0102597090077983,1,6991.17561036788,"157",-0.0102597090078972,-0.0102597090077983,1,6991.17561036788,"157",-0.0102597090133044,-0.0102597090077983,1,6991.17561036787,"157",-0.0102597090076414,-0.0102597090077983,1,6991.17561036787,"157",-0.010259709012196,-0.0102597090077983,1,6991.17561036788
"153,287,394,532,646,751,863",-0.01,7,"0,-2.213,-4.3747,-2.7352,-0.5644,-2.2949,-0.4439,1.767",7048.31200464712,"100,106,114,153,156,210,211,247,282,286,287,288,303,394,483,529,532,645,745,752,762,764,829,854,863,865",-0.00795115085070589,-0.00963653443001444,26,7303.72307599076,"153,286,394,532,645,762,863",-0.00906005766734812,-0.00989581407538498,7,7041.64347877478,"153,286,394,532,645,762,863",-0.00989581407737514,-0.00989581407538498,7,7036.65655257201,"153,286,394,532,645,762,863",-0.00989581407180448,-0.00989581407538498,7,7036.65655257201,"153,286,394,532,645,762,863",-0.00989581407669302,-0.00989581407538498,7,7036.65655257201,"153,286,394,532,645,762,863",-0.0098958140777162,-0.00989581407538498,7,7036.65655257201,"153,286,394,532,645,762,863",-0.00989581407464665,-0.00989581407538498,7,7036.65655257201,"153,286,394,532,645,762,863",-0.0098958140733961,-0.00989581407538498,7,7036.65655257202,"153,286,394,532,645,762,863",-0.00989581407669302,-0.00989581407538498,7,7036.65655257201,"153,286,394,532,645,762,863",-0.00989581407430559,-0.00989581407538498,7,7036.65655257202,"153,286,394,532,645,762,863",-0.00989581407657933,-0.00989581407538498,7,7036.65655257201
"174,318,431,531,711,882",-0.01,6,"0,2.0482,3.905,5.5222,7.6099,5.8868,3.9484",7053.16846442451,"174,318,326,349,430,431,432,441,468,508,512,526,529,531,699,706,710,711,791,858,882,885,889",-0.00826288528842712,-0.0107637597557674,23,7278.43851280049,"174,318,431,529,711,882",-0.00954471118931524,-0.00990384642469961,6,7037.08973809355,"174,318,431,529,711,882",-0.00990384642654741,-0.00990384642469961,6,7036.57401917029,"174,318,431,529,711,882",-0.00990384642518317,-0.00990384642469961,6,7036.57401917029,"174,318,431,529,711,882",-0.00990384642632004,-0.00990384642469961,6,7036.57401917029,"174,318,431,529,711,882",-0.00990384642722954,-0.00990384642469961,6,7036.57401917029,"174,318,431,529,711,882",-0.00990384642518317,-0.00990384642469961,6,7036.57401917029,"174,318,431,529,711,882",-0.00990384642518317,-0.00990384642469961,6,7036.57401917029,"174,318,431,529,711,882",-0.00990384642381893,-0.00990384642469961,6,7036.57401917029,"174,318,431,529,711,882",-0.00990384642632004,-0.00990384642469961,6,7036.57401917029,"174,318,431,529,711,882",-0.00990384642654741,-0.00990384642469961,6,7036.57401917029
"247,421,617,805",-0.01,4,"0,2.1693,0.5097,2.8174,5.1452",7008.87902918072,"246,255,402,421,456,617,803,806",-0.00581493442299736,-0.00958571241488478,8,7137.80465446653,"246,421,617,803",-0.0093298521889952,-0.00947900089265625,4,6994.29845746822,"246,421,617,803",-0.00947900089419557,-0.00947900089265625,4,6994.1764414278,"246,421,617,803",-0.0094790008913534,-0.00947900089265625,4,6994.17644142781,"246,421,617,803",-0.00947900089177973,-0.00947900089265625,4,6994.17644142781,"246,421,617,803",-0.00947900089376925,-0.00947900089265625,4,6994.1764414278,"246,421,617,803",-0.00947900089436611,-0.00947900089265625,4,6994.1764414278,"246,421,617,803",-0.00947900088998916,-0.00947900089265625,4,6994.17644142781,"246,421,617,803",-0.00947900089155236,-0.00947900089265625,4,6994.17644142781,"246,421,617,803",-0.00947900089021654,-0.00947900089265625,4,6994.17644142781,"246,421,617,803",-0.00947900089320081,-0.00947900089265625,4,6994.17644142781
"438",-0.01,1,"0,1.5046",6939.3706628158,"436,437,439,449",-0.00979147079869125,-0.0103651082046018,4,6983.30876898914,"439",-0.0102692836541469,-0.0102981408089558,1,6935.18743112867,"439",-0.0102981408129254,-0.0102981408089558,1,6935.1628496248,"439",-0.0102981408103106,-0.0102981408089558,1,6935.16284962479,"439",-0.0102981408070137,-0.0102981408089558,1,6935.16284962481,"439",-0.0102981408137212,-0.0102981408089558,1,6935.1628496248,"439",-0.0102981408076958,-0.0102981408089558,1,6935.16284962481,"439",-0.0102981408053084,-0.0102981408089558,1,6935.16284962481,"439",-0.0102981408034894,-0.0102981408089558,1,6935.16284962481,"439",-0.0102981408125844,-0.0102981408089558,1,6935.16284962479,"439",-0.0102981408107654,-0.0102981408089558,1,6935.16284962481
"730",-0.01,1,"0,1.8358",6930.98987002666,"721,729",-0.00925357496621928,-0.0100350256810055,2,6969.04409630001,"729",-0.00998183799802604,-0.00999178432284344,1,6924.24470185246,"729",-0.00999178432213087,-0.00999178432284344,1,6924.23900499884,"729",-0.00999178432440461,-0.00999178432284344,1,6924.23900499885,"729",-0.00999178432940683,-0.00999178432284344,1,6924.23900499886,"729",-0.00999178432213087,-0.00999178432284344,1,6924.23900499884,"729",-0.00999178432485936,-0.00999178432284344,1,6924.23900499885,"729",-0.00999178431894764,-0.00999178432284344,1,6924.23900499885,"729",-0.00999178432122138,-0.00999178432284344,1,6924.23900499885,"729",-0.00999178432713309,-0.00999178432284344,1,6924.23900499885,"729",-0.00999178432258562,-0.00999178432284344,1,6924.23900499885
"148,541",-0.01,2,"0,-2.0979,-3.6102",6982.40549597358,"142,146,148,508,519,541,783",-0.0106955974792633,-0.00977205157671227,7,7054.98735527972,"148,541",-0.00986822185342848,-0.00979271975558865,2,6981.09672711977,"148,541",-0.00979271975524181,-0.00979271975558865,2,6981.00785566319,"148,541",-0.00979271975774292,-0.00979271975558865,2,6981.00785566319,"148,541",-0.00979271975501444,-0.00979271975558865,2,6981.00785566318,"148,541",-0.00979271975490075,-0.00979271975558865,2,6981.00785566318,"148,541",-0.0097927197553555,-0.00979271975558865,2,6981.00785566319,"148,541",-0.00979271975546918,-0.00979271975558865,2,6981.00785566318,"148,541",-0.00979271975842504,-0.00979271975558865,2,6981.00785566318,"148,541",-0.00979271975740186,-0.00979271975558865,2,6981.00785566318,"148,541",-0.0097927197570608,-0.00979271975558865,2,6981.00785566318
"167,322,460,584,734,847",-0.01,6,"0,2.4607,0.2351,2.1313,4.2532,2.3449,4.3026",7067.20627867321,"167,168,318,323,324,326,332,459,474,475,584,587,716,730,734,735,737,846,848,865",-0.0080648048343896,-0.0101990635688673,20,7255.08543164875,"167,318,323,459,584,737,846",-0.0096584093814127,-0.00988168539977655,7,7063.13003111568,"167,323,459,584,737,846",-0.00999266633027484,-0.0100528415536235,6,7050.92243739651,"167,323,459,584,737,846",-0.0100528415527789,-0.0100528415536235,6,7050.57854596093,"167,323,459,584,737,846",-0.0100528415519831,-0.0100528415536235,6,7050.57854596093,"167,323,459,584,737,846",-0.0100528415540294,-0.0100528415536235,6,7050.57854596092,"167,323,459,584,737,846",-0.0100528415538021,-0.0100528415536235,6,7050.57854596092,"167,323,459,584,737,846",-0.0100528415536884,-0.0100528415536235,6,7050.57854596093,"167,323,459,584,737,846",-0.0100528415528926,-0.0100528415536235,6,7050.57854596093,"167,323,459,584,737,846",-0.0100528415538021,-0.0100528415536235,6,7050.57854596092,"167,323,459,584,737,846",-0.0100528415533473,-0.0100528415536235,6,7050.57854596092
"317",-0.01,1,"0,-1.7119",6882.05946175467,"318,328",-0.0108318260365033,-0.00990030908432431,2,6929.5404249392,"318",-0.00996270764672394,-0.0099554088577299,1,6879.79333344418,"318",-0.00995540885812301,-0.0099554088577299,1,6879.79080118067,"318",-0.00995540885835038,-0.0099554088577299,1,6879.79080118067,"318",-0.00995540885800932,-0.0099554088577299,1,6879.79080118066,"318",-0.00995540885846407,-0.0099554088577299,1,6879.79080118067,"318",-0.00995540885789564,-0.0099554088577299,1,6879.79080118068,"318",-0.00995540885653139,-0.0099554088577299,1,6879.79080118066,"318",-0.0099554088590325,-0.0099554088577299,1,6879.79080118067,"318",-0.00995540885749773,-0.0099554088577299,1,6879.79080118066,"318",-0.0099554088582367,-0.0099554088577299,1,6879.79080118065
"639",-0.01,1,"0,-1.6318",6893.18703188846,"638,640",-0.0110446570182,-0.0100630291464934,2,6940.35866728482,"640",-0.0100927353432162,-0.01007875377345,1,6891.08324148116,"640",-0.0100787537730311,-0.01007875377345,1,6891.07566373515,"640",-0.0100787537757596,-0.01007875377345,1,6891.07566373515,"640",-0.0100787537755322,-0.01007875377345,1,6891.07566373515,"640",-0.0100787537742816,-0.01007875377345,1,6891.07566373515,"640",-0.0100787537740543,-0.01007875377345,1,6891.07566373515,"640",-0.0100787537712121,-0.01007875377345,1,6891.07566373515,"640",-0.0100787537761006,-0.01007875377345,1,6891.07566373515,"640",-0.0100787537713258,-0.01007875377345,1,6891.07566373515,"640",-0.0100787537740543,-0.01007875377345,1,6891.07566373515
"275,524",-0.01,2,"0,-2.4536,-4.1383",6910.78687325528,"275,281,502,518,524",-0.0111945696782416,-0.00980395205980902,5,6969.50067543806,"275,518,524",-0.00993632992183988,-0.0098693394483631,3,6916.91312322807,"275,524",-0.010590492047989,-0.00991732581258102,2,6914.93725575763,"275,524",-0.00991732581623419,-0.00991732581258102,2,6906.84429771924,"275,524",-0.00991732581259621,-0.00991732581258102,2,6906.84429771921,"275,524",-0.00991732581123197,-0.00991732581258102,2,6906.84429771922,"275,524",-0.00991732580850348,-0.00991732581258102,2,6906.84429771921,"275,524",-0.00991732581191409,-0.00991732581258102,2,6906.84429771922,"275,524",-0.00991732581373308,-0.00991732581258102,2,6906.84429771923,"275,524",-0.00991732581032247,-0.00991732581258102,2,6906.84429771922,"275,524",-0.00991732581737106,-0.00991732581258102,2,6906.84429771924
