"true_model","bic_true_model","cpop","bic_cpop","flasso","bic_flasso","adaflasso","bic_adaflasso","best_iter","changepoints","min_bic_flasso","distance_cpop","distance_flasso","distance_adaflasso","distance_best_iter_flasso"
"252,502,752",121.728576527444,"259,505,755",118.407866591071,"190,261,424,506,748,811",177.278540983286,"261,506,748",119.229867981674,2,"261,506,748",119.0592,0.013,3.017,0.017,0.017
"252,502,752",75.9853080688035,"242,511,746",54.6860783834665,"230,508,751,779",102.450968107577,"230,508,751",75.9853080688035,1,"230,508,751",75.98531,0.025,1.029,0.029,0.029
"252,502,752",75.9853080688035,"251,502,737",-15.1705129807117,"246,501,744",75.9853080688035,"246,501,744",75.9853080688035,1,"246,501,744",75.98531,0.016,0.015,0.015,0.015
"252,502,752",75.9853080688035,"268,503,739",19.7553498242948,"257,502,746",75.9853080688035,"257,502,746",75.9853080688035,1,"257,502,746",75.98531,0.03,0.011,0.011,0.011
"252,502,752",146.078056930993,"245,517,749",141.545380179517,"225,244,508,517,753",187.976588305258,"244,508,753",142.120575816413,2,"244,508,753",142.01136,0.025,2.015,0.015,0.015
"252,502,752",75.9853080688035,"240,510,761",24.5505284667182,"236,502,507,771",96.7085739057499,"236,507,771",75.9853080688035,1,"236,507,771",75.98531,0.029,1.035,0.04,0.04
"252,502,752",75.9853080688035,"249,492,757",34.5749794793757,"237,247,493,761",96.7085739057499,"237,493,761",75.9853080688035,1,"237,493,761",75.98531,0.018,1.023,0.033,0.033
"252,502,752",75.9853080688035,"254,498,757",17.4177536592017,"244,497,499,764",96.7085739057499,"244,499,764",75.9853080688035,1,"244,499,764",75.98531,0.011,1.023,0.023,0.023
"252,502,752",105.014618591376,"252,501,751",98.9703785611124,"239,248,500,758",129.169292834224,"248,500,758",99.4372788402162,2,"248,500,758",99.43724,0.002,1.012,0.012,0.012
"252,502,752",75.9853080688035,"252,491,754",26.964565557233,"231,243,493,499,760",117.431839742696,"231,499,760",75.9853080688035,1,"231,499,760",75.98531,0.013,2.02,0.032,0.032
"252,502,752",79.2075737919458,"256,499,746",74.9288225935548,"117,219,256,502,692,761",138.155105579643,"256,502,761",80.3177671032244,2,"256,502,761",77.95033,0.013,3.013,0.013,0.013
"252,502,752",75.9853080688035,"243,496,743",46.5475556159993,"227,260,495,752",96.7085739057499,"227,495,752",75.9853080688035,1,"227,495,752",75.98531,0.024,1.015,0.032,0.032
"252,502,752",75.9853080688035,"227,506,748",8.99575376180226,"224,496,502,761",96.7085739057499,"224,502,761",75.9853080688035,1,"224,502,761",75.98531,0.033,1.037,0.037,0.037
"252,502,752",75.9853080688035,"239,512,723",44.8589407313207,"234,502,739,795",97.6512284154039,"234,502,739",75.9853080688035,1,"234,502,739",75.98531,0.052,1.031,0.031,0.031
"252,502,752",88.1836731331524,"248,499,750",80.1563275015951,"236,295,496,747,887",118.311179120637,"236,496,747",81.9863869478369,2,"236,496,747",81.6866,0.009,2.027,0.027,0.027
"252,502,752",92.3280511078305,"248,496,758",83.827654698613,"197,247,495,499,757,776",162.638828749159,"247,499,757",85.4046240121343,2,"247,499,757",83.98232,0.016,3.013,0.013,0.013
"252,502,752",75.9853080688035,"252,493,747",69.7219990979431,"245,493,752",87.0994249504351,"245,493,752",75.9853080688035,1,"245,493,752",75.98531,0.014,0.016,0.016,0.016
"252,502,752",75.9853080688035,"259,511,744",35.9016634922065,"246,253,506,762",107.124183239278,"253,506,762",75.9853080688035,1,"253,506,762",75.98531,0.024,1.015,0.015,0.015
"252,502,752",85.3276768475508,"270,490,760",76.5596009727628,"265,491,757,769",99.2691733085804,"265,491,757",76.6533339356383,2,"265,491,757",76.6473,0.038,1.029,0.029,0.029
"252,502,752",75.9853080688035,"259,495,752",45.7910355946723,"232,258,495,758,812",117.431839742696,"232,495,758",81.1440574713203,2,"232,495,758",75.98531,0.014,2.019,0.033,0.033
"252,502,752",75.9853080688035,"248,520,749",50.7332540646209,"241,512,758",88.5428908412075,"241,512,758",75.9853080688035,1,"241,512,758",75.98531,0.025,0.027,0.027,0.027
"252,502,752",75.9853080688035,"243,498,751",29.7917245649491,"237,497,757",75.9853080688035,"237,497,757",75.9853080688035,1,"237,497,757",75.98531,0.014,0.025,0.025,0.025
"252,502,752",75.9853080688035,"255,487,761",61.9125178662056,"252,486,499,762",96.7085739057499,"252,486,762",75.9853080688035,1,"252,486,762",75.98531,0.027,1.013,0.026,0.026
"252,502,752",75.9853080688035,"259,502,766",26.2447289010139,"248,501,772,793",96.7085739057499,"248,501,772",75.9853080688035,1,"248,501,772",75.98531,0.021,1.025,0.025,0.025
"252,502,752",75.9853080688035,"248,502,739",26.6659333334812,"241,499,753",75.9853080688035,"241,499,753",75.9853080688035,1,"241,499,753",75.98531,0.017,0.015,0.015,0.015
"252,502,752",75.9853080688035,"246,504,757",-4.06417455009159,"230,503,768",75.9853080688035,"230,503,768",75.9853080688035,1,"230,503,768",75.98531,0.013,0.039,0.039,0.039
"252,502,752",152.459636073832,"245,505,758",142.635079421094,"243,495,504,756,779",188.771116585893,"243,504,756",142.732214615285,2,"243,504,756",142.69966,0.016,2.015,0.015,0.015
"252,502,752",148.520210641253,"254,503,756",144.947740340665,"246,502,766,775",194.742848275992,"246,502,766",146.504962377777,2,"246,502,766",146.5049,0.007,1.02,0.02,0.02
"252,502,752",75.9853080688035,"246,497,751",36.0727740877671,"240,496,758",75.9853080688035,"240,496,758",75.9853080688035,1,"240,496,758",75.98531,0.012,0.024,0.024,0.024
"252,502,752",75.9853080688035,"248,507,736",33.1979796448097,"242,500,503,745",96.7085739057499,"242,503,745",75.9853080688035,1,"242,503,745",75.98531,0.025,1.018,0.018,0.018
"252,502,752",104.101341906714,"259,502,768",91.6657700482152,"228,252,502,766,798",147.800858219162,"252,502,766",92.2920582726774,2,"252,502,766",92.25384,0.023,2.014,0.014,0.014
"252,502,752",144.496908168574,"239,504,751",137.026253155544,"237,490,505,751,879",182.501832639646,"237,490,751",137.785350753754,2,"237,490,751",137.45679,0.016,2.019,0.028,0.028
"252,502,752",99.5707804224318,"261,505,760",92.892862168717,"210,260,504,512,760,799",159.416989647238,"260,504,760",92.9055156307475,2,"260,504,760",92.8972,0.02,3.018,0.018,0.018
"252,502,752",97.0294549971902,"261,504,747",87.6445488590447,"256,503,739,764",119.92767002417,"256,503,764",90.9206335664894,2,"256,503,764",90.49394,0.016,1.017,0.017,0.017
"252,502,752",75.9853080688035,"249,502,752",43.303143001947,"243,496,501,752,775",117.431839742696,"243,501,775",75.9853080688035,1,"243,501,775",75.98531,0.003,2.01,0.033,0.033
"252,502,752",86.2928516877066,"245,510,743",79.0984944565983,"230,244,508,745,818",129.374517459705,"244,508,745",79.187668702562,2,"244,508,745",79.14536,0.024,2.021,0.021,0.021
"252,502,752",119.467088077619,"273,471,765",100.870506434406,"252,480,483,766",144.255865734232,"252,480,766",104.496745750828,2,"252,480,766",104.49673,0.065,1.033,0.036,0.036
"252,502,752",75.9853080688035,"255,517,751",7.44476947854974,"244,512,755,774",96.7085739057499,"244,512,755",75.9853080688035,1,"244,512,755",75.98531,0.019,1.021,0.021,0.021
"252,502,752",85.1125513431869,"257,511,748",76.2014635253482,"239,510,755",109.037168566604,"239,510,755",78.3943109225,1,"239,510,755",78.39431,0.018,0.024,0.024,0.024
"252,502,752",78.5553569793396,"250,498,756",75.6480455870038,"236,497,761",105.725436720987,"236,497,761",77.4216793644437,1,"236,497,761",77.42168,0.01,0.03,0.03,0.03
"252,502,752",105.607510391003,"224,511,748",90.0331588513654,"220,508,752",112.911426684042,"220,508,752",90.8983055685621,1,"220,508,752",90.89831,0.041,0.038,0.038,0.038
"252,502,752",80.41446776647,"261,494,741",68.7716461256736,"249,494,745",90.4275715449363,"249,494,745",75.9853080688035,1,"249,494,745",75.98531,0.028,0.018,0.018,0.018
"252,502,752",143.377667518692,"254,490,739",137.903786832931,"230,251,488,504,731,785",206.081837800533,"251,488,731",154.775394476788,2,"251,488,731",138.83935,0.027,3.024,0.036,0.036
"252,502,752",79.9464417621058,"253,502,746",72.3197812700369,"245,501,755",99.4907988671635,"245,501,755",75.9853080688035,1,"245,501,755",75.98531,0.007,0.011,0.011,0.011
"252,502,752",90.7794375213664,"257,489,760",84.4115298786619,"242,255,494,758,772",142.225004875896,"242,494,772",86.9323611257953,2,"242,494,772",86.86476,0.026,2.017,0.038,0.038
"252,502,752",75.9853080688035,"248,494,758",0.0583848000822655,"239,494,769",75.9853080688035,"239,494,769",75.9853080688035,1,"239,494,769",75.98531,0.018,0.038,0.038,0.038
"252,502,752",75.9853080688035,"257,509,758",-7.55751981123484,"245,507,764,774",96.7085739057499,"245,507,764",75.9853080688035,1,"245,507,764",75.98531,0.018,1.024,0.024,0.024
"252,502,752",75.9853080688035,"249,505,759",57.0508769964446,"237,503,505,763",111.697809115743,"237,505,763",75.9853080688035,1,"237,505,763",75.98531,0.013,1.027,0.029,0.029
"252,502,752",94.6164564867171,"255,495,747",83.8627022197956,"240,256,495,748,772",135.306282946061,"240,495,748",85.3790949266286,2,"240,495,748",85.34362,0.015,2.015,0.023,0.023
"252,502,752",75.9853080688035,"265,497,750",24.3753392528641,"251,498,752,763",96.7085739057499,"251,498,763",75.9853080688035,1,"251,498,763",75.98531,0.02,1.005,0.016,0.016
"252,502,752",75.9853080688035,"247,501,748",37.1944462609127,"222,243,500,749,765",117.431839742696,"243,500,749",75.9853080688035,1,"243,500,749",75.98531,0.01,2.014,0.014,0.014
"252,502,752",100.947991396796,"255,508,740",92.5957567795969,"223,251,498,507,743",146.6729692481,"251,507,743",93.14300365168,2,"251,507,743",93.14277,0.021,2.014,0.015,0.015
"252,502,752",75.9853080688035,"262,482,759",-12.4604819034428,"243,493,761,773",96.7085739057499,"243,493,761",75.9853080688035,1,"243,493,761",75.98531,0.037,1.027,0.027,0.027
"252,502,752",136.619397909432,"244,508,755",130.792774851024,"236,505,507,756",175.794454813467,"236,507,756",131.576533224041,1,"236,507,756",131.57653,0.017,1.023,0.025,0.025
"252,502,752",75.9853080688035,"276,498,780",57.4785325753619,"267,500,780",75.9853080688035,"267,500,780",75.9853080688035,1,"267,500,780",75.98531,0.056,0.045,0.045,0.045
"252,502,752",75.9853080688035,"252,494,743",34.8075988826054,"223,247,493,495,758",117.431839742696,"247,493,758",75.9853080688035,1,"247,493,758",75.98531,0.017,2.018,0.02,0.02
"252,502,752",126.474058595042,"271,498,772",109.852687988919,"210,262,501,774",146.681710703939,"262,501,774",110.815190848472,2,"262,501,774",110.81516,0.043,1.033,0.033,0.033
"252,502,752",79.5270971336383,"246,501,771",70.2406135458422,"235,501,772,778",117.365072034723,"235,501,772",75.9853080688035,1,"235,501,772",75.98531,0.026,1.038,0.038,0.038
"252,502,752",85.5174913434173,"259,516,746",76.2090759434424,"259,446,527,739,772",117.431839742696,"259,527,739",78.0287153655504,2,"259,527,739",77.25185,0.027,2.045,0.045,0.045
"252,502,752",102.885184330219,"258,506,745",97.6525411389253,"253,504,744,759",130.452545188552,"253,504,759",99.8367602364215,2,"253,504,759",99.71599,0.017,1.01,0.01,0.01
"252,502,752",75.9853080688035,"261,503,749",-17.4782173678732,"247,502,757,769",96.7085739057499,"247,502,769",75.9853080688035,1,"247,502,769",75.98531,0.013,1.01,0.022,0.022
"252,502,752",78.2097162499503,"269,496,762",65.0726714067103,"253,502,768",114.931280610895,"253,502,768",75.9853080688035,1,"253,502,768",75.98531,0.033,0.017,0.017,0.017
"252,502,752",75.9853080688035,"265,488,759",22.1189317355228,"247,491,764",75.9853080688035,"247,491,764",75.9853080688035,1,"247,491,764",75.98531,0.034,0.028,0.028,0.028
"252,502,752",132.951167568035,"248,494,743",128.295721309164,"235,493,765",172.015901647131,"235,493,765",130.577924558208,1,"235,493,765",130.57792,0.021,0.039,0.039,0.039
"252,502,752",75.9853080688035,"220,535,742",25.7490300248287,"216,254,520,755,771",117.431839742696,"216,520,771",75.9853080688035,1,"216,520,771",75.98531,0.075,2.023,0.073,0.073
"252,502,752",75.9853080688035,"252,507,751",21.3457521403151,"238,246,504,759",113.079397312499,"238,504,759",75.9853080688035,1,"238,504,759",75.98531,0.006,1.015,0.023,0.023
"252,502,752",139.766976874929,"241,495,771",126.806636850377,"235,467,496,773",165.540701991879,"235,496,773",127.332903370656,2,"235,496,773",127.33224,0.037,1.044,0.044,0.044
"252,502,752",75.9853080688035,"247,515,734",31.9919212196582,"239,505,743,769",105.628918466124,"239,505,769",75.9853080688035,1,"239,505,769",75.98531,0.036,1.025,0.033,0.033
"252,502,752",115.219292726211,"233,512,760",108.269699863403,"191,232,493,511,763",159.283449135451,"232,511,763",108.506108989928,2,"232,511,763",108.50507,0.037,2.04,0.04,0.04
"252,502,752",108.065187011674,"259,499,748",103.493557355596,"207,263,494,500,751",145.050713196374,"263,500,751",104.468127000351,2,"263,500,751",104.14167,0.014,2.014,0.014,0.014
"252,502,752",75.9853080688035,"238,507,750",25.3126822939114,"234,505,755",75.9853080688035,"234,505,755",75.9853080688035,1,"234,505,755",75.98531,0.021,0.024,0.024,0.024
"252,502,752",75.9853080688035,"251,499,742",64.5538347692697,"240,498,751",105.394440515807,"240,498,751",75.9853080688035,1,"240,498,751",75.98531,0.014,0.017,0.017,0.017
"252,502,752",88.0869934839693,"239,517,752",74.2737829767647,"235,237,514,755",101.312003521895,"237,514,755",75.9853080688035,1,"237,514,755",75.98531,0.028,1.03,0.03,0.03
"252,502,752",75.9853080688035,"262,507,736",46.0401913930943,"199,260,506,740",96.7085739057499,"260,506,740",75.9853080688035,1,"260,506,740",75.98531,0.031,1.024,0.024,0.024
"252,502,752",143.420763203991,"259,475,760",134.915647424294,"249,481,762",154.156571033568,"249,481,762",136.290861767539,1,"249,481,762",136.29086,0.042,0.034,0.034,0.034
"252,502,752",75.9853080688035,"242,494,760",-1.19832624144846,"234,495,769",75.9853080688035,"234,495,769",75.9853080688035,1,"234,495,769",75.98531,0.026,0.042,0.042,0.042
"252,502,752",75.9853080688035,"251,487,754",52.9005879712899,"242,486,499,756",96.7085739057499,"242,486,756",75.9853080688035,1,"242,486,756",75.98531,0.018,1.017,0.03,0.03
"252,502,752",90.0695908236927,"247,501,762",87.6811953982255,"244,500,766",101.085973122527,"244,500,766",88.0370431734051,1,"244,500,766",88.03704,0.016,0.024,0.024,0.024
"252,502,752",75.9853080688035,"253,504,747",37.6562059829748,"191,251,503,504,754",117.431839742696,"251,503,754",75.9853080688035,1,"251,503,754",75.98531,0.008,2.004,0.004,0.004
"252,502,752",104.480990285907,"259,499,753",100.606296089838,"253,498,756",118.402315415471,"253,498,756",101.464301544297,1,"253,498,756",101.4643,0.011,0.009,0.009,0.009
"252,502,752",180.335804811939,"266,486,755",169.213421878199,"255,489,758",189.69842401739,"255,489,758",170.801806119081,1,"255,489,758",170.80181,0.033,0.022,0.022,0.022
"252,502,752",96.7518805548738,"266,484,761",86.0002378958574,"258,487,763",106.984952489863,"258,487,763",87.3183883575773,1,"258,487,763",87.31839,0.041,0.032,0.032,0.032
"252,502,752",75.9853080688035,"257,485,771",44.3394043212436,"250,489,761,800",96.7085739057499,"250,489,761",75.9853080688035,1,"250,489,761",75.98531,0.041,1.024,0.024,0.024
"252,502,752",75.9853080688035,"261,495,734",24.0494334412364,"236,496,748",79.1880243372217,"236,496,748",75.9853080688035,1,"236,496,748",75.98531,0.034,0.026,0.026,0.026
"252,502,752",116.885421569528,"233,517,748",102.972120758272,"232,505,516,741,789",146.164380866534,"232,505,741",109.157778186023,2,"232,505,741",104.72832,0.038,2.034,0.034,0.034
"252,502,752",75.9853080688035,"267,480,760",27.2246672885978,"233,259,487,766",96.7085739057499,"259,487,766",75.9853080688035,1,"259,487,766",75.98531,0.045,1.036,0.036,0.036
"252,502,752",75.9853080688035,"267,502,749",10.9639525735917,"244,502,504,754",96.7085739057499,"244,504,754",75.9853080688035,1,"244,504,754",75.98531,0.018,1.01,0.012,0.012
"252,502,752",82.8775820815815,"256,511,752",74.2496551163705,"251,509,751,765",113.412600013332,"251,509,765",76.6303597151745,2,"251,509,765",76.58321,0.013,1.009,0.021,0.021
"252,502,752",97.9958661250258,"252,507,760",79.2377248304306,"189,252,506,759,809",124.701805256158,"252,506,759",79.2626938186979,2,"252,506,759",79.23946,0.013,2.011,0.011,0.011
"252,502,752",75.9853080688035,"249,506,762",29.1619938761384,"228,243,505,765",96.7085739057499,"243,505,765",75.9853080688035,1,"243,505,765",75.98531,0.017,1.025,0.025,0.025
"252,502,752",75.9853080688035,"264,496,753",46.6687573232498,"249,497,758",75.9853080688035,"249,497,758",75.9853080688035,1,"249,497,758",75.98531,0.019,0.014,0.014,0.014
"252,502,752",95.777226499697,"244,513,749",89.1574235035571,"240,509,754",100.585139081508,"240,509,754",89.9172278991774,1,"240,509,754",89.91723,0.022,0.021,0.021,0.021
"252,502,752",80.0133627435363,"250,521,761",72.3086563246672,"246,491,520,763",108.43323800589,"246,520,763",75.9853080688035,1,"246,520,763",75.98531,0.03,1.028,0.035,0.035
"252,502,752",75.9853080688035,"261,504,753",5.11897088768625,"240,252,503,765",96.7085739057499,"252,503,765",75.9853080688035,1,"252,503,765",75.98531,0.012,1.014,0.014,0.014
"252,502,752",131.167808383642,"267,483,756",122.585184727673,"232,266,486,487,757",171.850511483892,"266,486,757",123.717795101607,2,"266,486,757",122.9181,0.038,2.034,0.035,0.035
"252,502,752",96.8611208807025,"252,493,753",91.680691326985,"249,332,492,753",112.555460049723,"249,492,753",91.861290419622,2,"249,492,753",91.83681,0.01,1.014,0.014,0.014
"252,502,752",99.7627593144563,"258,508,756",91.167366868001,"249,274,500,509,758",136.462135778563,"249,509,758",92.4734902152267,2,"249,509,758",92.3808,0.016,2.011,0.016,0.016
"252,502,752",110.261792324324,"248,507,752",103.650055750098,"240,498,518,755,769",154.745153240265,"240,498,755",104.342530215006,2,"240,498,755",104.31275,0.009,2.019,0.019,0.019
"252,502,752",106.532909790809,"251,510,769",97.2459542884333,"246,506,510,771",129.845911321578,"246,506,771",97.7332085011072,2,"246,506,771",97.72063,0.026,1.029,0.029,0.029
"252,502,752",75.9853080688035,"252,496,758",32.0509902417494,"245,495,760,804",96.7085739057499,"245,495,760",75.9853080688035,1,"245,495,760",75.98531,0.012,1.022,0.022,0.022
"252,502,752",104.578836106446,"246,511,737",87.7614376270524,"226,245,503,509,751",146.79566392703,"226,245,509,751",109.490152554904,3,"245,509,751",89.02102,0.03,2.009,1.015,0.015
"252,502,752",101.582017872234,"250,508,744",95.4444261540187,"217,260,504,508,744",138.835877217702,"217,260,508,744",114.352511157531,3,"260,508,744",96.20067,0.016,2.018,1.022,0.022
"252,502,752",75.9853080688035,"238,496,751",62.4635874246043,"215,234,495,755,773",122.111060809722,"234,495,755",75.9853080688035,1,"234,495,755",75.98531,0.021,2.028,0.028,0.028
"252,502,752",123.762216943647,"273,503,746",112.091181727893,"268,502,751",123.964796573469,"268,502,751",112.971745783958,1,"268,502,751",112.97175,0.028,0.017,0.017,0.017
"252,502,752",75.9853080688035,"256,505,736",30.5750363642291,"248,492,505,739,764",117.431839742696,"248,492,739,764",96.7085739057499,2,"248,492,739",75.98531,0.023,2.019,1.026,0.027
"252,502,752",95.053810932356,"247,506,774",85.8143298220891,"243,506,758,777",109.099951716172,"243,506,777",86.0371081361829,2,"243,506,777",86.03588,0.031,1.019,0.038,0.038
"252,502,752",127.523548974327,"252,479,760",118.34775618249,"241,288,478,759",138.320487900119,"241,478,759",118.821495228164,2,"241,478,759",118.73204,0.031,1.042,0.042,0.042
"252,502,752",144.056719361076,"244,502,751",135.22529536512,"240,486,513,750,774",188.813450584785,"240,486,774",144.486528403846,2,"240,486,774",137.13844,0.009,2.025,0.05,0.05
"252,502,752",75.9853080688035,"273,501,762",43.9246016376736,"264,502,763",75.9853080688035,"264,502,763",75.9853080688035,1,"264,502,763",75.98531,0.032,0.023,0.023,0.023
"252,502,752",95.3611895407628,"241,498,751",85.5024400854947,"235,497,756",102.212820606963,"235,497,756",86.0670383649616,1,"235,497,756",86.06704,0.016,0.026,0.026,0.026
"252,502,752",75.9853080688035,"238,521,748",24.940482495335,"233,512,751,761",96.7085739057499,"233,512,761",75.9853080688035,1,"233,512,761",75.98531,0.037,1.03,0.038,0.038
"252,502,752",162.904585210102,"261,526,738",150.38773142806,"257,503,527,743",180.264628437264,"257,527,743",151.387596658308,2,"257,527,743",151.15806,0.047,1.015,0.039,0.039
"252,502,752",75.9853080688035,"241,488,756",36.9957169853182,"235,487,493,760,779",117.431839742696,"235,493,760",75.9853080688035,1,"235,493,760",75.98531,0.029,2.034,0.034,0.034
"252,502,752",75.9853080688035,"260,518,765",23.4124748855062,"252,517,770",75.9853080688035,"252,517,770",75.9853080688035,1,"252,517,770",75.98531,0.037,0.033,0.033,0.033
"252,502,752",104.476546351215,"249,510,746",98.7200728180337,"210,248,509,736,767",140.455326445079,"248,509,736",100.058927940074,2,"248,509,736",99.25445,0.017,2.026,0.027,0.027
"252,502,752",75.9853080688035,"254,510,747",48.4551108573506,"247,506,753,763",96.7085739057499,"247,506,753",75.9853080688035,1,"247,506,753",75.98531,0.015,1.01,0.01,0.01
"252,502,752",75.9853080688035,"259,500,757",58.7532071262751,"227,258,500,760",96.7085739057499,"258,500,760",75.9853080688035,1,"258,500,760",75.98531,0.014,1.016,0.016,0.016
"252,502,752",84.3987053114207,"248,510,752",76.2803906268072,"235,506,765",127.317054150978,"235,506,765",79.3257028522653,1,"235,506,765",79.3257,0.012,0.034,0.034,0.034
"252,502,752",90.890189547551,"260,519,739",80.8852062469699,"248,515,756",108.188659199604,"248,515,756",83.9316289730166,1,"248,515,756",83.93163,0.038,0.021,0.021,0.021
"252,502,752",91.6216957627514,"273,498,758",74.5333798181323,"262,497,512,754,774",125.813887573537,"262,497,774",81.351944907925,2,"262,497,774",77.17836,0.031,2.017,0.037,0.037
"252,502,752",75.9853080688035,"273,490,747",-5.00531449005899,"245,492,770",89.4832523697181,"245,492,770",75.9853080688035,1,"245,492,770",75.98531,0.038,0.035,0.035,0.035
"252,502,752",75.9853080688035,"261,506,740",56.2130296600461,"219,241,503,505,763",142.062897491418,"241,503,763",75.9853080688035,1,"241,503,763",75.98531,0.025,2.023,0.023,0.023
"252,502,752",75.9853080688035,"254,490,748",-41.0732840916236,"236,492,763",75.9853080688035,"236,492,763",75.9853080688035,1,"236,492,763",75.98531,0.018,0.037,0.037,0.037
"252,502,752",75.9853080688035,"251,493,752",62.3540660581738,"231,494,498,759",112.666121000477,"231,498,759",75.9853080688035,1,"231,498,759",75.98531,0.01,1.032,0.032,0.032
"252,502,752",75.9853080688035,"240,509,762",62.6198007004235,"237,508,761,771",96.7085739057499,"237,508,761",75.9853080688035,1,"237,508,761",75.98531,0.029,1.03,0.03,0.03
"252,502,752",126.16660150657,"244,500,753",120.291241270936,"223,240,499,757",153.063047478095,"240,499,757",120.60634187811,2,"240,499,757",120.60633,0.011,1.02,0.02,0.02
"252,502,752",75.9853080688035,"259,500,746",20.1965850561756,"257,498,509,746",96.7085739057499,"257,498,746",75.9853080688035,1,"257,498,746",75.98531,0.015,1.015,0.015,0.015
"252,502,752",75.9853080688035,"263,482,754",57.4636430350374,"253,481,506,757",99.5372171539414,"253,481,757",75.9853080688035,1,"253,481,757",75.98531,0.033,1.01,0.027,0.027
"252,502,752",118.084148846102,"253,506,734",114.177294035095,"233,266,456,505,732,838",174.185745451522,"233,505,732",119.667469315276,2,"233,505,732",115.99214,0.023,3.037,0.042,0.042
"252,502,752",75.9853080688035,"246,519,757",0.493109819606673,"234,245,516,760",96.7085739057499,"234,516,760",75.9853080688035,1,"234,516,760",75.98531,0.028,1.029,0.04,0.04
"252,502,752",75.9853080688035,"256,504,753",-32.5949016596916,"244,503,763",75.9853080688035,"244,503,763",75.9853080688035,1,"244,503,763",75.98531,0.007,0.02,0.02,0.02
"252,502,752",75.9853080688035,"255,495,749",18.8625400828834,"243,496,765",81.8538280062136,"243,496,765",75.9853080688035,1,"243,496,765",75.98531,0.013,0.028,0.028,0.028
"252,502,752",156.307900220683,"241,492,773",147.052413350204,"240,493,732,776,871",184.498794296063,"240,493,732,776",166.411974053738,3,"240,493,776",147.5513,0.042,2.041,1.041,0.045
"252,502,752",138.338654939897,"246,497,734",130.414168883324,"235,495,496,743",186.447702940233,"235,496,743",132.959737958733,1,"235,496,743",132.95974,0.029,1.032,0.032,0.032
"252,502,752",75.9853080688035,"243,517,753",24.1899435591956,"220,247,512,763",96.7085739057499,"220,512,763",75.9853080688035,1,"220,512,763",75.98531,0.025,1.026,0.053,0.053
"252,502,752",116.713344317185,"251,510,751",112.51785606613,"248,504,521,753",140.407351924003,"248,504,753",112.853531025821,2,"248,504,753",112.8495,0.01,1.007,0.007,0.007
"252,502,752",195.086210766182,"234,502,745",183.921661211141,"211,241,501,745,783",232.527659916714,"211,501,745",192.570003641589,2,"211,501,745",186.20135,0.025,2.019,0.049,0.049
"252,502,752",88.3523064776898,"245,495,750",83.1568753357297,"222,238,494,759",132.218811685749,"238,494,759",84.3634676741045,2,"238,494,759",84.36342,0.016,1.029,0.029,0.029
"252,502,752",194.99590504246,"247,484,769",180.450368850611,"235,249,484,768,781",222.842861876349,"249,484,768",180.653226881964,2,"249,484,768",180.59874,0.04,2.037,0.037,0.037
"252,502,752",75.9853080688035,"249,505,740",62.248774755574,"245,504,736,760",96.7085739057499,"245,504,736",75.9853080688035,1,"245,504,736",75.98531,0.018,1.017,0.025,0.025
"252,502,752",106.768569823643,"230,512,752",95.047264231013,"217,257,502,511,753",144.395949578427,"217,502,753",103.486179868493,2,"217,502,753",98.37436,0.032,2.006,0.036,0.036
"252,502,752",75.9853080688035,"249,501,760",55.4045201239195,"243,500,503,753,774",117.431839742696,"243,500,774",75.9853080688035,1,"243,500,774",75.98531,0.012,2.011,0.033,0.033
"252,502,752",138.388082437924,"252,494,761",134.829861809267,"245,496,733,771",168.670783167549,"245,496,771",136.074550234995,2,"245,496,771",136.02155,0.017,1.032,0.032,0.032
"252,502,752",75.9853080688035,"240,518,757",62.4837488984055,"234,499,517,760",109.989355092854,"234,517,760",75.9853080688035,1,"234,517,760",75.98531,0.033,1.029,0.041,0.041
"252,502,752",75.9853080688035,"252,496,761",43.5199998656001,"240,497,513,764",96.7085739057499,"240,497,764",75.9853080688035,1,"240,497,764",75.98531,0.015,1.029,0.029,0.029
"252,502,752",75.9853080688035,"261,505,757",51.2851434856017,"250,504,764",86.4037465970712,"250,504,764",75.9853080688035,1,"250,504,764",75.98531,0.017,0.016,0.016,0.016
"252,502,752",99.2711566267175,"246,504,760",97.0225960481202,"218,240,499,508,762",147.686396240573,"240,499,762",97.5105242716504,2,"240,499,762",97.49686,0.016,2.025,0.025,0.025
"252,502,752",122.385968336214,"256,479,744",102.515332016,"150,255,478,744",124.079312734061,"255,478,744",102.55499833047,2,"255,478,744",102.55275,0.035,1.035,0.035,0.035
"252,502,752",104.279025160441,"259,501,742",99.6170799084103,"246,500,501,750",144.247978177643,"246,501,750",101.596577117696,1,"246,501,750",101.59658,0.018,1.009,0.009,0.009
"252,502,752",89.1165998613264,"259,476,775",78.2397926886139,"250,473,494,734,778",123.529502520268,"250,494,778",80.7681403974597,2,"250,494,778",80.39362,0.056,2.028,0.036,0.036
