"true_model","true_nknots","bic_true_model","flasso","nknots_flasso","bic_flasso","adaflasso","nknots_adaflasso","bic_adaflasso","iter2flasso","nknots_iter2flasso","bic_iter2flasso","iter3flasso","nknots_iter3flasso","bic_iter3flasso","iter4flasso","nknots_iter4flasso","bic_iter4flasso","iter5flasso","nknots_iter5flasso","bic_iter5flasso","iter6flasso","nknots_iter6flasso","bic_iter6flasso","iter7flasso","nknots_iter7flasso","bic_iter7flasso","iter8flasso","nknots_iter8flasso","bic_iter8flasso","iter9flasso","nknots_iter9flasso","bic_iter9flasso","iter10flasso","nknots_iter10flasso","bic_iter10flasso","cpop","nknots_cpop","bic_cpop"
"252,502,752",3,75.9853080688035,"235,256,500,511,760",5,118.201507758559,"256,500,760",3,75.9853080688035,"256,500,760",3,75.9853080688035,"256,500,760",3,75.9853080688035,"256,500,760",3,75.9853080688035,"256,500,760",3,75.9853080688035,"256,500,760",3,75.9853080688035,"256,500,760",3,75.9853080688035,"256,500,760",3,75.9853080688035,"256,500,760",3,75.9853080688035,"256,500,760",3,75.9853080688035,"260,501,753",3,54.4088368767725
"252,502,752",3,83.0922260698065,"206,253,483,513,752",5,125.997734973904,"253,513,752",3,83.3294470239783,"253,513,752",3,82.8198037608189,"253,513,752",3,82.8198037608925,"253,513,752",3,82.8198037607556,"253,513,752",3,82.8198037609856,"253,513,752",3,82.8198037607218,"253,513,752",3,82.8198037608663,"253,513,752",3,82.8198037608096,"253,513,752",3,82.8198037605575,"253,513,752",3,82.8198037607831,"252,505,750",3,81.3946050628738
"252,502,752",3,75.9853080688035,"236,497,776",3,79.1082643064699,"236,497,776",3,75.9853080688035,"236,497,776",3,75.9853080688035,"236,497,776",3,75.9853080688035,"236,497,776",3,75.9853080688035,"236,497,776",3,75.9853080688035,"236,497,776",3,75.9853080688035,"236,497,776",3,75.9853080688035,"236,497,776",3,75.9853080688035,"236,497,776",3,75.9853080688035,"236,497,776",3,75.9853080688035,"249,493,763",3,-57.8710185756824
"252,502,752",3,75.9853080688035,"242,497,521,763",4,96.7085739057499,"242,497,763",3,75.9853080688035,"242,497,763",3,75.9853080688035,"242,497,763",3,75.9853080688035,"242,497,763",3,75.9853080688035,"242,497,763",3,75.9853080688035,"242,497,763",3,75.9853080688035,"242,497,763",3,75.9853080688035,"242,497,763",3,75.9853080688035,"242,497,763",3,75.9853080688035,"242,497,763",3,75.9853080688035,"248,498,758",3,30.7105994225985
"252,502,752",3,75.9853080688035,"243,257,510,768",4,105.023427616474,"243,510,768",3,75.9853080688035,"243,510,768",3,75.9853080688035,"243,510,768",3,75.9853080688035,"243,510,768",3,75.9853080688035,"243,510,768",3,75.9853080688035,"243,510,768",3,75.9853080688035,"243,510,768",3,75.9853080688035,"243,510,768",3,75.9853080688035,"243,510,768",3,75.9853080688035,"243,510,768",3,75.9853080688035,"260,510,766",3,58.1488369497407
"252,502,752",3,75.9853080688035,"239,495,500,753",4,96.7085739057499,"239,500,753",3,75.9853080688035,"239,500,753",3,75.9853080688035,"239,500,753",3,75.9853080688035,"239,500,753",3,75.9853080688035,"239,500,753",3,75.9853080688035,"239,500,753",3,75.9853080688035,"239,500,753",3,75.9853080688035,"239,500,753",3,75.9853080688035,"239,500,753",3,75.9853080688035,"239,500,753",3,75.9853080688035,"253,500,746",3,29.9060650985432
"252,502,752",3,118.74717744751,"255,469,500,767",4,143.559504726248,"255,469,767",3,109.588061017778,"255,469,767",3,107.783480705756,"255,469,767",3,107.783480705749,"255,469,767",3,107.783480705731,"255,469,767",3,107.783480705816,"255,469,767",3,107.783480705881,"255,469,767",3,107.78348070583,"255,469,767",3,107.783480705693,"255,469,767",3,107.783480705848,"255,469,767",3,107.783480705849,"266,470,767",3,106.14719624241
"252,502,752",3,111.381391869938,"248,493,509,768",4,136.129504716523,"248,493,768",3,102.680904147956,"248,493,768",3,102.67809090977,"248,493,768",3,102.678090909957,"248,493,768",3,102.678090909832,"248,493,768",3,102.678090909838,"248,493,768",3,102.678090909814,"248,493,768",3,102.678090909651,"248,493,768",3,102.678090909777,"248,493,768",3,102.678090909798,"248,493,768",3,102.678090909798,"257,494,765",3,101.87592465026
"252,502,752",3,126.637303170335,"262,481,535,757,775",5,158.929614441423,"262,481,757",3,119.268109581846,"262,481,757",3,118.944956707973,"262,481,757",3,118.944956707913,"262,481,757",3,118.944956708034,"262,481,757",3,118.944956708027,"262,481,757",3,118.944956707967,"262,481,757",3,118.944956707913,"262,481,757",3,118.944956708083,"262,481,757",3,118.944956708043,"262,481,757",3,118.944956707956,"267,484,764",3,117.830130057861
"252,502,752",3,75.9853080688035,"244,501,763",3,83.701100056437,"244,501,763",3,75.9853080688035,"244,501,763",3,75.9853080688035,"244,501,763",3,75.9853080688035,"244,501,763",3,75.9853080688035,"244,501,763",3,75.9853080688035,"244,501,763",3,75.9853080688035,"244,501,763",3,75.9853080688035,"244,501,763",3,75.9853080688035,"244,501,763",3,75.9853080688035,"244,501,763",3,75.9853080688035,"293,306,311,489,754",5,-17.4436890791063
