"true_model","true_nknots","bic_true_model","flasso","nknots_flasso","bic_flasso","adaflasso","nknots_adaflasso","bic_adaflasso","iter2flasso","nknots_iter2flasso","bic_iter2flasso","iter3flasso","nknots_iter3flasso","bic_iter3flasso","iter4flasso","nknots_iter4flasso","bic_iter4flasso","iter5flasso","nknots_iter5flasso","bic_iter5flasso","iter6flasso","nknots_iter6flasso","bic_iter6flasso","iter7flasso","nknots_iter7flasso","bic_iter7flasso","iter8flasso","nknots_iter8flasso","bic_iter8flasso","iter9flasso","nknots_iter9flasso","bic_iter9flasso","iter10flasso","nknots_iter10flasso","bic_iter10flasso","cpop","nknots_cpop","bic_cpop"
"252,502,752",3,8.19960556824343,"none",0,-13.5695069970656,"none",0,-13.5695069931911,"none",0,-13.5695069958681,"none",0,-13.5695069930645,"none",0,-13.5695069999913,"none",0,-13.5695069956117,"none",0,-13.5695069935308,"none",0,-13.7236366894548,"none",0,-13.569506994679,"none",0,-13.5695069973836,"none",0,-13.569506997588,"989",1,-24.7267211991892
"252,502,752",3,47.2004107845632,"none",0,25.0179615108845,"none",0,25.0179615098237,"none",0,24.8158242299248,"none",0,25.0179615135685,"none",0,25.0179615122326,"none",0,25.0179615098753,"none",0,24.7976960088568,"none",0,25.0179615131408,"none",0,25.01796151116,"none",0,25.0179615101915,"none",0,25.0179615090063,"none",0,25.0179615103437
"252,502,752",3,3.27348451802179,"none",0,-22.8076630542706,"none",0,-22.649820180078,"none",0,-22.6106348753481,"none",0,-22.6900278339274,"none",0,-22.6106348752293,"none",0,-22.6719303417501,"none",0,-22.610634873793,"none",0,-22.667184715907,"none",0,-22.610634875556,"none",0,-22.6874098525818,"none",0,-22.6106348756772,"none",0,-22.6106348751018
"252,502,752",3,19.6102748611611,"none",0,-4.11862146811726,"none",0,-4.11862146154765,"none",0,-4.11862147116538,"none",0,-4.11862146313054,"none",0,-4.11862146230711,"none",0,-4.11862146051251,"none",0,-4.11862146217294,"none",0,-4.1186214649378,"none",0,-4.11862147384015,"none",0,-4.1186214659674,"none",0,-4.11862147059785,"none",0,-4.11862146661767
"252,502,752",3,76.3426929980978,"none",0,55.2615790814538,"none",0,55.2615790824785,"none",0,55.2615790798523,"none",0,55.2615790748654,"none",0,55.2615790859162,"none",0,55.261579082254,"none",0,55.2615790742613,"none",0,55.2615790798578,"none",0,55.2615790781229,"none",0,55.2615790844884,"none",0,55.2615790841114,"none",0,55.2615790811321
"252,502,752",3,20.3540925397174,"none",0,-0.775436792831478,"none",0,-0.775436792257507,"none",0,-0.775436789768301,"none",0,-0.775436792043124,"none",0,-0.7754367901333,"none",0,-0.775436794307586,"none",0,-0.775436797684279,"none",0,-0.775436789313066,"none",0,-0.775436787749202,"none",0,-1.16541319711412,"none",0,-0.775436793090019,"none",0,-0.775436792544324
"252,502,752",3,58.4273711444257,"none",0,35.1458046133985,"none",0,35.3568472512833,"none",0,35.356847253053,"none",0,35.3568472523994,"none",0,35.3568472526488,"none",0,35.3568472498157,"none",0,35.3568472516342,"none",0,35.3568472531248,"none",0,35.3568472506257,"none",0,35.3568472533299,"none",0,35.3568472509545,"none",0,35.35684725187
"252,502,752",3,96.8238837047256,"none",0,74.5402841850088,"none",0,74.5402841812623,"none",0,74.5402841881403,"none",0,73.8731895165999,"none",0,74.5402841923003,"none",0,74.5402841897173,"none",0,74.5402841859888,"none",0,74.5402841816882,"none",0,74.5402841852729,"none",0,74.5402841857364,"none",0,74.5402841755284,"none",0,74.5402841853985
"252,502,752",3,-16.8403543095233,"none",0,-39.807848616238,"none",0,-39.5723768582509,"none",0,-39.572376858975,"none",0,-39.5723768576622,"none",0,-39.572376860253,"none",0,-39.7818333607089,"none",0,-39.5723768592671,"none",0,-39.5723768612263,"none",0,-39.57237686014,"none",0,-39.774607679373,"none",0,-39.5723768597076,"none",0,-39.5723768597093
"252,502,752",3,42.2801343859212,"421",1,21.161655818714,"421",1,21.0447497172952,"421",1,21.0447497171225,"421",1,21.0447497177096,"421",1,20.9310487553048,"421",1,21.0451786442706,"421",1,21.0447497175907,"421",1,21.0447497158346,"421",1,21.0447497185687,"421",1,21.0447497178077,"421",1,21.0447497165942,"none",0,21.4230796385641
"252,502,752",3,22.6787069892041,"none",0,-0.885606388008185,"none",0,-0.788511846475071,"none",0,-0.689481304121701,"none",0,-0.724878231530107,"none",0,-0.689481302556619,"none",0,-0.751295891433303,"none",0,-0.68948130123789,"none",0,-0.719164095927693,"none",0,-0.689481303569405,"none",0,-0.700626898768954,"none",0,-0.689481304065716,"none",0,-0.689481303200946
"252,502,752",3,-12.9347461602428,"none",0,-35.306104703783,"none",0,-35.2535651746308,"none",0,-35.2535651732771,"none",0,-35.2535651733485,"none",0,-35.3575799019928,"none",0,-35.2535651720824,"none",0,-35.2535651736201,"none",0,-35.2535651714293,"none",0,-35.2535651733802,"none",0,-35.3991984573428,"none",0,-35.2535651726491,"none",0,-35.2535651724823
"252,502,752",3,38.4587478052137,"none",0,16.5105367609832,"none",0,17.0014881050832,"none",0,17.0014881049438,"none",0,17.0014881188002,"none",0,17.0014881092904,"none",0,17.0014881144684,"none",0,17.001488112012,"none",0,16.9292839258541,"none",0,17.0014881124272,"none",0,17.0014881063634,"none",0,17.0014881027563,"none",0,17.0014881105042
"252,502,752",3,56.0124439944054,"none",0,34.0918572888385,"none",0,34.3994944317616,"none",0,34.3994944287792,"none",0,34.399494429785,"none",0,34.3994944298363,"none",0,34.3994944270518,"none",0,34.3994944316498,"none",0,34.3994944306588,"none",0,34.3994944321314,"none",0,34.3994944319698,"none",0,34.3994944315567,"none",0,34.3994944321327
"252,502,752",3,34.7377383334895,"none",0,12.5771046416169,"none",0,12.5771046430298,"none",0,12.5771046408142,"none",0,12.5771046362647,"none",0,12.5771046384797,"none",0,12.5771046426582,"none",0,12.5771046389127,"none",0,12.577104643047,"none",0,12.5771046399883,"none",0,12.5771046379391,"none",0,12.5771046343367,"none",0,12.5771046404284
"252,502,752",3,80.3463163747145,"none",0,59.0535567745589,"none",0,59.5807463535794,"none",0,59.580746362274,"none",0,59.580746365062,"none",0,59.5807463607574,"none",0,59.580746359444,"none",0,59.5807463637968,"none",0,59.5807463527871,"none",0,59.5807463607097,"none",0,59.5807463591946,"none",0,59.580746355744,"none",0,59.5807463575864
"252,502,752",3,48.2042736012074,"none",0,26.6086837176076,"none",0,26.6888455934611,"none",0,26.7444500051888,"none",0,26.74445000379,"none",0,26.6674978702178,"none",0,26.7444500039427,"none",0,26.7444500037529,"none",0,26.6708246770283,"none",0,26.7444500043193,"none",0,26.7444500038472,"none",0,26.7444500031521,"none",0,26.7444500040727
"252,502,752",3,12.6823276073027,"none",0,-8.66812479491037,"none",0,-8.45970110879216,"none",0,-8.45970110674546,"none",0,-8.45970110919642,"none",0,-8.45970110867648,"none",0,-8.45970110896324,"none",0,-8.45970110884155,"none",0,-8.45970110877025,"none",0,-8.45970110867807,"none",0,-8.45970110860382,"none",0,-8.60950403825686,"none",0,-8.45970110871372
"252,502,752",3,45.1054848167691,"none",0,23.142505603238,"none",0,23.2063669727575,"none",0,23.2466372373777,"none",0,23.2252352317431,"none",0,23.2466372376283,"none",0,23.2159961312401,"none",0,23.2466372371738,"none",0,23.2006452965243,"none",0,23.2466372377286,"none",0,23.208848881174,"none",0,23.2466372370363,"none",0,23.2466372376212
"252,502,752",3,0.789793783679087,"none",0,-25.0198149747288,"none",0,-25.0198149741725,"none",0,-25.0198149755983,"none",0,-25.0198149788299,"none",0,-25.0198149730385,"none",0,-25.0198149804589,"none",0,-25.0198149750006,"none",0,-25.0198149748457,"none",0,-25.0198149757215,"none",0,-25.019814978052,"none",0,-25.0198149777314,"none",0,-25.0198149752261
"252,502,752",3,-16.0458888948872,"none",0,-39.0134093307962,"none",0,-39.0134093312482,"none",0,-39.0134093290487,"none",0,-39.0134093274981,"none",0,-39.0134093302483,"none",0,-39.0134093362007,"none",0,-39.0134093286467,"none",0,-39.0134093344796,"none",0,-39.0134093318552,"none",0,-39.4657008246777,"none",0,-39.0134093270755,"none",0,-39.0134093304703
"252,502,752",3,49.4237068806649,"none",0,26.0621705106045,"none",0,26.8532190116386,"none",0,26.8532189974575,"none",0,26.8532190068669,"none",0,26.8532190017863,"none",0,26.8532190120309,"none",0,26.8532189962264,"none",0,26.8532189972256,"none",0,26.8532189994879,"none",0,26.8532190036861,"none",0,26.3320020799298,"none",0,26.8532190032916
"252,502,752",3,120.037467302035,"none",0,98.4551676264223,"none",0,98.533452284712,"none",0,98.5334522855725,"none",0,98.5334522847787,"none",0,98.5334522796659,"none",0,98.5334522808787,"none",0,98.5334522870571,"none",0,98.5334522812835,"none",0,98.5334522813084,"none",0,98.5334522875926,"none",0,98.1121659556958,"none",0,98.533452283652
"252,502,752",3,-3.74652628479422,"none",0,-26.0886391309155,"none",0,-25.5663026614504,"none",0,-25.5663026642849,"717",1,-26.3049800349123,"717",1,-26.3502853343529,"717",1,-26.3502853336523,"717",1,-26.3502853347716,"717",1,-26.3502853346207,"717",1,-26.3502853335974,"717",1,-26.3502853355375,"717",1,-26.3502853342599,"none",0,-25.5663026628314
"252,502,752",3,59.4539810027577,"none",0,38.5356561066723,"none",0,38.655443086688,"none",0,38.6554430810274,"none",0,38.6554430855924,"none",0,38.6554430834143,"none",0,38.6554430833459,"none",0,38.6554430839857,"none",0,38.6554430860256,"none",0,38.6554430824208,"none",0,38.6554430842697,"none",0,38.6554430858281,"none",0,38.6554430830814
"252,502,752",3,-10.0515395481387,"none",0,-31.0582599597527,"none",0,-31.0582599608766,"none",0,-31.0582599606049,"none",0,-31.1543578820935,"none",0,-31.0582599557493,"none",0,-31.0582599592528,"none",0,-31.05825995791,"none",0,-31.0582599569978,"none",0,-31.0582599587112,"none",0,-31.0582599621284,"none",0,-31.0582599580966,"none",0,-31.0582599604562
"252,502,752",3,-21.830218202825,"none",0,-45.4816281520634,"none",0,-45.3309932804688,"none",0,-45.3309932790594,"none",0,-45.3309932788071,"none",0,-45.330993275752,"none",0,-45.3309932752341,"none",0,-45.3309932755903,"none",0,-45.3309932779463,"none",0,-45.3309932771555,"none",0,-45.3309932684311,"none",0,-45.3309932714453,"none",0,-45.3309932735074
"252,502,752",3,-17.7696936192036,"none",0,-41.8220978446376,"none",0,-41.7835340155886,"none",0,-41.9112075561447,"none",0,-41.7835340142147,"none",0,-41.8062760340191,"none",0,-41.7835340155442,"none",0,-41.784644148986,"none",0,-41.7835340154805,"none",0,-41.8334563912073,"none",0,-41.7835340136664,"none",0,-41.8770761287383,"none",0,-41.7835340149547
"252,502,752",3,-13.1815018742664,"none",0,-35.6212091667597,"none",0,-35.473247769827,"none",0,-35.4732477703593,"none",0,-35.4732477687252,"none",0,-35.4732477704272,"none",0,-35.4732477704031,"none",0,-35.4732477704565,"none",0,-35.4732477706595,"none",0,-35.6938944439283,"none",0,-35.4732477712434,"none",0,-35.4732477719305,"none",0,-35.4732477703642
"252,502,752",3,51.3188080249116,"none",0,29.0994507597858,"none",0,29.0994507577712,"none",0,29.0994507627115,"none",0,29.0994507609295,"none",0,29.0994507667756,"none",0,29.0994507622831,"none",0,29.0994507634708,"none",0,29.0994507607883,"none",0,29.0994507624981,"none",0,29.0994507647994,"none",0,29.0994507630489,"none",0,29.0994507618906
