"true_model","true_slope","true_nknots","bic_true_model","flasso","slope_flasso","nknots_flasso","bic_flasso","adaflasso","slope_adaflasso","nknots_adaflasso","bic_adaflasso","iter2flasso","slope_iter2flasso","nknots_iter2flasso","bic_iter2flasso","iter3flasso","slope_iter3flasso","nknots_iter3flasso","bic_iter3flasso","iter4flasso","slope_iter4flasso","nknots_iter4flasso","bic_iter4flasso","iter5flasso","slope_iter5flasso","nknots_iter5flasso","bic_iter5flasso","iter6flasso","slope_iter6flasso","nknots_iter6flasso","bic_iter6flasso","iter7flasso","slope_iter7flasso","nknots_iter7flasso","bic_iter7flasso","iter8flasso","slope_iter8flasso","nknots_iter8flasso","bic_iter8flasso","iter9flasso","slope_iter9flasso","nknots_iter9flasso","bic_iter9flasso","iter10flasso","slope_iter10flasso","nknots_iter10flasso","bic_iter10flasso","PELT","nknots_PELT","bic_PELT","knots_BS","nknots_BS","bic_BS","knots_WBS","nknots_WBS","bic_WBS"
"251,501,751",0.005,3,6925.21294197919,"242,251,474,475,479,486,499,501,502,503,747,750,752",0.00639451086043728,13,7066.68767538315,"251,499,502,747,752",0.00535259003341091,5,6940.32631747509,"251,502,747,752",0.00565030649834605,4,6939.81406333867,"251,502,747",0.00545177947598539,3,6920.27002979637,"251,502,747",0.0053057716162579,3,6919.88807546375,"251,502,747",0.00530577161586,3,6919.88807546376,"251,502,747",0.00530577161847479,3,6919.88807546375,"251,502,747",0.00530577161568947,3,6919.88807546376,"251,502,747",0.00530577161654212,3,6919.88807546375,"251,502,747",0.0053057716149505,3,6919.88807546375,"251,502,747",0.00530577161620106,3,6919.88807546375,"160,251,352,502,610,750,910",7,57.5514259295057,"160,251,352,499,610,747,910",7,59.1003769341097,"160,251,319,502,610,747,910",7,60.1653330945723
"251,501,751",0.005,3,6992.80757300922,"251,266,269,481,501,750,751",0.0063454337111595,7,7062.98250988194,"251,501,751",0.00541246282911358,3,6989.83838734715,"251,501,751",0.00526305982581528,3,6989.5703259949,"251,501,751",0.0052630598316133,3,6989.5703259949,"251,501,751",0.00526305982513315,3,6989.5703259949,"251,501,751",0.00526305982922588,3,6989.5703259949,"251,501,751",0.0052630598272932,3,6989.5703259949,"251,501,751",0.00526305983411441,3,6989.57032599491,"251,501,751",0.00526305982968063,3,6989.57032599491,"251,501,751",0.00526305982365523,3,6989.57032599489,"251,501,751",0.00526305982581528,3,6989.5703259949,"101,251,342,501,588,751,951",7,125.465498282425,"101,251,342,501,588,750,951",7,126.692910673521,"101,251,342,501,588,750,951",7,126.692910673521
"251,501,751",0.005,3,6958.25683668886,"251,496,501,503,506,556,750,751",0.00712143907087507,8,7039.97364302203,"251,501,751",0.00611296186231514,3,6955.00891087591,"251,501,751",0.00571189029132712,3,6950.57750007392,"251,501,751",0.00571189028683649,3,6950.57750007392,"251,501,751",0.00571189028785967,3,6950.57750007393,"251,501,751",0.00571189028558594,3,6950.57750007392,"251,501,751",0.00571189029178187,3,6950.57750007392,"251,501,751",0.00571189029399876,3,6950.57750007393,"251,501,751",0.00571189028950813,3,6950.57750007393,"251,501,751",0.00571189028740493,3,6950.57750007392,"251,501,751",0.00571189028996288,3,6950.57750007392,"53,208,251,367,501,670,751,850",8,90.0565821612613,"53,208,251,367,501,670,751,850",8,90.0565821612613,"53,208,251,367,501,670,751,849",8,90.0650768952862
"251,501,751",0.005,3,7046.36319433133,"247,251,487,501,502,506,750,751",0.00635733563044897,8,7157.58687593854,"251,501,750",0.00470387421761457,3,7040.36755259467,"251,501,750",0.00466206936550105,3,7040.3089520484,"251,501,750",0.00466206936686529,3,7040.30895204841,"251,501,750",0.00466206936709267,3,7040.30895204841,"251,501,750",0.00466206936322732,3,7040.30895204842,"251,501,750",0.00466206936413681,3,7040.30895204841,"251,501,750",0.00466206936186307,3,7040.30895204842,"251,501,750",0.00466206936868428,3,7040.3089520484,"251,501,750",0.00466206936299994,3,7040.30895204842,"251,501,750",0.00466206936982115,3,7040.3089520484,"130,251,379,501,669,750,902",7,159.568775167815,"130,251,379,501,669,750,902",7,159.568775167815,"130,251,379,501,669,750,902",7,159.568775167815
"251,501,751",0.005,3,6949.04544626379,"233,241,251,254,258,429,438,466,481,488,498,501,512,526,751,760",0.00572938320427256,16,7134.4939526004,"251,498,512,751",0.00453804089992259,4,6948.60143832575,"251,498,512,751",0.00447995587898485,4,6946.06798616214,"251,498,751",0.00403964335181395,3,6939.24960234412,"251,498,751",0.0042571065174449,3,6938.53294563772,"251,498,751",0.00425710651267006,3,6938.53294563771,"251,498,751",0.00425710651460273,3,6938.53294563772,"251,498,751",0.0042571065174449,3,6938.53294563772,"251,498,751",0.00425710651323849,3,6938.53294563771,"251,498,751",0.00425710651642172,3,6938.53294563772,"251,498,751",0.00425710651426167,3,6938.53294563771,"183,254,501,628,751,840",6,59.2259861390049,"183,254,498,628,751,840",6,60.2123144905506,"183,254,501,628,751,840",6,59.2259861390049
"251,501,751",0.005,3,6951.90173610725,"251,252,482,492,501,502,503,509,751,752",0.00648610684607602,10,7092.92069016422,"252,503,751",0.00497141475254719,3,6948.25418725434,"252,503,751",0.00489682479104396,3,6948.09826177669,"252,503,751",0.00489682478945234,3,6948.09826177669,"252,503,751",0.00489682479286295,3,6948.0982617767,"252,503,751",0.00489682478831547,3,6948.09826177669,"252,503,751",0.00489682479309032,3,6948.0982617767,"252,503,751",0.00489682479036184,3,6948.09826177669,"252,503,751",0.00489682478990709,3,6948.0982617767,"252,503,751",0.00489682478877022,3,6948.09826177669,"252,503,751",0.00489682479149871,3,6948.09826177669,"133,252,318,503,604,751,918",7,76.7208971746411,"133,251,318,503,604,751,918",7,76.8968011315313,"133,251,318,503,604,751,918",7,76.8968011315313
"251,501,751",0.005,3,7047.17396795983,"249,251,498,501,502,511,515,750",0.00575470600547207,8,7141.74995921144,"251,501,750",0.00452813647033012,3,7039.21900649108,"251,501,750",0.00438659900037065,3,7038.7921942345,"251,501,750",0.00438659899946116,3,7038.79219423451,"251,501,750",0.00438659899718742,3,7038.7921942345,"251,501,750",0.00438659899832429,3,7038.7921942345,"251,501,750",0.00438659899809692,3,7038.7921942345,"251,501,750",0.00438659899832429,3,7038.7921942345,"251,501,750",0.00438659899718742,3,7038.79219423451,"251,501,750",0.00438659899786954,3,7038.79219423451,"251,501,750",0.0043865989974148,3,7038.7921942345,"110,251,368,501,582,750,866",7,168.348545978456,"110,251,368,501,582,750,866",7,168.348545978456,"110,251,368,501,582,750",6,169.767034664231
"251,501,751",0.005,3,6994.67405498702,"245,248,250,501,502,751",0.00583322912672148,6,7069.22513616973,"248,502,751",0.00444462680589414,3,6983.85440165799,"248,502,751",0.00439817345144358,3,6983.80025658463,"248,502,751",0.00439817345110252,3,6983.80025658462,"248,502,751",0.0043981734530352,3,6983.80025658463,"248,502,751",0.00439817345223939,3,6983.80025658462,"248,502,751",0.00439817345280783,3,6983.80025658462,"248,502,751",0.00439817345314889,3,6983.80025658462,"248,502,751",0.00439817345144358,3,6983.80025658463,"248,502,751",0.00439817345223939,3,6983.80025658462,"248,502,751",0.00439817345394469,3,6983.80025658462,"185,248,354,502,530,686,751,901",8,115.059658373995,"185,248,354,502,643,751,901",7,116.929064925094,"185,248,354,502,530,686,751,901",8,115.059658373995
"251,501,751",0.005,3,7021.90868737464,"247,250,252,500,501,519,744,751,763",0.00586355147774364,9,7109.81906921251,"250,501,751",0.00521975092076024,3,7015.92264892512,"250,501,751",0.00508482892609557,3,7015.51434547848,"250,501,751",0.00508482892745981,3,7015.51434547848,"250,501,751",0.00508482892643663,3,7015.51434547848,"250,501,751",0.00508482892871037,3,7015.51434547848,"250,501,751",0.00508482892541345,3,7015.51434547848,"250,501,751",0.00508482892780087,3,7015.51434547848,"250,501,751",0.00508482892643663,3,7015.51434547848,"250,501,751",0.00508482892745981,3,7015.51434547849,"250,501,751",0.005084828928483,3,7015.51434547848,"69,250,324,481,500,672,751,928",8,163.331121463717,"69,250,438,501,672,751,928",7,164.533277315735,"69,250,438,501,672,751,928",7,164.533277315735
"251,501,751",0.005,3,6979.53103880984,"250,251,253,475,501,506,751,794",0.00578164475016023,8,7050.17197187548,"251,501,751",0.00548313193500546,3,6978.85216508826,"251,501,751",0.00533601924215375,3,6978.59915241837,"251,501,751",0.00533601924236692,3,6978.59915241837,"251,501,751",0.00533601924390169,3,6978.59915241837,"251,501,751",0.00533601924258008,3,6978.59915241837,"251,501,751",0.00533601924421433,3,6978.59915241837,"251,501,751",0.00533601924520909,3,6978.59915241836,"251,501,751",0.00533601924415749,3,6978.59915241837,"251,501,751",0.00533601924138637,3,6978.59915241837,"251,501,751",0.00533601924242376,3,6978.59915241836,"160,251,417,501,559,751,821",7,117.964875432451,"160,251,417,501,559,751,821",7,117.964875432451,"160,251,328,338,501,559,751,821",8,118.867193396662
"251,501,751",0.005,3,7076.92030471462,"251,267,501,507,746,751",0.0063033606444389,6,7142.18963420996,"251,267,501,751",0.00479677528507932,4,7074.54965986143,"251,501,751",0.00547964013862228,3,7073.30918824622,"251,501,751",0.00506565125124884,3,7071.71209875735,"251,501,751",0.00506565125534157,3,7071.71209875735,"251,501,751",0.00506565125295414,3,7071.71209875734,"251,501,751",0.00506565125431839,3,7071.71209875735,"251,501,751",0.00506565125113516,3,7071.71209875735,"251,501,751",0.00506565125556894,3,7071.71209875735,"251,501,751",0.00506565125431839,3,7071.71209875734,"251,501,751",0.00506565125181728,3,7071.71209875735,"119,251,269,409,501,650,751,864",8,198.9445434311,"119,246,267,409,501,650,751,864",8,200.853613418835,"119,246,267,409,501,650,751,864",8,200.853613418835
"251,501,751",0.005,3,6947.44912000548,"251,433,501,509,511,750,752",0.00589238760657843,7,6998.54516798959,"251,501,752",0.00480357311502322,3,6941.14101909113,"251,501,752",0.00452514163191238,3,6939.01039007124,"251,501,752",0.00452514162838809,3,6939.01039007124,"251,501,752",0.00452514163344715,3,6939.01039007124,"251,501,752",0.00452514163083236,3,6939.01039007124,"251,501,752",0.00452514163168501,3,6939.01039007124,"251,501,752",0.0045251416304913,3,6939.01039007125,"251,501,752",0.00452514163316294,3,6939.01039007124,"251,501,752",0.00452514162975233,3,6939.01039007123,"251,501,752",0.00452514163503877,3,6939.01039007124,"162,251,320,501,631,752,894",7,62.3081386716032,"162,251,320,501,631,752,894",7,62.3081386716032,"162,251,320,501,631,752,894",7,62.3081386716032
"251,501,751",0.005,3,7061.27084686294,"251,256,267,271,488,490,498,499,501,504,751,752",0.00518178753301664,12,7178.17484813788,"251,499,751",0.00458977696491247,3,7054.24892967926,"251,499,751",0.00457894563766939,3,7054.00620306949,"251,499,751",0.00457894563755571,3,7054.00620306949,"251,499,751",0.00457894563880626,3,7054.0062030695,"251,499,751",0.00457894564062525,3,7054.0062030695,"251,499,751",0.00457894563721465,3,7054.00620306949,"251,499,751",0.00457894563619147,3,7054.00620306949,"251,499,751",0.00457894563960207,3,7054.0062030695,"251,499,751",0.00457894563869258,3,7054.0062030695,"251,499,751",0.00457894563869258,3,7054.0062030695,"109,251,309,499,640,751,926",7,180.391119694223,"109,251,309,499,640,751,926",7,180.391119694223,"109,251,309,499,640,751,926",7,180.391119694223
"251,501,751",0.005,3,6978.25559194662,"90,251,499,501,502,749,750,751",0.00629089391498636,8,7049.8986147574,"251,501,750",0.00545689825364254,3,6972.83278329194,"251,501,750",0.00533185492706306,3,6972.52651176262,"251,501,750",0.00533185492444826,3,6972.52651176263,"251,501,750",0.00533185492490301,3,6972.52651176262,"251,501,750",0.00533185492308402,3,6972.52651176264,"251,501,750",0.00533185493342952,3,6972.52651176263,"251,501,750",0.00533185492501669,3,6972.52651176261,"251,501,750",0.00533185493161053,3,6972.52651176264,"251,501,750",0.00533185493047366,3,6972.52651176262,"251,501,750",0.00533185493001891,3,6972.52651176263,"165,251,321,453,501,624,750,819",8,113.596728397373,"165,251,321,453,501,624,750,819",8,113.596728397373,"165,251,321,453,501,624,750,819",8,113.596728397373
"251,501,751",0.005,3,7003.25870376136,"251,483,501,504,751,753,755",0.00691337216500707,7,7091.99318045806,"251,501,751",0.00585557669816112,3,7004.68519067616,"251,501,751",0.00536619111884774,3,7001.98769485278,"251,501,751",0.0053661911157782,3,7001.98769485277,"251,501,751",0.00536619111736981,3,7001.98769485277,"251,501,751",0.00536619111623294,3,7001.98769485278,"251,501,751",0.00536619111782456,3,7001.98769485278,"251,501,751",0.0053661911174835,3,7001.98769485278,"251,501,751",0.00536619111430027,3,7001.98769485277,"251,501,751",0.00536619111702875,3,7001.98769485278,"251,501,751",0.00536619111725612,3,7001.98769485278,"135,251,357,501,536,687,751,861",8,134.237232491258,"135,251,357,501,536,687,751,861",8,134.237232491258,"135,251,357,501,536,687,751,861",8,134.237232491258
"251,501,751",0.005,3,6894.06199319854,"250,251,451,500,531,745,751",0.00581526373042662,7,6960.10241721281,"251,500,751",0.00462395568479727,3,6881.83064450711,"251,500,751",0.0044807237457264,3,6881.46304717735,"251,500,751",0.00448072374981913,3,6881.46304717734,"251,500,751",0.00448072374527165,3,6881.46304717734,"251,500,751",0.0044807237457264,3,6881.46304717734,"251,500,751",0.00448072374413478,3,6881.46304717734,"251,500,751",0.00448072374640852,3,6881.46304717734,"251,500,751",0.00448072374686327,3,6881.46304717734,"251,500,751",0.00448072374163367,3,6881.46304717735,"251,500,751",0.00448072374618115,3,6881.46304717734,"191,251,333,500,606,751,928",7,12.0395118954009,"191,251,333,500,606,751,928",7,12.0395118954009,"191,251,333,500,606,751",6,16.9798724918186
"251,501,751",0.005,3,6974.79183122794,"251,496,500,501,508,748,752",0.00617046568531981,7,7050.31986545591,"251,501,752",0.00492911272500148,3,6967.50999297992,"251,501,752",0.00490491416866851,3,6965.91602632087,"251,501,752",0.00490491416923695,3,6965.91602632086,"251,501,752",0.00490491416892431,3,6965.91602632086,"251,501,752",0.00490491416923695,3,6965.91602632087,"251,501,752",0.00490491417045908,3,6965.91602632087,"251,501,752",0.00490491416940748,3,6965.91602632086,"251,501,752",0.00490491416997591,3,6965.91602632086,"251,501,752",0.00490491417108436,3,6965.91602632087,"251,501,752",0.00490491417085698,3,6965.91602632086,"71,251,368,500,677,752,852",7,106.707192437815,"71,251,368,500,677,752,852",7,106.707192437815,"71,251,368,500,677,752,852",7,106.707192437815
"251,501,751",0.005,3,6894.6833149325,"249,250,252,467,485,489,501,503,555,557,751,757",0.00667322572566357,12,7040.61864094442,"250,501,751",0.00531001346488121,3,6887.34391311525,"250,501,751",0.00515072866187237,3,6886.98493768887,"250,501,751",0.00515072866391873,3,6886.98493768888,"250,501,751",0.00515072866192921,3,6886.98493768887,"250,501,751",0.00515072866408926,3,6886.98493768887,"250,501,751",0.00515072866192921,3,6886.98493768887,"250,501,751",0.00515072866187237,3,6886.98493768888,"250,501,751",0.00515072866397557,3,6886.98493768887,"250,501,751",0.00515072866175868,3,6886.98493768887,"250,501,751",0.00515072866295239,3,6886.98493768888,"146,250,367,501,643,751,925",7,32.9605040359404,"146,250,367,501,643,751,925",7,32.9605040359404,"146,250,367,501,643,751,925",7,32.9605040359404
"251,501,751",0.005,3,6921.71908086813,"251,484,486,500,502,752",0.00711635156468061,6,7008.96380323326,"251,502,752",0.00548957127658319,3,6915.51361562665,"251,502,752",0.00536287636182213,3,6915.14848736591,"251,502,752",0.00536287636284532,3,6915.14848736591,"251,502,752",0.00536287636273163,3,6915.1484873659,"251,502,752",0.00536287636170845,3,6915.14848736591,"251,502,752",0.00536287636159476,3,6915.14848736591,"251,502,752",0.00536287636398218,3,6915.14848736591,"251,502,752",0.00536287636318638,3,6915.14848736591,"251,502,752",0.00536287636216319,3,6915.1484873659,"251,502,752",0.00536287636432324,3,6915.1484873659,"127,251,330,502,633,752,861",7,57.9805932009326,"127,251,330,502,633,752,861",7,57.9805932009326,"127,251,330,502,633,752,861",7,57.9805932009326
"251,501,751",0.005,3,7092.37644759641,"243,251,252,262,459,466,502,519,525,530,751,773",0.00713957347187413,12,7240.14317434861,"251,502,751",0.00581504079931635,3,7084.67468118753,"251,502,751",0.00556576950771203,3,7084.15735053207,"251,502,751",0.00556576950742781,3,7084.15735053207,"251,502,751",0.00556576950594989,3,7084.15735053207,"251,502,751",0.00556576951066789,3,7084.15735053207,"251,502,751",0.00556576950941733,3,7084.15735053206,"251,502,751",0.00556576950572251,3,7084.15735053207,"251,502,751",0.00556576950936049,3,7084.15735053208,"251,502,751",0.00556576950896259,3,7084.15735053207,"251,502,751",0.00556576951038367,3,7084.15735053207,"90,213,252,366,502,703,751,830",8,222.610702825499,"90,213,252,366,502,703,751,830",8,222.610702825499,"90,252,366,502,703,751,830",7,222.315636237401
"251,501,751",0.005,3,7042.22659438132,"250,251,256,262,489,500,501,502,523,751,762",0.00543492918834063,11,7151.07682078723,"251,502,751",0.00523701643662814,3,7043.7894116724,"251,502,751",0.00472573882246105,3,7039.15982281005,"251,502,751",0.00472573882223368,3,7039.15982281005,"251,502,751",0.00472573882325686,3,7039.15982281006,"251,502,751",0.0047257388212105,3,7039.15982281006,"251,502,751",0.00472573882166524,3,7039.15982281006,"251,502,751",0.00472573882041469,3,7039.15982281005,"251,502,751",0.00472573882337055,3,7039.15982281005,"251,502,751",0.00472573882280211,3,7039.15982281006,"251,502,751",0.0047257388212105,3,7039.15982281005,"123,251,382,501,681,751,865,866",8,183.383451517903,"123,251,382,502,681,751,854",7,184.389718441322,"123,251,382,501,681,751,854",7,184.321471888462
"251,501,751",0.005,3,6871.90470642227,"245,249,250,252,408,501,532,543,751",0.0053316132083274,9,6950.09461792893,"252,501,751",0.00443874854400312,3,6859.27473662908,"252,501,751",0.00435445894781155,3,6859.13030670443,"252,501,751",0.00435445894690206,3,6859.13030670443,"252,501,751",0.00435445894639047,3,6859.13030670442,"252,501,751",0.00435445894405989,3,6859.13030670443,"252,501,751",0.00435445894792524,3,6859.13030670443,"252,501,751",0.00435445894823788,3,6859.13030670442,"252,501,751",0.00435445894687364,3,6859.13030670442,"252,501,751",0.00435445894468517,3,6859.13030670443,"252,501,751",0.00435445894303671,3,6859.13030670443,"160,252,448,501,670,751,876",7,-2.47097835876355,"160,252,448,501,670,751,876",7,-2.47097835876355,"160,252,448,501,670,751,876",7,-2.47097835876355
